map EGL-G2-A
fac 5 10 {0,23,143,130,117}
hosp 1 {0}
n_ALS 5 1 {1:143,1:130,3:117}
n_BLS 25 1 {3:0,6:23,7:143,3:130,6:117}
n_CLS 6 0 {1:0,2:23,2:130,1:117}
      c_m  head  tail      c_af      c_d  c_tau  c_h
60     33     1     2  0.284932  {0,2,0}     37    0
14     37   143   145  0.338740  {1,1,0}     40    1
11     47    25    26  0.472358  {0,2,0}     30    1
82     93    17    19  0.840767  {0,1,0}     32    0
124    96    95    99  0.202926  {0,3,0}     24    1
34    103   213   214  0.755795  {0,2,0}     28    1
6     122   116   117  0.689062  {0,1,1}     30    0
77    162   218   250  0.291187  {0,3,0}     21    0
118   197   107   108  0.234863  {0,2,0}     25    0
39    197   228   229  0.882214  {0,1,0}     39    0
71    249     9    10  0.391754  {1,0,0}     37    1
66    261   133   135  0.055931  {0,1,1}     40    1
41    262   219   223  0.824927  {1,0,0}     39    0
51    326    73    74  0.994544  {1,1,0}     24    1
87    331   123   124  0.402141  {0,1,1}     21    0
68    347    83    84  0.987508  {0,1,1}     39    0
37    351    60    68  0.699781  {0,1,1}     26    1
122   363   239   244  0.878225  {0,1,0}     32    1
100   376    32    34  0.257904  {1,3,0}     36    0
2     387   231   232  0.563331  {0,1,0}     22    0
52    401    23   237  0.857415  {1,1,0}     23    1
30    411   158   159  0.811255  {0,1,0}     31    1
54    424    50    51  0.543406  {0,2,0}     22    0
111   425   152   155  0.901730  {1,0,0}     29    1
92    448    47    64  0.155364  {0,3,0}     29    1
121   459   178   185  0.998189  {0,1,0}     35    1
75    466    15    17  0.569525  {0,0,1}     24    1
93    470   153   154  0.111319  {1,0,0}     22    1
81    474   244   245  0.842066  {0,2,0}     24    0
117   480   168   176  0.126742  {0,2,0}     34    1
89    480    58    59  0.415206  {0,1,0}     36    1
0     504    93    94  0.265843  {0,2,0}     35    1
123   524    45    64  0.669999  {0,1,0}     27    1
46    535   225   228  0.496416  {1,1,0}     21    1
99    547   146   147  0.489863  {0,3,0}     24    0
88    578   104   105  0.528956  {0,2,0}     21    1
42    578    84    86  0.606535  {0,2,0}     30    1
109   596    48    49  0.305602  {0,1,0}     32    1
55    596   220   221  0.183368  {0,3,0}     29    1
23    597    79    80  0.880256  {0,1,1}     20    0
76    612     8    33  0.604285  {0,3,0}     37    0
127   616   248   249  0.112745  {0,1,0}     38    0
1     623    42    43  0.979148  {0,1,0}     26    1
94    625   220   221  0.369480  {0,1,0}     30    1
47    639   185   187  0.014725  {0,2,0}     37    1
59    639    66    93  0.397337  {0,2,0}     21    1
104   654   249   252  0.805339  {0,1,0}     29    1
16    664    31    38  0.022864  {0,0,1}     20    1
57    682   125   150  0.906720  {0,2,0}     31    1
72    696    50    52  0.507963  {1,1,0}     24    1
31    719    73    74  0.847672  {0,1,0}     34    0
98    724   136   146  0.311185  {0,1,0}     30    1
90    730   178   185  0.273988  {0,2,0}     38    1
106   732    69    80  0.861000  {0,3,0}     37    0
5     738    84    85  0.429052  {0,1,0}     20    1
20    745    46    47  0.836596  {0,3,0}     23    1
97    754   244   245  0.198646  {0,1,0}     28    1
32    757   103   104  0.496173  {0,3,0}     28    1
85    761   124   125  0.648892  {0,0,1}     28    0
110   765    47    48  0.789946  {0,1,0}     36    1
86    767   140   141  0.672041  {0,2,0}     32    1
80    776    14    15  0.775409  {1,0,0}     40    1
67    784    53    55  0.173543  {0,1,0}     32    0
78    790   236   238  0.005796  {0,3,0}     36    0
107   794   177   181  0.035146  {0,2,0}     21    1
25    796    56    57  0.493204  {1,3,0}     23    1
64    797    12    13  0.576249  {0,1,0}     29    1
112   809   165   166  0.296416  {0,3,0}     28    0
33    811   163   167  0.540340  {0,1,0}     40    1
3     812    60    68  0.167002  {0,1,0}     31    1
69    817   186   188  0.269725  {1,1,0}     39    1
8     817   236   238  0.581373  {0,2,0}     39    1
49    828    99   131  0.597766  {0,2,0}     34    1
56    837     5    26  0.278960  {0,1,0}     40    0
7     838    43    45  0.885279  {1,0,0}     21    1
10    843    50    53  0.013072  {1,2,0}     21    1
70    847   146   147  0.931941  {0,2,0}     39    1
115   854   233   235  0.210778  {0,1,0}     39    1
58    860   161   164  0.853702  {0,2,0}     35    1
