map EGL-G2-B
fac 5 10 {0,30,228,115,204}
hosp 2 {0,249}
n_ALS 6 1 {3:30,2:228,1:115}
n_BLS 24 1 {4:0,4:30,3:228,8:115,5:204}
n_CLS 7 0 {3:0,3:228,1:115}
      c_m  head  tail      c_af      c_d  c_tau  c_h
10     15    98   127  0.049051  {0,2,0}     34    1
81     73   244   253  0.840704  {1,0,0}     28    1
94     90   234   239  0.756042  {0,1,0}     26    1
14     92    63    65  0.407468  {0,0,1}     23    1
111   105   216   218  0.697853  {0,1,1}     21    1
96    105   212   213  0.503177  {0,1,0}     28    0
22    156    43    45  0.184069  {0,3,0}     38    1
19    168   251   254  0.452624  {0,1,0}     36    1
75    195   117   121  0.620261  {0,2,0}     21    1
73    201    26    28  0.737850  {0,1,0}     32    0
74    210    74    76  0.002361  {0,1,0}     22    1
117   219    89    90  0.244904  {0,3,0}     23    1
4     236     1     2  0.404325  {0,2,0}     34    1
118   273   103   104  0.058210  {0,2,0}     38    0
24    300    28    29  0.046683  {0,2,0}     37    0
120   338    94    95  0.851632  {0,1,0}     28    1
127   341   120   162  0.160447  {0,3,0}     20    1
48    347    84    86  0.611096  {0,2,0}     23    1
71    413    10    11  0.971569  {0,3,0}     28    0
0     445   186   198  0.667871  {0,0,1}     23    0
43    460    43    44  0.129194  {0,2,0}     40    1
40    490     9    10  0.705780  {1,0,0}     24    1
11    495    23   150  0.670446  {0,2,0}     33    0
30    502   251   254  0.487427  {0,1,0}     23    1
65    511    80    81  0.250711  {0,2,0}     20    0
31    520   239   244  0.111292  {0,1,0}     31    0
122   528    19    20  0.821573  {0,3,0}     36    1
9     533   244   245  0.017654  {0,2,0}     37    1
119   539     5    23  0.834434  {1,0,0}     24    1
1     556    21    35  0.794478  {1,0,0}     29    1
7     558   121   122  0.723362  {1,0,0}     32    1
90    558   225   226  0.740790  {0,1,0}     28    1
58    560   112   113  0.210602  {0,1,1}     38    0
50    562   188   189  0.533686  {0,3,0}     36    1
42    567   235   236  0.942089  {1,1,0}     20    1
39    583   166   175  0.129394  {1,0,0}     30    1
72    583     6    27  0.965178  {1,0,0}     20    1
66    586   128   139  0.414766  {0,1,0}     29    0
69    587   116   123  0.368851  {0,3,0}     38    1
92    592   155   156  0.682213  {1,1,0}     29    1
77    593   143   145  0.542131  {0,1,0}     35    1
29    600   177   181  0.830923  {0,3,0}     32    1
37    614    69    70  0.348731  {0,2,0}     28    1
47    614   108   109  0.367825  {1,1,0}     29    1
2     625   190   192  0.711811  {0,1,0}     39    1
18    636   202   209  0.411949  {0,1,0}     34    1
91    640   148   149  0.302747  {0,1,0}     33    0
123   641   231   232  0.761063  {1,1,0}     34    1
25    670   223   224  0.422688  {0,3,0}     22    0
106   670    35    36  0.565790  {0,2,0}     26    1
85    675   125   150  0.355006  {1,0,0}     26    1
63    677    17    22  0.921858  {0,1,0}     23    1
102   686   119   120  0.680355  {0,2,0}     26    1
78    701     2     3  0.230505  {0,1,0}     35    1
33    714     3    23  0.764014  {0,3,0}     37    0
17    736   244   245  0.458670  {0,2,0}     28    1
100   736   170   174  0.000664  {0,1,0}     36    1
54    744   125   152  0.770609  {1,0,0}     35    1
57    773   213   215  0.814336  {1,1,0}     35    1
103   782   174   182  0.163083  {0,0,1}     32    1
23    791    92    93  0.001287  {0,1,1}     34    0
86    794   239   244  0.253846  {1,1,0}     22    1
104   805    66    93  0.526494  {1,1,0}     30    1
116   805    76    78  0.934563  {1,0,0}     24    1
67    825   174   189  0.084780  {0,3,0}     24    1
83    826   177   181  0.502628  {1,1,0}     30    1
61    833    41    51  0.541291  {0,2,0}     24    0
46    838    43    44  0.218170  {0,3,0}     25    0
15    838    61    65  0.584651  {0,1,1}     22    1
44    845    47    48  0.841617  {0,2,0}     33    1
68    856   192   194  0.660155  {1,1,0}     22    1
89    861    78    82  0.316931  {0,3,0}     32    0
79    868    16    18  0.526121  {0,3,0}     25    1
76    871   170   171  0.355666  {0,3,0}     37    1
26    883    78    79  0.304020  {0,2,0}     24    1
124   888    20    21  0.146757  {0,1,0}     37    0
27    892   243   245  0.651277  {1,0,0}     27    1
3     896   123   124  0.096570  {0,2,0}     33    1
97    904   178   179  0.775410  {0,3,0}     23    0
