map EGL-G2-A
fac 5 10 {0,82,216,54,125}
hosp 2 {0,69}
n_ALS 5 1 {2:0,3:125}
n_BLS 20 1 {5:0,2:82,4:216,5:54,4:125}
n_CLS 10 0 {2:0,1:82,5:216,1:54,1:125}
      c_m  head  tail      c_af      c_d  c_tau  c_h
65     28   196   198  0.398479  {0,1,0}     27    1
95     68   237   238  0.118475  {1,0,0}     21    1
58     70   136   146  0.850254  {0,3,0}     30    1
23    121   130   131  0.193247  {0,1,0}     25    1
49    186   216   218  0.542345  {1,0,0}     40    1
11    218   209   216  0.626499  {0,2,0}     20    1
60    328   222   223  0.557978  {1,0,0}     20    1
28    353     1    12  0.412631  {0,2,0}     21    0
67    357    17    19  0.880769  {0,1,1}     33    0
98    362    84    85  0.321233  {0,3,0}     26    1
116   362     3     4  0.130022  {1,1,0}     40    1
101   393    22    24  0.716263  {0,3,0}     34    0
104   409    36    37  0.162334  {1,3,0}     30    1
18    412   179   183  0.353517  {1,0,0}     31    1
125   422   251   254  0.123731  {0,1,0}     29    1
21    427   178   179  0.323395  {0,1,1}     29    1
78    446    26    28  0.893717  {1,0,0}     25    0
68    453    11    42  0.472874  {0,2,0}     38    1
112   506    90    91  0.022769  {0,0,1}     36    0
96    539   117   118  0.924997  {0,1,1}     33    1
63    567    59    72  0.790034  {1,1,0}     39    1
89    572    94    95  0.810994  {1,1,0}     29    1
54    580    12    16  0.795476  {0,2,0}     21    1
107   582   111   114  0.981569  {0,1,0}     22    0
127   584    93    94  0.652673  {0,2,0}     31    1
14    588   195   196  0.219689  {1,2,0}     23    1
62    593   166   175  0.148033  {0,0,1}     39    1
84    594    39    73  0.784825  {0,3,0}     38    0
1     595    36    37  0.565501  {1,1,0}     37    1
99    596    41    51  0.637556  {0,3,0}     23    0
88    621    66    67  0.155508  {1,0,0}     27    1
119   623   239   243  0.791835  {0,0,1}     20    0
124   640   244   253  0.295481  {0,2,0}     33    1
36    649    10    41  0.940639  {1,0,0}     21    1
92    664    48    57  0.055281  {0,3,0}     38    1
4     668   136   146  0.604182  {0,3,0}     32    1
8     675   236   237  0.759500  {0,0,1}     24    1
55    697   174   183  0.592240  {0,0,1}     23    1
9     714   186   188  0.042083  {0,3,0}     38    1
41    716     8     9  0.704083  {0,0,1}     39    1
50    717   113   114  0.344216  {0,1,0}     27    1
59    719   106   108  0.413489  {0,0,1}     31    1
12    725     3    15  0.230381  {0,3,0}     36    1
105   725    69    70  0.727693  {0,3,0}     29    0
52    726   249   252  0.946149  {0,2,0}     27    1
123   728   154   157  0.907960  {0,1,0}     21    1
108   734    80    81  0.616462  {0,1,1}     23    0
48    742   164   169  0.091003  {0,1,0}     23    1
117   745    24    25  0.613463  {1,0,0}     26    1
72    746    30    33  0.626280  {0,1,0}     26    1
122   751    66    67  0.958036  {1,0,0}     38    1
118   768    23   237  0.196070  {0,1,0}     28    1
38    771    63    64  0.500709  {0,1,0}     21    1
75    772    76    77  0.377044  {0,3,0}     38    0
103   783   233   235  0.376476  {0,0,1}     26    1
39    786    53    54  0.575358  {0,0,1}     37    1
87    823   216   218  0.848335  {0,3,0}     39    1
40    824    99   132  0.019500  {0,2,0}     22    1
30    842   236   237  0.393766  {1,1,0}     39    1
6     846   143   144  0.577084  {0,0,1}     22    1
120   850    70    79  0.389839  {1,0,0}     22    1
31    852    47    64  0.212646  {0,3,0}     22    0
91    869   166   178  0.517498  {0,2,0}     26    1
16    877   127   128  0.491076  {1,0,0}     40    1
25    885   130   137  0.002347  {0,1,0}     38    0
69    891   220   221  0.676700  {0,1,0}     27    0
64    891   136   146  0.562385  {1,0,0}     40    1
109   897   166   175  0.156527  {0,1,1}     35    0
110   901   163   168  0.967733  {1,1,0}     23    1
111   902    83    84  0.269349  {0,2,0}     24    1
74    912   247   248  0.388141  {0,2,0}     38    0
37    916     2    14  0.673193  {0,2,0}     40    0
7     927   205   208  0.711418  {0,3,0}     28    0
22    947   195   196  0.951288  {0,3,0}     25    1
90    957   174   189  0.579136  {1,0,0}     36    1
2     959   228   230  0.887462  {0,2,0}     39    0
115   976   143   144  0.326887  {0,2,0}     34    1
45    982   189   190  0.343063  {1,1,0}     27    1
97    993    78    82  0.037520  {0,2,0}     31    1
126   996    45    64  0.883110  {0,1,0}     32    0
121   997   197   200  0.700165  {0,1,0}     28    1
51   1007    23   237  0.443682  {1,0,0}     22    1
15   1011   249   252  0.936931  {1,0,0}     25    0
33   1025     9    34  0.921408  {0,2,0}     36    0
27   1029     9    10  0.990069  {1,0,0}     28    1
113  1035    26    28  0.316344  {0,3,0}     37    1
43   1036    50    51  0.207786  {1,1,0}     36    1
42   1037   251   252  0.104742  {0,1,0}     29    1
83   1039    71    73  0.516257  {1,0,0}     33    1
17   1041   122   123  0.984954  {0,1,0}     29    1
32   1067   117   121  0.273182  {0,1,0}     32    0
102  1073    91    92  0.166255  {0,2,0}     29    1
61   1073     2    14  0.996349  {0,3,0}     38    0
77   1082   156   157  0.130687  {1,1,0}     26    1
70   1098   251   252  0.075915  {0,1,0}     31    1
79   1107   167   168  0.752372  {1,0,0}     36    1
13   1128   203   204  0.710960  {1,0,0}     24    1
114  1150   101   112  0.970186  {1,1,0}     27    1
20   1154   227   231  0.623956  {0,3,0}     27    1
19   1155   166   178  0.255337  {0,1,0}     35    0
94   1159   105   107  0.761210  {0,1,1}     27    1
44   1180   123   124  0.413415  {0,1,0}     39    0
66   1181   115   116  0.110822  {1,0,0}     30    1
86   1182   240   242  0.008801  {0,1,0}     23    0
82   1186   106   118  0.374564  {0,1,0}     21    1
47   1190   240   242  0.921879  {0,2,0}     39    0
106  1202   233   235  0.815105  {0,2,0}     22    1
56   1204   244   253  0.596177  {0,1,0}     34    1
24   1205     7     8  0.581858  {0,1,0}     25    0
76   1214   248   249  0.897385  {0,1,0}     33    0
100  1215   147   148  0.018857  {0,3,0}     25    0
5    1216     3     4  0.650956  {0,3,0}     32    1
93   1229   133   135  0.307888  {0,1,0}     28    1
29   1230   235   236  0.959982  {1,1,0}     20    1
53   1244   192   194  0.065131  {1,1,0}     34    1
10   1272   152   155  0.346436  {0,1,1}     32    0
34   1287    62    63  0.970779  {0,3,0}     31    0
26   1298    95    99  0.155772  {0,1,0}     20    1
80   1301   135   136  0.861055  {0,1,0}     32    1
85   1309   225   226  0.431252  {0,2,0}     29    1
35   1309    94    95  0.836195  {1,0,0}     36    1
46   1370   155   156  0.153125  {0,3,0}     30    1
3    1373   119   120  0.198156  {0,3,0}     20    0
57   1384    50    51  0.384905  {0,1,0}     28    1
73   1396   117   121  0.635646  {0,1,0}     24    1
0    1410    32    34  0.291777  {0,2,0}     29    1
81   1416    39    73  0.344907  {1,3,0}     34    1
71   1425   105   107  0.102448  {0,2,0}     39    0
