map EGL-G2-B
fac 5 10 {0,31,10,129,43}
hosp 2 {0,12}
n_ALS 5 1 {1:129,4:43}
n_BLS 25 1 {2:0,2:31,7:10,8:129,6:43}
n_CLS 5 0 {1:0,1:31,3:10}
      c_m  head  tail      c_af      c_d  c_tau  c_h
32     13   150   151  0.256370  {0,3,0}     21    1
52     22    19    20  0.006176  {1,0,0}     34    1
57     46   168   176  0.656425  {0,1,0}     23    0
1      83   123   124  0.614105  {0,1,0}     35    1
53     99   245   247  0.000819  {0,2,0}     37    0
127   113    70    79  0.657656  {0,2,0}     28    1
34    152    46    47  0.280649  {0,0,1}     34    1
81    160   154   157  0.606781  {0,0,1}     35    1
100   182     5    26  0.915721  {0,3,0}     36    1
79    228   128   139  0.315977  {1,0,0}     30    1
126   230   145   148  0.390247  {1,0,0}     25    1
54    275    90    91  0.238648  {0,1,0}     39    1
86    287   201   203  0.847044  {0,3,0}     37    1
4     292   228   230  0.858256  {0,1,0}     31    1
123   333   129   130  0.171078  {0,3,0}     22    1
7     334   138   139  0.579383  {1,0,0}     38    1
27    350    50    53  0.127585  {0,1,0}     32    0
58    354   117   118  0.810145  {1,1,0}     35    1
94    370   210   211  0.909261  {1,0,0}     29    1
66    376   119   120  0.789540  {0,3,0}     34    1
55    378   164   169  0.729485  {0,2,0}     32    1
50    388     1    12  0.879762  {1,0,0}     23    1
121   411   251   254  0.221246  {1,1,0}     40    0
89    414    48    49  0.360472  {0,3,0}     39    0
110   430     2     3  0.470103  {1,0,0}     36    1
108   449   247   249  0.878699  {0,1,0}     37    1
5     452   132   133  0.731286  {0,3,0}     36    0
44    459   180   181  0.559778  {0,1,1}     27    0
93    474   113   114  0.699507  {1,1,0}     40    1
23    504     9    10  0.045483  {0,2,0}     38    1
120   505   251   252  0.065410  {0,1,0}     39    0
11    517   146   147  0.135233  {0,3,0}     28    1
6     520    16    18  0.934666  {0,1,1}     31    1
111   526    39    73  0.291183  {0,3,0}     27    0
88    553   120   170  0.789876  {1,0,0}     22    1
95    554    23   150  0.990001  {0,3,0}     37    1
35    564   113   114  0.295340  {0,3,0}     29    0
80    570     0    21  0.573149  {0,0,1}     21    0
14    572   170   174  0.340145  {0,2,0}     34    0
68    582    23   150  0.441434  {1,1,0}     28    1
75    582    24    26  0.374286  {1,1,0}     30    1
65    592    61    65  0.525526  {1,0,0}     20    1
114   600    74    76  0.555635  {0,1,0}     25    1
48    607   179   180  0.072192  {1,0,0}     26    1
24    620   150   151  0.819818  {0,2,0}     23    1
112   635   242   243  0.829792  {0,3,0}     29    0
59    636    26    28  0.872667  {0,2,0}     21    0
46    636     5    23  0.991685  {1,1,0}     26    1
87    636    87    88  0.109868  {0,2,0}     37    1
72    648     3    23  0.720285  {0,2,0}     25    1
103   649   226   227  0.638477  {0,2,0}     37    1
0     661   213   214  0.932158  {0,1,0}     36    1
3     684   121   122  0.898061  {1,1,0}     23    1
12    687   118   119  0.567517  {0,1,0}     36    0
101   694    60    68  0.381252  {0,3,0}     36    0
91    712    32    33  0.761168  {0,1,0}     35    1
73    720   129   138  0.714228  {0,2,0}     35    1
97    723   176   177  0.908659  {1,0,0}     21    1
124   738    83    84  0.152260  {0,1,1}     38    1
33    746   215   221  0.071937  {1,0,0}     28    1
25    759   200   201  0.190857  {0,3,0}     23    0
51    761   226   227  0.203961  {1,3,0}     40    1
38    770   221   222  0.553487  {0,1,0}     23    1
16    772   205   207  0.389403  {0,1,1}     22    1
77    772   236   237  0.533404  {1,0,0}     39    0
30    775   143   144  0.571830  {0,3,0}     32    1
78    776   219   220  0.519331  {0,2,0}     22    0
67    779   188   189  0.876625  {1,1,0}     30    1
117   784    62    63  0.263073  {0,0,1}     36    1
29    793   164   169  0.080769  {1,3,0}     40    1
31    799    81    82  0.548488  {1,2,0}     32    1
2     811   236   237  0.650364  {0,1,0}     35    1
98    812   111   114  0.077786  {0,1,0}     32    1
113   820     9    34  0.102426  {1,0,0}     20    1
60    822   217   218  0.012073  {0,3,0}     32    1
118   840   120   162  0.791486  {0,1,0}     34    1
105   919   127   128  0.036070  {0,2,0}     26    1
99    924    13    14  0.334662  {0,2,0}     31    1
83    927   226   251  0.971920  {0,1,0}     31    0
122   936    39    73  0.152222  {0,1,0}     37    1
36    943   106   108  0.353651  {1,1,0}     20    1
37    950   220   221  0.759868  {0,2,0}     23    1
69    961    59    72  0.725773  {1,1,0}     21    1
56    961   159   161  0.367809  {0,1,0}     29    1
13    975    30    33  0.461656  {1,1,0}     25    1
