map EGL-G2-C
fac 5 10 {0,199,80,22,226}
hosp 2 {0,109}
n_ALS 9 1 {2:0,4:199,3:226}
n_BLS 21 1 {6:0,4:199,2:80,7:22,2:226}
n_CLS 8 0 {2:0,2:199,2:80,2:22}
      c_m  head  tail      c_af      c_d  c_tau  c_h
127    45    80    81  0.870699  {0,1,1}     28    0
39     59   123   124  0.689359  {1,0,0}     35    1
0      65   145   146  0.878592  {0,1,1}     27    0
111    91   176   177  0.756495  {0,1,1}     24    1
18     96    87    88  0.771081  {1,1,0}     35    1
27    108   203   204  0.623167  {1,1,0}     24    1
48    202     1    12  0.795899  {0,3,0}     21    1
59    259     0    21  0.532648  {0,3,0}     26    0
100   292   151   153  0.321242  {0,2,0}     31    1
42    292    43    46  0.828207  {0,2,0}     24    0
72    311   129   138  0.402553  {0,3,0}     35    1
21    329   206   207  0.704759  {0,1,0}     27    1
3     343   253   254  0.327411  {1,2,0}     37    1
70    369    83    84  0.226691  {0,1,1}     36    1
16    415   228   229  0.773708  {0,3,0}     28    0
77    424     3     4  0.396545  {1,0,0}     29    1
90    442   113   114  0.269620  {0,1,1}     27    1
40    445    69    70  0.391393  {1,0,0}     24    1
49    448   225   228  0.843277  {1,0,0}     40    1
97    450   219   220  0.318990  {0,1,0}     38    1
60    472    81    89  0.724669  {1,0,0}     26    1
107   472    66    93  0.474726  {1,0,0}     28    1
15    519   197   199  0.365739  {1,1,0}     22    1
43    519   136   137  0.270279  {0,2,0}     24    1
65    520   233   234  0.166540  {0,1,1}     25    1
19    520   135   147  0.459597  {0,1,1}     25    0
13    533    39    52  0.617403  {0,1,1}     28    0
92    536    42    43  0.383610  {0,1,0}     36    1
54    542   193   246  0.138945  {0,2,0}     37    1
36    544   170   174  0.275562  {0,3,0}     26    0
51    548    63    64  0.162169  {0,0,1}     23    1
88    552   117   121  0.829342  {0,1,1}     21    1
52    560   195   196  0.471626  {0,1,0}     20    0
68    566   103   104  0.659248  {0,2,0}     24    1
122   567   130   137  0.947259  {1,0,0}     22    1
8     576   186   188  0.604522  {0,1,1}     40    1
29    590    99   131  0.195088  {0,3,0}     37    1
9     596    62    63  0.377458  {0,1,0}     37    1
84    613   253   254  0.192493  {1,0,0}     31    1
86    616   197   199  0.718971  {1,0,0}     25    1
81    618   117   119  0.359696  {0,1,0}     36    1
76    633    89    97  0.571645  {1,0,0}     40    1
14    636    55    56  0.129115  {0,1,0}     34    0
25    639   234   235  0.253492  {0,3,0}     22    1
22    668   156   162  0.237542  {0,1,0}     37    0
116   669    30    33  0.119684  {0,1,1}     34    1
34    669   209   216  0.591167  {0,3,0}     24    1
105   673   211   212  0.572787  {0,1,0}     27    1
5     685   219   220  0.060929  {1,1,0}     23    1
83    686    95    99  0.155059  {0,3,0}     30    0
66    692   151   153  0.879202  {1,1,0}     38    1
121   698   170   174  0.078126  {1,2,0}     34    1
12    698    19    25  0.217505  {0,1,0}     27    0
63    706    29    30  0.123130  {0,0,1}     22    1
96    707    99   131  0.413821  {0,3,0}     26    1
11    716   220   221  0.401873  {1,0,0}     23    1
7     728    17    19  0.126273  {1,0,0}     20    1
57    731   190   191  0.313934  {1,1,0}     29    1
114   751     0     1  0.996519  {0,2,0}     25    0
58    752    49    50  0.636043  {0,1,0}     33    1
91    759   102   103  0.772364  {0,1,0}     36    0
101   763   202   203  0.389516  {0,1,0}     39    1
62    768   185   186  0.665105  {1,0,0}     35    1
85    775   216   218  0.000821  {0,3,0}     34    1
117   784   181   182  0.158459  {1,1,0}     30    1
44    788   205   208  0.886759  {1,0,0}     35    1
119   789    67    68  0.114585  {0,1,1}     31    1
55    805   171   172  0.295386  {0,1,0}     23    1
73    816   163   168  0.649934  {0,1,0}     26    0
112   841   126   127  0.550470  {1,3,0}     33    1
53    844   125   150  0.760360  {1,0,0}     30    1
35    848   196   197  0.472960  {0,1,0}     40    0
38    853   174   189  0.370256  {0,1,1}     20    1
109   867   152   155  0.951623  {1,1,0}     30    1
106   884   206   207  0.293688  {0,1,1}     38    1
74    901   235   236  0.514210  {0,1,1}     38    1
123   911     6     7  0.201426  {0,2,0}     38    0
120   912   106   108  0.512439  {0,1,0}     37    1
56    918   206   207  0.648130  {0,1,0}     37    1
79    925   236   237  0.162668  {1,0,0}     33    1
47    932   130   131  0.860054  {0,3,0}     37    1
17    946    91    96  0.129849  {0,3,0}     27    1
99    953   116   123  0.844840  {0,1,0}     24    1
33    957   248   249  0.848482  {0,1,0}     27    1
67    969   231   232  0.522842  {0,1,1}     38    0
10    979    19    20  0.903082  {0,1,0}     40    0
110  1002   136   146  0.581912  {0,1,0}     33    1
95   1007   188   189  0.864602  {0,1,0}     29    1
28   1009   217   219  0.867752  {0,1,0}     30    0
104  1010    12    16  0.335638  {0,3,0}     22    0
94   1012    98   127  0.867666  {1,0,0}     30    1
115  1034   166   178  0.796806  {0,2,0}     27    1
31   1035   175   176  0.011078  {0,1,0}     38    0
