map EGL-G2-D
fac 5 10 {0,2,208,242,52}
hosp 3 {0,23,123}
n_ALS 7 1 {2:0,1:2,1:208,3:52}
n_BLS 20 1 {3:0,1:2,6:208,6:242,4:52}
n_CLS 10 0 {5:0,1:2,1:208,3:52}
      c_m  head  tail      c_af      c_d  c_tau  c_h
54     32   129   130  0.573700  {0,2,0}     38    1
117    68    26    28  0.119921  {0,0,1}     29    1
49     77    66    67  0.035618  {1,0,0}     30    1
22     83   125   152  0.107878  {1,1,0}     22    1
57    101    61    62  0.897918  {0,1,0}     40    1
10    137    50    52  0.380560  {0,1,1}     31    1
78    155   166   167  0.334422  {0,2,0}     31    1
108   177    68    69  0.517509  {0,3,0}     23    1
15    196   251   252  0.923098  {0,1,0}     22    1
100   210   249   250  0.404451  {0,2,0}     23    0
9     262   166   167  0.456200  {1,0,0}     28    1
41    305    39    73  0.611894  {0,3,0}     39    0
7     306    23    87  0.680941  {0,1,0}     29    1
11    313   228   230  0.509290  {0,1,0}     24    0
81    313   188   189  0.459624  {0,3,0}     28    0
83    320    71    72  0.495743  {0,0,1}     37    1
4     320     2     3  0.672250  {1,0,0}     20    1
72    323   212   213  0.787900  {1,1,0}     21    1
118   354   101   102  0.396297  {1,1,0}     35    1
89    357    50    53  0.115692  {0,2,0}     31    1
0     372    95    96  0.832246  {0,2,0}     38    0
94    379   218   250  0.137252  {0,2,0}     25    1
23    396   176   177  0.857596  {1,1,0}     32    1
87    426   177   181  0.078799  {0,1,0}     32    1
91    431   161   164  0.365864  {0,2,0}     29    1
60    443   179   180  0.627074  {0,1,1}     23    1
122   444    97   115  0.170789  {1,1,0}     39    1
98    445   186   188  0.994969  {0,1,0}     22    1
92    474    18    20  0.102284  {0,2,0}     35    1
64    480   226   229  0.125273  {1,0,0}     38    1
80    486   104   114  0.366112  {0,2,0}     23    1
120   494   174   182  0.492915  {1,0,0}     34    0
107   496    99   131  0.784959  {1,1,0}     24    1
12    502   199   200  0.611903  {0,2,0}     25    1
97    503    18    19  0.956040  {0,3,0}     34    1
93    509    23   150  0.614435  {1,1,0}     34    1
121   510    91    92  0.195841  {0,1,0}     34    1
90    531    87    88  0.079000  {1,0,0}     27    1
111   531   159   160  0.733781  {0,2,0}     31    0
95    537   194   242  0.217076  {1,1,0}     23    1
125   543   193   246  0.815583  {1,0,0}     33    1
48    544    56    57  0.504734  {0,3,0}     36    1
110   544    43    44  0.823285  {0,1,1}     38    0
104   547    62    63  0.909454  {1,0,0}     28    1
47    551    80    81  0.738439  {0,3,0}     34    1
76    552   132   133  0.194009  {1,3,0}     37    1
14    564   162   163  0.869527  {0,2,0}     25    0
96    568   239   240  0.640768  {1,0,0}     20    1
3     583   201   203  0.403697  {0,2,0}     26    0
46    590    54    55  0.784725  {0,2,0}     27    1
105   594   217   219  0.411139  {0,2,0}     23    1
77    594    48    57  0.622793  {0,1,1}     37    1
66    608   227   231  0.293017  {1,0,0}     34    1
30    639   208   209  0.509618  {0,3,0}     33    0
51    652   117   121  0.503676  {0,0,1}     20    1
37    653   205   208  0.908916  {0,2,0}     21    1
28    655   185   187  0.248495  {1,1,0}     32    1
17    661   228   230  0.316353  {1,0,0}     21    1
114   661   217   218  0.759530  {0,1,0}     26    0
40    681   210   211  0.385676  {0,1,0}     35    0
99    682    99   132  0.230248  {0,1,0}     27    1
33    685    47    48  0.636162  {0,2,0}     30    0
21    691   235   236  0.128611  {0,2,0}     35    0
73    696   102   103  0.957993  {0,3,0}     29    1
13    696   140   142  0.315338  {0,2,0}     38    1
65    706   199   200  0.513022  {0,3,0}     22    1
43    710    68    69  0.634158  {0,1,0}     33    1
25    712     1    12  0.081882  {1,0,0}     23    1
31    716   172   173  0.411440  {1,0,0}     26    1
61    728   219   223  0.201838  {1,0,0}     25    1
68    744   152   155  0.298594  {0,1,0}     37    1
127   776   177   181  0.067497  {0,1,1}     30    0
67    779   163   167  0.599238  {0,3,0}     28    1
8     785   239   240  0.714682  {0,3,0}     32    1
126   804    93    94  0.965119  {1,1,0}     40    1
39    806    22    24  0.226653  {0,1,0}     29    0
63    809     4    22  0.311277  {0,0,1}     32    1
106   824   136   137  0.932068  {0,0,1}     28    0
123   829   239   240  0.852360  {0,1,0}     40    1
82    832    35    36  0.956512  {1,1,0}     27    1
19    836   135   147  0.907720  {0,2,0}     27    1
56    853   158   160  0.994933  {1,1,0}     34    1
124   853   216   217  0.677885  {0,3,0}     31    0
38    854   189   190  0.730206  {0,1,0}     26    1
112   867   166   175  0.697753  {0,2,0}     35    1
109   876   141   142  0.945810  {0,2,0}     40    1
42    884   227   233  0.861544  {1,1,0}     34    1
44    918   215   221  0.773518  {0,2,0}     33    0
29    944     0     1  0.316484  {0,1,0}     35    1
59    968     5     6  0.675020  {0,1,0}     38    1
16    976    63    65  0.639500  {0,2,0}     21    0
88    978    41    51  0.142471  {0,0,1}     35    0
2     997   245   247  0.038910  {0,3,0}     31    0
119  1002    63    64  0.185773  {0,2,0}     28    0
32   1016    62    63  0.876468  {0,1,0}     21    1
71   1033   157   163  0.079133  {0,1,0}     40    1
34   1063   106   108  0.428575  {0,3,0}     36    0
52   1082    69    70  0.107049  {0,2,0}     23    1
36   1083    36    39  0.140274  {0,1,0}     25    0
5    1083    39    40  0.004492  {0,1,0}     31    1
58   1083   148   149  0.199664  {1,1,0}     36    1
86   1103    76    77  0.022974  {1,1,0}     38    1
103  1122   163   168  0.787134  {0,2,0}     35    0
55   1156    76    78  0.686887  {0,1,0}     24    0
26   1163    95    96  0.452281  {0,1,0}     38    0
20   1174     6    27  0.397773  {1,1,0}     21    1
6    1190    10    11  0.366971  {1,0,0}     33    1
79   1193    17    19  0.906595  {0,3,0}     22    1
35   1194   189   190  0.935645  {0,2,0}     27    1
53   1232   220   221  0.842087  {0,1,0}     31    1
75   1238   239   243  0.676245  {1,0,0}     23    1
69   1239    74    76  0.013448  {0,1,0}     38    1
18   1243   200   201  0.074088  {0,2,0}     33    1
115  1267     8     9  0.368690  {1,0,0}     23    1
27   1280   154   157  0.993303  {0,2,0}     26    0
84   1294    49    50  0.910541  {0,0,1}     29    0
62   1305   203   204  0.243547  {0,1,0}     37    0
116  1314   141   150  0.230223  {0,3,0}     22    1
24   1322    60    68  0.591853  {1,1,0}     29    1
45   1350   226   229  0.328588  {0,0,1}     20    1
101  1352   163   168  0.108137  {0,2,0}     33    0
1    1354   109   110  0.253960  {0,3,0}     40    0
102  1368     4    22  0.971755  {0,1,0}     33    0
74   1368   245   247  0.038686  {0,3,0}     32    0
70   1375   154   157  0.166322  {0,3,0}     35    1
85   1390    78    79  0.414005  {0,1,0}     24    0
50   1421   159   161  0.978706  {0,2,0}     38    0
113  1433   198   199  0.952934  {0,1,0}     36    0
