map EGL-G2-D
fac 5 10 {0,143,225,112,115}
hosp 1 {0}
n_ALS 5 1 {2:143,1:225,2:112}
n_BLS 23 1 {2:0,5:143,1:225,6:112,9:115}
n_CLS 6 0 {1:0,2:143,2:225,1:115}
      c_m  head  tail      c_af      c_d  c_tau  c_h
68     15    40    41  0.621070  {0,3,0}     33    0
50     56    89    97  0.447524  {0,3,0}     38    0
103    59    69    80  0.332073  {0,1,0}     29    0
17     87    23    87  0.762577  {0,3,0}     31    0
14     91     3     4  0.415856  {0,2,0}     31    1
52    112   107   109  0.862796  {0,1,0}     26    1
58    114   185   186  0.641042  {0,2,0}     23    0
36    118   222   223  0.726784  {0,3,0}     40    0
93    136   121   122  0.841815  {1,1,0}     34    1
21    137   184   188  0.885866  {0,3,0}     37    1
84    160    51    52  0.466866  {0,2,0}     25    1
38    169   126   127  0.038878  {1,3,0}     27    1
83    222   129   138  0.028131  {0,1,0}     39    1
20    225   104   105  0.717501  {0,2,0}     23    1
82    228   136   137  0.372295  {0,2,0}     28    0
81    288   226   229  0.267913  {0,3,0}     33    1
108   305   143   144  0.330094  {0,3,0}     28    1
65    306    79    80  0.366262  {1,1,0}     37    1
104   316   253   254  0.288606  {1,0,0}     25    1
66    317   204   205  0.901117  {0,1,0}     29    1
92    370   233   235  0.359096  {0,3,0}     21    0
42    372   120   170  0.453815  {1,0,0}     31    1
80    373   239   240  0.391061  {0,2,0}     37    1
97    409    91    96  0.151941  {1,3,0}     39    1
95    412    65    66  0.529338  {1,0,0}     36    1
67    413   136   146  0.927400  {0,1,0}     29    0
127   429    23   237  0.384338  {0,3,0}     38    1
32    477   166   167  0.892660  {1,0,0}     20    1
51    488   237   238  0.917124  {1,1,0}     25    1
59    498   132   133  0.044192  {1,1,0}     25    1
76    499   154   158  0.475047  {1,0,0}     20    1
62    503   253   254  0.480237  {0,0,1}     22    1
100   529    31    38  0.767284  {0,1,1}     23    0
121   531   158   160  0.563003  {0,0,1}     21    0
120   540   166   167  0.640573  {0,2,0}     31    1
64    548   179   183  0.629340  {1,3,0}     34    1
7     551     7     8  0.546420  {1,0,0}     20    1
61    556   142   143  0.122639  {1,0,0}     31    1
71    566   130   137  0.663188  {0,1,0}     24    1
40    585   225   228  0.495426  {0,1,0}     30    0
99    596   104   105  0.042354  {0,1,0}     21    0
105   605   113   114  0.197969  {1,0,0}     34    1
89    606   178   179  0.498684  {1,0,0}     34    1
124   620    85   101  0.439620  {0,1,0}     24    1
122   630   206   207  0.182794  {0,1,0}     22    0
31    637   146   147  0.485011  {0,1,1}     40    1
9     641   164   169  0.139429  {0,1,1}     30    0
110   656   146   147  0.959507  {0,1,0}     24    0
34    663   185   186  0.303712  {0,2,0}     26    1
0     664    39    40  0.943898  {0,1,0}     38    0
10    669   157   161  0.969373  {0,3,0}     33    1
13    687   188   189  0.775931  {0,3,0}     23    0
98    696   243   245  0.231990  {0,1,0}     37    1
109   706   208   210  0.648568  {0,2,0}     33    0
73    707   231   232  0.395354  {0,1,0}     35    1
113   708   104   114  0.042522  {0,1,0}     36    1
57    708   196   197  0.568799  {1,0,0}     21    1
90    708   125   126  0.725264  {0,1,1}     20    1
28    713     1    12  0.214948  {0,1,0}     31    1
88    716    59    60  0.230111  {0,1,0}     24    1
101   717   180   181  0.781178  {0,2,0}     27    1
44    719   164   169  0.454856  {0,1,0}     22    0
48    723   166   178  0.636931  {0,3,0}     25    1
72    728   208   210  0.646127  {1,0,0}     37    1
79    754    95    99  0.280034  {1,0,0}     25    1
5     758   200   201  0.789516  {0,2,0}     33    1
16    765     7    30  0.064075  {0,1,0}     35    0
60    788   140   141  0.529026  {0,1,0}     25    1
123   792    53    54  0.569142  {1,1,0}     30    1
111   796    16    18  0.253097  {0,1,0}     31    1
96    798    27    30  0.105789  {0,3,0}     39    0
112   803     2     3  0.200766  {1,1,0}     39    1
18    821    11    42  0.905943  {0,3,0}     25    1
15    824     2     3  0.638584  {0,2,0}     38    1
39    825   119   120  0.198680  {0,1,0}     25    1
37    827   140   142  0.040322  {0,0,1}     31    0
117   829   145   146  0.254831  {0,0,1}     27    1
12    838   226   227  0.039093  {0,1,0}     28    1
26    886    82    85  0.344202  {0,1,0}     35    1
8     897   193   194  0.968374  {0,1,1}     31    0
85    902    71    72  0.230330  {1,3,0}     27    1
116   924    91    96  0.958517  {1,0,0}     30    1
41    930   217   218  0.038626  {0,1,0}     31    1
119   938    67    68  0.649560  {0,1,0}     26    0
46    940    17    19  0.297301  {0,1,0}     35    1
1     947    36    39  0.515308  {0,0,1}     23    1
91    963   141   142  0.944343  {1,0,0}     35    1
33    972    53    55  0.842680  {0,0,1}     25    1
56    975   184   188  0.942158  {1,1,0}     35    1
63    980    49    50  0.645585  {0,0,1}     40    1
87    989   199   200  0.705500  {1,1,0}     36    1
22    995    47    64  0.548525  {0,1,0}     27    0
6    1006    91    96  0.556463  {1,0,0}     28    1
78   1007    29    30  0.089460  {1,1,0}     27    1
29   1010     7    30  0.545704  {1,1,0}     35    1
30   1013    49    56  0.779291  {0,2,0}     22    0
47   1018   115   116  0.862153  {0,2,0}     36    0
107  1026   177   181  0.617892  {0,2,0}     21    0
69   1043   112   113  0.152777  {0,2,0}     22    0
19   1071    82    85  0.855442  {0,3,0}     22    0
106  1076    21    35  0.431977  {0,2,0}     28    0
74   1100   156   162  0.424943  {1,0,0}     30    1
54   1105    84    86  0.268575  {1,0,0}     38    1
53   1115   127   128  0.823473  {0,2,0}     36    0
86   1122   116   123  0.361789  {0,1,0}     36    0
11   1143   245   247  0.674990  {0,2,0}     24    1
115  1155    53    54  0.395402  {1,0,0}     27    1
126  1160   245   246  0.380552  {1,0,0}     27    1
94   1162    48    57  0.427858  {0,3,0}     37    1
23   1181   198   199  0.911458  {0,1,0}     27    0
49   1183   199   200  0.167850  {1,1,0}     32    1
2    1187   151   152  0.451452  {0,1,0}     38    1
125  1203    39    73  0.983947  {0,1,0}     38    1
55   1213   164   165  0.549399  {0,3,0}     35    1
102  1216    92    93  0.924622  {1,0,0}     20    1
77   1222   246   247  0.327837  {1,0,0}     37    1
27   1252   105   107  0.535383  {0,1,0}     39    1
70   1253   226   251  0.591337  {0,3,0}     26    1
24   1261     8    33  0.350419  {0,2,0}     25    0
114  1262   125   152  0.102376  {0,2,0}     23    0
43   1285   154   158  0.173588  {0,3,0}     27    1
25   1295   126   150  0.102738  {0,1,1}     27    1
4    1296    97    98  0.799617  {0,2,0}     40    1
118  1300    46    47  0.487374  {0,2,0}     23    0
45   1313     7     8  0.589440  {0,1,0}     38    0
3    1327     0    21  0.799124  {0,3,0}     25    1
35   1352    59    60  0.597323  {1,0,0}     21    1
75   1359   130   137  0.714462  {1,0,0}     27    1
