map EGL-G2-B
fac 5 10 {0,93,104,38,235}
hosp 1 {0}
n_ALS 5 1 {1:0,3:104,1:235}
n_BLS 18 1 {3:0,6:93,4:104,2:38,3:235}
n_CLS 6 0 {1:0,2:93,1:104,1:38,1:235}
      c_m  head  tail      c_af      c_d  c_tau  c_h
101     7   251   252  0.856083  {1,1,0}     28    1
31     19    87    88  0.079059  {0,0,1}     40    1
8      52   192   193  0.971092  {0,3,0}     24    1
18     76   236   238  0.992763  {1,2,0}     30    1
49     93    36    37  0.850715  {1,0,0}     40    1
115   101   154   157  0.583907  {1,1,0}     24    1
15    115     6     7  0.189662  {0,3,0}     36    0
24    131   156   157  0.328314  {0,1,0}     26    0
85    136   178   179  0.143542  {1,1,0}     29    1
112   144   128   139  0.440198  {1,0,0}     32    1
20    160   185   187  0.580202  {0,2,0}     22    0
11    162   226   251  0.028998  {0,1,0}     39    1
36    182   140   142  0.730875  {0,1,0}     26    1
10    249   122   124  0.008776  {0,1,0}     26    1
22    249   231   232  0.189379  {0,0,1}     27    1
2     319   252   253  0.546977  {1,1,0}     23    1
127   357     8    33  0.305555  {0,1,0}     31    1
53    364    24    26  0.127307  {1,0,0}     31    1
77    373   221   222  0.113234  {0,2,0}     31    0
23    427    71    72  0.751900  {0,3,0}     33    1
57    431    89    97  0.726043  {1,0,0}     34    1
120   436   120   162  0.387903  {1,0,0}     21    1
78    461     8    33  0.118320  {1,1,0}     29    1
117   461   143   145  0.622112  {0,1,0}     20    1
72    476   116   117  0.570682  {0,2,0}     25    0
32    477    66    67  0.765608  {1,1,0}     40    1
65    482   120   170  0.439830  {0,1,0}     33    0
25    495    78    82  0.801046  {1,0,0}     37    1
66    508   191   195  0.104006  {0,2,0}     29    1
97    520   121   122  0.568234  {1,2,0}     23    1
121   536   175   176  0.833846  {0,2,0}     36    0
14    541   244   245  0.013699  {1,1,0}     35    1
1     543   205   207  0.955434  {0,2,0}     25    0
0     546   237   238  0.288947  {0,1,0}     34    0
86    567   143   145  0.604238  {0,2,0}     33    1
102   572   158   159  0.582994  {0,2,0}     37    0
103   574   200   201  0.343428  {1,1,0}     30    1
126   580   154   157  0.578611  {0,2,0}     32    0
123   589   208   210  0.456608  {0,1,0}     28    1
58    591    81    82  0.610444  {1,0,0}     22    1
55    592   174   189  0.991571  {0,2,0}     22    1
92    603   101   112  0.685189  {0,3,0}     39    1
95    623   204   205  0.847754  {0,2,0}     29    1
67    627   123   124  0.162991  {0,0,1}     27    0
124   628    19    25  0.627854  {0,2,0}     34    1
52    651    61    62  0.505768  {0,1,1}     37    1
30    657   117   121  0.824562  {0,3,0}     40    0
113   661    41    51  0.726207  {1,0,0}     39    1
63    664   217   218  0.021716  {0,2,0}     28    1
43    667     3    15  0.226397  {0,1,0}     35    0
47    670    12    16  0.176437  {0,2,0}     38    1
80    677   228   229  0.819230  {0,3,0}     33    0
46    684     5    23  0.817538  {0,0,1}     40    1
93    686    24    26  0.805405  {1,1,0}     21    0
7     688   113   115  0.433003  {1,1,0}     29    1
40    688    70    79  0.792930  {0,1,0}     24    0
59    699    85   101  0.854743  {1,1,0}     25    1
109   713     3    15  0.938324  {1,1,0}     36    1
34    717   162   163  0.026518  {1,1,0}     34    1
88    748   221   222  0.440338  {1,0,0}     23    1
83    751   112   113  0.596312  {0,1,0}     39    1
60    755   152   153  0.029213  {0,1,1}     29    0
79    781    11    42  0.122214  {1,1,0}     35    1
54    789   242   243  0.171152  {0,1,1}     40    0
84    791     5    26  0.764832  {1,0,0}     36    1
82    793   186   188  0.223433  {0,1,0}     37    0
100   810    21    35  0.273133  {1,2,0}     32    1
51    827   197   199  0.583289  {0,1,0}     31    1
89    835   208   210  0.450669  {1,0,0}     30    1
96    838     4    22  0.472691  {0,1,0}     30    0
114   839   217   218  0.936724  {1,0,0}     24    1
21    853   194   242  0.712982  {0,3,0}     20    1
125   854    13    14  0.537716  {0,1,0}     21    0
91    860   186   188  0.801443  {0,1,0}     24    1
5     865     1     2  0.863874  {1,1,0}     31    1
35    868   165   166  0.992150  {1,0,0}     20    1
75    868    93    94  0.983989  {0,2,0}     24    1
69    882   116   117  0.162656  {1,0,0}     26    1
29    895    15    17  0.197880  {0,1,1}     29    1
87    900   156   157  0.337138  {1,0,0}     20    1
105   905    24    25  0.802031  {1,1,0}     30    1
90    916   195   248  0.088029  {0,1,1}     33    0
99    929   201   203  0.311032  {1,0,0}     34    1
94    931     5     6  0.866025  {1,0,0}     32    1
110   934    18    20  0.926855  {0,2,0}     36    1
122   941   195   196  0.857900  {0,2,0}     22    1
50    950   175   176  0.809898  {0,3,0}     30    1
28    956   158   160  0.692573  {0,1,0}     20    1
70    959   196   197  0.934224  {0,3,0}     30    1
6     970    60    68  0.200878  {0,1,0}     22    1
3    1005   233   234  0.892866  {0,1,0}     25    1
4    1005   115   116  0.810895  {0,3,0}     23    0
13   1007   204   205  0.674573  {1,0,0}     32    0
56   1014   158   160  0.742447  {1,0,0}     30    1
118  1021   121   122  0.143583  {1,0,0}     38    1
74   1029    47    48  0.123117  {0,2,0}     27    0
107  1033    51    52  0.127515  {0,1,1}     40    1
48   1046   151   152  0.005920  {0,1,0}     38    1
45   1048   109   110  0.341745  {1,2,0}     37    1
106  1053    26    28  0.667988  {1,3,0}     30    1
104  1075     3    23  0.997222  {0,3,0}     31    1
26   1081   178   179  0.786291  {0,2,0}     20    0
9    1082    70    79  0.466051  {0,2,0}     37    1
38   1092    63    64  0.192666  {0,1,0}     22    1
108  1096   151   152  0.529434  {0,3,0}     39    1
64   1113    81    89  0.370037  {0,3,0}     34    0
37   1138    43    44  0.148426  {0,2,0}     28    1
119  1138   155   156  0.138511  {0,3,0}     40    0
41   1142    95    96  0.831525  {0,2,0}     21    0
12   1146   121   122  0.354077  {1,1,0}     24    1
73   1146    50    51  0.543103  {0,0,1}     33    1
116  1170   143   144  0.588837  {1,0,0}     24    1
81   1172    97   115  0.897057  {0,2,0}     38    1
71   1183     2     3  0.607390  {0,1,1}     35    0
39   1196   178   179  0.681330  {1,0,0}     27    1
98   1198    16    18  0.899849  {0,1,0}     34    0
76   1223     6    27  0.311162  {1,1,0}     27    1
61   1242    81    89  0.900524  {1,3,0}     33    1
68   1258   216   218  0.555521  {0,2,0}     24    0
33   1267     0     1  0.013688  {0,1,0}     38    0
44   1272   240   242  0.478189  {0,1,1}     22    1
16   1285   105   107  0.391712  {0,2,0}     38    1
111  1289   103   111  0.775262  {0,2,0}     21    0
27   1316   133   135  0.785319  {1,0,0}     40    1
62   1351    78    79  0.420752  {0,2,0}     40    0
19   1367   117   121  0.574420  {0,1,1}     31    1
17   1372   161   165  0.936030  {0,1,0}     36    0
42   1422   150   151  0.129721  {1,0,0}     27    1
