map EGL-G1-B
fac 5 10 {0,191,64,77,244}
hosp 1 {0}
n_ALS 7 1 {5:0,1:191,1:64}
n_BLS 17 1 {3:0,4:191,2:64,1:77,7:244}
n_CLS 5 0 {1:0,2:191,2:64}
      c_m  head  tail      c_af      c_d  c_tau  c_h
118    11   213   216  0.913676  {1,1,0}     31    1
49     24    80    81  0.357502  {0,1,0}     29    1
17    114   120   154  0.440454  {1,0,0}     36    1
39    135    89    90  0.478784  {0,3,0}     27    1
51    146   225   226  0.458397  {1,1,0}     40    1
47    173   115   116  0.895156  {0,1,0}     26    1
10    200    32    34  0.233379  {0,2,0}     27    1
80    256   190   191  0.243769  {1,1,0}     29    1
58    282    53    55  0.482962  {0,3,0}     37    1
6     295   110   113  0.186713  {0,1,0}     31    1
36    310    16    17  0.848621  {0,3,0}     39    0
117   342    92    93  0.976986  {0,1,0}     30    1
24    346   116   118  0.408583  {0,1,0}     39    1
119   348   175   176  0.846841  {0,1,1}     37    0
82    420    89    90  0.686832  {0,1,1}     30    1
120   434   204   209  0.299742  {0,1,1}     28    1
71    479   102   110  0.762341  {0,3,0}     20    0
93    491     6     7  0.396549  {1,1,0}     38    1
37    504   136   137  0.830055  {0,2,0}     25    1
126   511   128   129  0.623329  {0,0,1}     35    1
106   520    78    79  0.795308  {0,1,0}     40    0
73    523    63    64  0.953018  {0,3,0}     39    0
96    524    77    81  0.333132  {0,1,0}     29    1
103   529    81    82  0.790831  {1,0,0}     35    1
7     533   204   209  0.865138  {0,2,0}     24    1
102   534    59    71  0.389342  {0,1,0}     35    1
111   557    45    64  0.002956  {0,0,1}     40    1
2     580   154   155  0.801982  {1,1,0}     21    1
68    612   112   114  0.009344  {0,3,0}     36    1
64    619   153   156  0.476729  {0,1,1}     35    1
14    619    83    85  0.175692  {0,3,0}     25    0
88    628   189   241  0.372957  {0,2,0}     24    0
16    630    77    81  0.650517  {0,2,0}     40    1
123   636   220   222  0.552768  {1,1,0}     36    1
114   642    69    70  0.254664  {0,1,0}     33    1
8     643    41    51  0.559264  {0,2,0}     36    1
77    649   118   119  0.616511  {1,0,0}     26    1
60    652    92    93  0.184835  {0,0,1}     28    1
99    656   135   145  0.164781  {0,1,0}     23    1
55    673    79    80  0.178997  {0,2,0}     31    1
116   682    84   100  0.982857  {0,1,0}     24    1
124   682    98   131  0.276556  {1,0,0}     39    1
97    685   117   118  0.379208  {1,1,0}     20    1
92    696   167   175  0.529727  {0,1,1}     20    0
9     712    72    73  0.415966  {0,1,0}     28    1
91    716   192   193  0.553636  {0,3,0}     38    1
45    737     1    12  0.358994  {0,2,0}     27    1
101   751    89    91  0.225434  {1,0,0}     32    1
109   761   120   154  0.738600  {1,2,0}     31    1
107   764    47    64  0.687359  {0,1,1}     23    1
61    772   174   176  0.291141  {0,0,1}     31    1
121   777   229   230  0.464774  {1,1,0}     26    1
23    779   154   155  0.766638  {0,1,0}     20    0
85    779    47    48  0.825503  {0,1,0}     39    0
112   783   125   126  0.085393  {0,2,0}     23    0
56    794   153   157  0.312423  {1,1,0}     23    1
89    805   198   200  0.505191  {0,2,0}     24    0
18    808    35    36  0.303585  {0,2,0}     37    1
22    809   240   242  0.052605  {0,1,0}     21    0
29    810   116   118  0.139137  {0,2,0}     30    1
86    822   188   189  0.669256  {0,1,0}     23    1
72    826    63    64  0.231006  {0,1,1}     36    0
46    830    35    36  0.718528  {0,1,1}     23    0
122   836    47    48  0.432880  {0,2,0}     37    0
42    851   121   122  0.556813  {0,2,0}     38    0
78    851   184   185  0.873719  {0,1,0}     21    1
31    856   191   193  0.887996  {1,1,0}     20    1
52    857   104   105  0.499728  {0,2,0}     35    1
83    858    69    78  0.454651  {0,2,0}     38    0
26    860   156   160  0.685845  {0,1,0}     22    0
87    860   107   108  0.735963  {1,0,0}     30    0
19    864    17    19  0.832316  {0,1,0}     31    1
98    877    70    72  0.230925  {0,2,0}     32    1
79    892   124   149  0.226712  {1,0,0}     36    1
41    894   245   246  0.099640  {0,1,0}     22    0
