map EGL-G2-B
fac 5 10 {0,99,233,102,212}
hosp 2 {0,202}
n_ALS 5 1 {1:0,3:233,1:212}
n_BLS 23 1 {7:0,4:99,3:233,6:102,3:212}
n_CLS 9 0 {4:99,2:233,1:102,2:212}
      c_m  head  tail      c_af      c_d  c_tau  c_h
15      3   109   110  0.558895  {0,3,0}     22    1
121    17    84    85  0.941297  {0,1,1}     35    1
103    49   121   155  0.359022  {1,0,0}     33    1
39     52   179   184  0.607286  {1,1,0}     27    1
94    117    98   127  0.150113  {0,2,0}     30    1
25    143    71    72  0.134424  {0,3,0}     32    1
54    164    68    69  0.219423  {1,1,0}     22    1
75    183   140   142  0.335286  {0,2,0}     34    1
29    200   215   221  0.045705  {0,1,0}     30    1
101   230    68    69  0.675845  {0,2,0}     28    1
90    284    80    81  0.409958  {1,3,0}     37    1
42    291   101   112  0.539805  {0,2,0}     20    1
46    312   226   251  0.195505  {1,3,0}     23    1
9     334    39    52  0.845871  {0,1,0}     31    1
71    357   140   142  0.004831  {1,1,0}     32    1
30    379   156   162  0.336128  {0,2,0}     27    1
16    397    10    11  0.501140  {0,1,0}     36    0
34    404   185   187  0.371194  {0,1,0}     22    0
91    421   240   241  0.981899  {0,2,0}     23    0
57    452    48    57  0.379618  {0,1,0}     32    0
108   455   226   251  0.002147  {1,0,0}     32    1
38    457    55    56  0.188196  {0,1,0}     40    1
44    498   177   180  0.240808  {0,1,0}     22    1
8     511   125   152  0.660259  {0,3,0}     34    0
31    515    36    39  0.998190  {1,0,0}     37    1
109   517   249   252  0.906013  {0,2,0}     23    1
10    520     0    21  0.909257  {0,1,0}     36    1
55    590   109   110  0.987091  {0,0,1}     26    1
89    604    26    28  0.139094  {0,3,0}     32    1
67    613   246   247  0.382618  {0,0,1}     30    0
86    613    78    82  0.702912  {0,3,0}     39    1
127   629   121   155  0.706726  {0,2,0}     38    1
26    636    36    37  0.633487  {0,2,0}     32    1
58    660   242   243  0.254369  {1,0,0}     32    1
110   660   151   153  0.326897  {0,2,0}     28    0
19    684   166   175  0.697846  {0,3,0}     22    1
41    696   180   181  0.229205  {1,1,0}     40    1
18    703     4    22  0.300564  {1,1,0}     24    1
21    706   135   136  0.952112  {0,1,1}     23    1
124   718   184   188  0.583561  {1,1,0}     33    1
88    722   176   177  0.741461  {0,3,0}     36    1
69    728   141   150  0.623916  {0,1,1}     33    0
12    730     9    34  0.508634  {0,2,0}     38    1
33    735    51    52  0.775547  {1,0,0}     21    1
119   738   157   163  0.885510  {1,0,0}     29    0
122   744   206   207  0.336944  {0,1,0}     20    0
76    745   222   223  0.335503  {1,0,0}     33    1
68    754    89    90  0.377888  {1,0,0}     22    1
50    762   201   202  0.295780  {0,1,0}     22    0
36    773    62    63  0.838795  {0,3,0}     25    1
96    773    83    84  0.120108  {0,2,0}     37    1
100   780     1    12  0.450866  {0,0,1}     20    0
3     788   166   175  0.790404  {0,1,0}     32    1
62    794    89    90  0.848827  {0,1,0}     21    1
107   796   117   121  0.645880  {1,1,0}     29    1
104   804    13    14  0.765948  {1,1,0}     24    1
47    804   179   184  0.949853  {0,1,0}     36    0
24    826    60    68  0.425184  {0,1,1}     28    1
63    828   168   176  0.663517  {1,1,0}     21    1
115   830   120   162  0.711052  {0,3,0}     26    0
43    832    18    20  0.939988  {0,1,0}     29    0
73    842   151   152  0.638538  {0,3,0}     27    1
4     857   156   162  0.552054  {0,2,0}     36    0
78    863   124   125  0.636292  {0,2,0}     33    0
123   864    13    14  0.002084  {0,1,0}     22    1
82    868    31    32  0.299291  {1,1,0}     21    1
65    885    41    51  0.683752  {0,1,0}     25    1
98    900   167   168  0.141962  {0,3,0}     29    1
80    901   234   239  0.668128  {0,1,1}     22    1
112   904   184   188  0.098238  {0,3,0}     29    1
11    928    25    26  0.488016  {1,1,0}     30    1
48    933    66    92  0.879962  {0,1,0}     33    1
125   933   180   181  0.579059  {1,0,0}     30    1
61    936   226   227  0.330939  {1,1,0}     34    1
7     937   129   138  0.742206  {0,2,0}     36    1
51    937   135   136  0.447604  {0,1,0}     34    0
6     942   176   177  0.551322  {0,1,1}     33    1
120   958   166   175  0.163102  {1,1,0}     40    1
99    965    68    69  0.087701  {0,2,0}     28    0
20    977   133   135  0.258469  {0,1,1}     22    1
105   979     2    14  0.530584  {1,0,0}     29    1
5     981   212   213  0.915365  {0,1,0}     22    0
59    992   108   109  0.808017  {0,1,0}     24    0
81   1021   117   119  0.373652  {1,0,0}     24    0
37   1033   198   199  0.746920  {0,1,0}     28    0
2    1044   105   106  0.527330  {1,1,0}     26    1
13   1045    73    74  0.348988  {0,1,1}     31    1
17   1047   137   138  0.462748  {0,2,0}     34    0
40   1049   248   249  0.225712  {0,3,0}     21    0
92   1055    47    64  0.837961  {1,1,0}     27    1
70   1056    91    92  0.867547  {0,1,1}     36    0
28   1060    94    95  0.707771  {0,1,0}     20    0
22   1065   127   128  0.176617  {0,1,0}     28    1
85   1080    92    93  0.221409  {0,3,0}     21    0
32   1095   194   242  0.590703  {0,3,0}     39    1
49   1099   245   246  0.832973  {0,3,0}     31    1
64   1105    79    80  0.496315  {1,0,0}     33    1
27   1119   210   215  0.725254  {0,3,0}     36    0
114  1122   239   244  0.515202  {0,2,0}     39    1
77   1140     1     2  0.336470  {0,2,0}     27    0
14   1150    46    47  0.887398  {0,2,0}     31    1
79   1154    15    17  0.890453  {0,1,1}     32    1
111  1155   162   163  0.445927  {0,1,0}     26    1
87   1173   154   158  0.506816  {0,2,0}     28    1
23   1204   247   248  0.088198  {0,1,0}     39    1
52   1213   193   194  0.063194  {0,0,1}     35    1
118  1213   115   116  0.792074  {1,0,0}     21    1
1    1217   210   211  0.257339  {0,3,0}     23    1
102  1225    91    92  0.677840  {1,0,0}     34    1
117  1229   174   189  0.298846  {1,1,0}     37    1
116  1232   247   249  0.888865  {1,0,0}     39    1
95   1235    98   127  0.607240  {0,2,0}     37    1
45   1238    28    29  0.392590  {0,3,0}     40    1
72   1244    24    26  0.569132  {0,0,1}     39    1
83   1258    31    38  0.508561  {0,2,0}     30    0
84   1282   101   102  0.783575  {0,3,0}     25    0
0    1317   157   161  0.925164  {0,2,0}     20    0
