map EGL-G1-A
fac 5 10 {0,146,229,51,54}
hosp 1 {0}
n_ALS 6 1 {2:0,3:229,1:51}
n_BLS 23 1 {6:0,5:146,2:229,5:51,5:54}
n_CLS 8 0 {2:146,2:229,2:51,2:54}
      c_m  head  tail      c_af      c_d  c_tau  c_h
123    22    16    17  0.683650  {1,0,0}     29    1
0      50   144   147  0.712123  {0,1,0}     37    0
76     93   207   208  0.351141  {1,0,0}     21    1
114   121   156   162  0.215457  {1,1,0}     33    1
108   129    53    55  0.970479  {0,1,0}     20    1
70    131   185   192  0.635021  {0,3,0}     21    1
115   151    54    55  0.163971  {1,0,0}     28    1
49    170    10    41  0.073410  {1,0,0}     23    0
50    203   206   207  0.696665  {1,1,0}     21    1
77    232   139   141  0.743514  {0,1,0}     31    1
71    249    68    79  0.025878  {0,1,0}     32    1
48    272    37    74  0.633160  {1,0,0}     34    1
90    276    27    28  0.349633  {0,1,0}     30    0
105   289   210   212  0.402216  {1,3,0}     20    1
3     312   219   221  0.080109  {0,2,0}     33    1
38    355   213   216  0.038927  {0,1,0}     36    1
124   362   142   143  0.920260  {0,1,0}     39    1
56    362     2    14  0.846698  {0,1,0}     30    0
14    371    78    79  0.658781  {0,0,1}     26    0
47    378   139   140  0.539496  {1,0,0}     35    1
36    403   105   117  0.223236  {1,0,0}     37    1
65    421    77    81  0.985834  {0,2,0}     34    0
84    429    27    28  0.692701  {0,2,0}     28    0
55    446   174   176  0.413298  {0,1,0}     23    1
11    455   104   106  0.243765  {0,3,0}     22    0
101   471   160   164  0.339245  {1,0,0}     20    1
5     495   131   132  0.985920  {0,1,0}     24    0
25    513    53    54  0.218634  {0,3,0}     28    0
53    516    81    82  0.445733  {0,3,0}     31    0
89    520   105   107  0.912445  {0,3,0}     38    0
30    524    19    25  0.605543  {0,0,1}     23    1
20    558    49    50  0.501403  {0,1,0}     36    1
66    561    68    79  0.363831  {0,2,0}     37    0
113   566   125   126  0.944375  {0,2,0}     38    1
9     581    32    34  0.567188  {1,0,0}     30    1
109   583   120   154  0.491616  {0,2,0}     31    1
16    593   210   211  0.353255  {0,2,0}     20    1
59    600   222   223  0.426483  {0,3,0}     21    1
8     608    39    72  0.893815  {0,2,0}     30    1
35    624   112   114  0.120467  {1,0,0}     27    1
78    627    89    90  0.273147  {0,1,0}     25    1
34    629   177   178  0.711485  {0,1,0}     28    1
33    633   139   140  0.064723  {0,2,0}     30    0
92    635   149   150  0.425444  {0,2,0}     32    1
26    636    25    26  0.732277  {0,1,0}     30    1
52    658     9    34  0.938176  {0,2,0}     38    0
45    664   173   181  0.629598  {1,0,0}     21    1
95    675    39    52  0.904463  {1,1,0}     34    1
7     681     3    15  0.453493  {1,0,0}     31    1
80    691   175   176  0.516562  {0,2,0}     20    0
119   706    23   170  0.522462  {1,2,0}     28    1
13    714    59    60  0.945467  {0,0,1}     32    1
64    718    19    20  0.466500  {1,1,0}     38    1
97    722   231   232  0.978254  {1,1,0}     23    1
100   723   127   138  0.135774  {0,2,0}     36    1
46    731   211   212  0.777460  {1,1,0}     25    1
72    744   153   156  0.592491  {1,1,0}     25    1
111   746     7     8  0.554165  {0,1,0}     35    1
29    752    57    61  0.064228  {1,0,0}     37    1
60    778   112   113  0.134283  {1,0,0}     38    1
6     782    86    87  0.421548  {0,1,0}     23    1
82    786    25    26  0.177766  {0,2,0}     26    0
121   804    50    52  0.887181  {0,2,0}     35    0
103   816    90    95  0.196437  {0,2,0}     26    0
126   825    20    21  0.648132  {0,1,0}     31    1
19    830   225   227  0.512423  {1,0,0}     30    1
106   838   120   121  0.618400  {0,2,0}     40    1
120   839   196   197  0.738054  {0,2,0}     25    0
127   848    58    59  0.815344  {0,3,0}     25    1
112   849    63    64  0.857498  {0,2,0}     30    1
63    862   169   170  0.577849  {0,3,0}     33    1
88    863   178   179  0.143994  {0,1,0}     31    1
68    864    43    45  0.884673  {1,0,0}     21    1
15    869   107   108  0.407856  {0,2,0}     22    1
32    893    96    97  0.436232  {0,2,0}     29    0
31    904    25    26  0.407336  {0,0,1}     37    0
51    904   207   209  0.210094  {1,2,0}     38    1
44    920   142   143  0.870109  {0,1,0}     28    1
125   924    56    57  0.854155  {0,1,0}     22    1
118   931   225   226  0.503952  {0,1,0}     25    0
39    938    16    17  0.776066  {0,3,0}     30    1
69    947   226   231  0.524542  {1,1,0}     24    1
40    961   164   165  0.554018  {0,2,0}     37    1
23    994    97   126  0.886726  {0,1,0}     40    1
2     996    39    40  0.777584  {1,1,0}     40    1
1    1001    91    92  0.250960  {0,1,0}     27    1
93   1006   204   209  0.602871  {0,3,0}     34    1
28   1012    18    19  0.023526  {0,0,1}     20    1
75   1027   204   209  0.074068  {0,0,1}     28    1
4    1028    88    96  0.258868  {0,3,0}     27    0
73   1031   135   136  0.066567  {0,1,0}     26    1
99   1063   191   193  0.840904  {0,2,0}     37    0
74   1065   210   212  0.341466  {0,2,0}     37    1
17   1071   132   134  0.952559  {0,1,0}     22    0
18   1075   231   232  0.369405  {0,1,0}     30    0
83   1078    66    67  0.244914  {0,1,0}     22    0
96   1088   162   166  0.788079  {0,2,0}     22    1
98   1088   155   161  0.105359  {0,1,0}     35    0
43   1090    93    94  0.644900  {0,2,0}     27    1
79   1091    47    64  0.405119  {0,2,0}     39    1
12   1107    31    38  0.691616  {0,1,1}     25    1
117  1109   225   227  0.019085  {0,1,0}     29    1
94   1120   242   243  0.950428  {1,1,0}     24    1
61   1121    71    72  0.500305  {0,0,1}     29    1
122  1122   228   230  0.072155  {0,2,0}     29    1
110  1123   161   162  0.980072  {0,3,0}     37    1
24   1128    24    26  0.272883  {0,2,0}     33    1
37   1136   124   125  0.611574  {0,2,0}     37    0
