map EGL-G2-A
fac 5 10 {0,146,167,137,56}
hosp 2 {0,228}
n_ALS 5 1 {3:146,1:167,1:56}
n_BLS 24 1 {4:0,4:146,5:167,8:137,3:56}
n_CLS 9 0 {1:0,2:146,2:167,2:137,2:56}
      c_m  head  tail      c_af      c_d  c_tau  c_h
72     16   128   139  0.738258  {0,1,0}     22    1
0      22   178   185  0.642584  {0,3,0}     35    1
38     27    81    82  0.640397  {0,3,0}     28    1
24     28    81    89  0.040836  {1,1,0}     39    1
68     42   204   205  0.785375  {1,0,0}     31    1
50    183    40    41  0.597351  {1,0,0}     39    1
81    306   106   108  0.342750  {0,0,1}     28    0
114   311     9    10  0.311673  {0,2,0}     39    1
99    321    55    56  0.729814  {0,3,0}     24    0
67    353     4     5  0.937792  {1,0,0}     38    1
17    374   213   215  0.032929  {0,2,0}     30    1
91    379   219   223  0.642387  {0,1,1}     27    1
106   386   128   139  0.935398  {0,2,0}     22    1
65    387   228   229  0.959201  {0,1,0}     39    1
74    429    66    92  0.570678  {1,0,0}     24    1
93    429   141   150  0.156438  {0,2,0}     35    1
57    432   158   160  0.846539  {0,3,0}     30    0
115   507   179   184  0.745186  {0,3,0}     26    1
34    520   103   111  0.267450  {0,1,1}     36    1
92    557   145   148  0.718030  {1,1,0}     28    1
8     558   251   252  0.904291  {0,1,0}     23    1
1     567   166   167  0.747741  {1,1,0}     25    1
101   569   105   107  0.572632  {1,1,0}     28    1
22    573    22    24  0.895943  {1,0,0}     31    1
90    573   151   153  0.765424  {0,2,0}     40    1
123   586   220   221  0.207815  {0,3,0}     27    1
11    593   252   253  0.998865  {1,1,0}     30    1
3     598   218   225  0.213352  {0,3,0}     31    1
78    606    73    74  0.948272  {0,1,0}     27    0
77    610    85   101  0.860418  {0,2,0}     31    0
12    611   192   193  0.227201  {1,1,0}     37    1
49    619   206   207  0.848005  {1,0,0}     38    1
41    620    95    96  0.848732  {0,2,0}     36    0
54    626    69    70  0.015228  {0,3,0}     22    0
