map EGL-G2-D
fac 5 10 {0,23,117,220,80}
hosp 1 {0}
n_ALS 5 1 {1:0,3:220,1:80}
n_BLS 21 1 {7:0,1:23,4:117,7:220,2:80}
n_CLS 10 0 {2:0,1:23,3:117,4:80}
      c_m  head  tail      c_af      c_d  c_tau  c_h
109    29     9    10  0.876530  {0,0,1}     28    1
63     43   195   196  0.200158  {0,1,0}     23    1
29     47    31    38  0.947217  {0,3,0}     21    1
48     51   129   130  0.204286  {0,2,0}     40    1
94     56   186   198  0.382147  {0,3,0}     32    1
87     57     1     2  0.672840  {1,3,0}     23    1
82    134   157   163  0.852132  {0,3,0}     32    1
4     151    82    83  0.805156  {1,0,0}     28    1
97    155   125   152  0.956642  {0,0,1}     35    0
111   158   239   240  0.513397  {1,1,0}     22    1
19    170    36    39  0.331096  {0,2,0}     25    1
30    212   148   149  0.870695  {0,2,0}     34    0
114   229    54    55  0.410348  {0,3,0}     27    0
86    270   215   221  0.626752  {0,1,0}     24    1
88    303    39    40  0.642456  {0,3,0}     32    1
119   329   117   119  0.355050  {0,2,0}     39    1
51    340   164   169  0.467084  {1,1,0}     35    1
10    341    67    68  0.753879  {0,0,1}     29    0
62    351   101   102  0.541496  {0,1,1}     30    1
42    394   164   169  0.815918  {0,1,0}     37    1
69    412   150   151  0.689796  {0,0,1}     23    0
107   437    41    51  0.853628  {1,0,0}     29    1
90    445   233   235  0.784763  {1,2,0}     32    1
84    465   177   181  0.932540  {0,2,0}     24    1
76    479   184   188  0.477631  {0,1,0}     38    0
91    485   131   132  0.921378  {0,3,0}     27    0
33    486     0     1  0.765483  {0,1,0}     37    0
75    491   216   218  0.262676  {0,2,0}     23    0
59    498   155   156  0.527959  {0,1,0}     40    1
112   510   190   192  0.528021  {1,1,0}     22    1
95    531     4    22  0.952646  {0,2,0}     37    1
126   532    17    22  0.234778  {0,0,1}     36    1
93    554   116   123  0.057483  {1,1,0}     21    1
49    569    50    51  0.598359  {0,1,0}     24    0
89    588   189   190  0.584298  {0,2,0}     40    1
20    593    38    40  0.591568  {1,0,0}     20    1
38    604   219   223  0.134927  {1,0,0}     37    1
104   615   122   123  0.661105  {0,3,0}     20    0
127   631   213   214  0.507862  {0,0,1}     23    1
31    638     8     9  0.500123  {1,1,0}     40    1
47    650   233   235  0.357159  {1,1,0}     20    1
22    666    43    46  0.826698  {0,3,0}     20    0
123   668   181   182  0.893211  {0,2,0}     40    1
72    678     5     6  0.291203  {0,3,0}     29    0
121   680    87    88  0.629597  {1,0,0}     27    0
14    690    97   115  0.308401  {1,1,0}     36    1
56    700    46    47  0.246027  {0,2,0}     30    1
85    722   109   110  0.942573  {0,2,0}     32    0
53    724   190   192  0.099351  {1,1,0}     40    1
96    732   135   136  0.945169  {1,0,0}     34    1
61    754   102   111  0.491869  {0,3,0}     23    1
