map EGL-G1-D
fac 5 10 {0,3,64,17,71}
hosp 3 {0,169,245}
n_ALS 6 1 {1:0,2:3,2:64,1:17}
n_BLS 23 1 {3:0,6:3,2:64,4:17,8:71}
n_CLS 9 0 {2:0,2:3,2:64,1:17,2:71}
      c_m  head  tail      c_af      c_d  c_tau  c_h
82      8    41    51  0.461273  {0,1,0}     35    1
113    33    57    61  0.558478  {0,2,0}     35    1
25     59   196   203  0.407803  {0,1,0}     21    1
27     81   207   208  0.050061  {0,3,0}     22    1
24     81   171   172  0.868300  {1,1,0}     38    1
17     85   225   226  0.117277  {1,0,0}     39    1
4      89   243   244  0.620892  {1,1,0}     26    1
93    101   232   234  0.375225  {0,1,0}     32    1
13    127   234   236  0.922762  {1,1,0}     40    1
125   153   174   176  0.919672  {0,1,0}     30    1
52    226   132   133  0.170361  {0,2,0}     34    1
30    238   104   105  0.505637  {1,0,0}     24    1
58    278     4     5  0.122628  {0,1,0}     40    0
12    293    43    44  0.216017  {0,2,0}     40    1
26    342   203   210  0.035708  {0,2,0}     39    0
85    388   115   122  0.187410  {0,1,0}     25    0
92    394   165   166  0.191007  {0,1,0}     38    0
89    422    23   149  0.628745  {1,0,0}     24    1
68    425   232   233  0.315501  {0,1,1}     27    1
72    469   180   181  0.096185  {0,3,0}     29    1
105   470   175   176  0.349969  {0,2,0}     29    1
118   484    35    36  0.960509  {0,2,0}     39    1
5     489    18    19  0.159104  {0,2,0}     27    1
38    492   160   163  0.511710  {0,0,1}     34    0
23    496    10    41  0.046229  {0,2,0}     20    1
54    497   178   179  0.826960  {0,1,0}     25    0
0     505   124   149  0.636122  {0,1,0}     23    0
110   506    71    72  0.893404  {1,0,0}     34    1
29    513    22    24  0.318355  {0,2,0}     20    0
28    515    24    25  0.657657  {0,3,0}     25    0
126   544    65    66  0.474505  {1,1,0}     22    1
49    558   225   227  0.871673  {0,2,0}     29    0
10    567    48    57  0.564933  {1,1,0}     40    1
114   574   154   155  0.954497  {1,1,0}     30    0
19    584    41    51  0.107046  {0,0,1}     38    1
124   594    82    83  0.420578  {0,0,1}     23    0
66    605    42    43  0.321575  {0,2,0}     30    0
64    613    39    72  0.477307  {0,1,0}     29    0
53    617    72    73  0.519142  {0,3,0}     38    0
77    617   212   218  0.391738  {0,2,0}     32    1
100   629    18    20  0.807051  {0,2,0}     28    1
39    636   157   158  0.841662  {0,1,1}     21    1
15    641     3    23  0.314697  {0,3,0}     28    0
96    649     1     2  0.614173  {0,1,1}     38    0
48    653   234   236  0.222509  {0,3,0}     39    0
97    667   211   212  0.194847  {0,2,0}     23    0
121   676   242   243  0.208158  {1,0,0}     25    1
98    683   144   147  0.483319  {1,0,0}     22    1
87    684   199   201  0.706676  {0,3,0}     36    1
91    689     5    26  0.703368  {0,1,0}     28    1
44    690    46    47  0.904837  {0,2,0}     40    1
65    700   144   147  0.302721  {0,1,1}     40    1
62    709   191   194  0.438311  {0,2,0}     24    1
55    711     6    27  0.918468  {1,1,0}     35    1
88    719   138   139  0.636952  {0,0,1}     37    1
115   725    82    83  0.670364  {0,1,0}     20    0
83    726   231   232  0.536609  {0,1,0}     27    0
56    730    24    25  0.623426  {1,1,0}     30    1
36    735    98   131  0.051477  {0,3,0}     23    1
86    741   106   108  0.804271  {0,3,0}     31    1
2     744    96    97  0.080674  {1,1,0}     33    1
37    745   150   151  0.778520  {0,1,0}     29    1
103   767   156   160  0.795665  {1,0,0}     40    1
51    768   178   179  0.607081  {0,0,1}     21    0
74    779   202   204  0.350398  {0,1,0}     20    1
122   783   192   193  0.314425  {1,0,0}     21    1
79    794   163   164  0.493831  {0,3,0}     35    0
46    798    36    37  0.434081  {0,2,0}     39    1
6     839   191   194  0.254248  {0,1,0}     27    0
108   870   151   152  0.177909  {0,0,1}     30    1
16    879    19    20  0.306173  {0,3,0}     20    0
123   881   240   242  0.315885  {1,1,0}     20    1
70    885    48    57  0.161672  {0,2,0}     28    0
45    901   195   197  0.482892  {1,0,0}     22    1
35    920    50    51  0.834276  {0,3,0}     37    1
42    938   107   108  0.340625  {0,2,0}     27    1
95    954    96   114  0.436098  {1,1,0}     37    1
31    987    66    67  0.039116  {0,2,0}     23    0
80    988   222   225  0.945389  {1,3,0}     40    1
107  1000   144   147  0.148871  {0,2,0}     39    1
127  1019    82    83  0.282144  {0,1,0}     28    0
94   1020    78    79  0.304309  {0,3,0}     28    1
41   1024   163   164  0.180122  {0,2,0}     27    1
78   1031   206   207  0.803438  {1,0,0}     35    1
69   1039    94    98  0.972427  {0,3,0}     33    0
40   1041   244   249  0.706437  {0,1,0}     22    1
67   1043    59    60  0.591318  {0,3,0}     37    1
84   1045    78    79  0.728421  {0,2,0}     32    1
63   1056    94    95  0.211818  {0,3,0}     34    0
73   1063   211   213  0.056589  {0,1,0}     20    1
22   1064   155   156  0.424873  {0,1,0}     40    0
117  1064   162   166  0.282936  {1,1,0}     26    1
61   1090    40    41  0.142999  {0,1,0}     39    1
101  1091   204   209  0.417650  {1,1,0}     35    1
116  1123   238   239  0.602955  {1,1,0}     24    1
50   1133   232   234  0.001027  {0,3,0}     26    0
60   1160   231   236  0.499190  {0,3,0}     20    1
76   1165     2    14  0.993545  {0,1,0}     31    1
109  1166    41    51  0.691882  {0,3,0}     24    1
57   1185   178   183  0.822146  {0,1,0}     38    0
120  1186    42    43  0.270764  {0,1,0}     32    1
7    1197   125   149  0.550049  {0,1,1}     37    0
3    1198    91    92  0.441075  {1,0,0}     31    1
11   1202   116   117  0.431683  {0,1,0}     31    0
102  1231   240   241  0.714224  {1,1,0}     26    1
71   1263   100   111  0.805177  {0,1,1}     39    1
43   1273   165   166  0.128300  {0,3,0}     24    1
47   1275    75    76  0.439326  {0,2,0}     30    1
112  1280   116   120  0.785004  {1,2,0}     35    1
106  1286   237   240  0.659494  {0,1,0}     22    1
32   1305     6     7  0.176143  {0,2,0}     20    1
119  1308    78    79  0.075991  {0,0,1}     25    1
14   1308    31    32  0.308544  {0,0,1}     26    1
9    1308     4    22  0.440587  {1,1,0}     24    1
99   1315   190   191  0.117308  {0,2,0}     27    0
111  1316   199   201  0.524395  {0,2,0}     28    0
18   1317    98   131  0.264838  {1,1,0}     30    1
59   1317     8    33  0.244318  {0,2,0}     33    0
104  1331   102   103  0.650845  {1,1,0}     37    1
34   1331    53    55  0.510900  {1,1,0}     24    1
75   1360   213   214  0.848165  {0,2,0}     38    0
90   1362   225   227  0.895264  {0,1,0}     39    0
33   1366   115   122  0.170585  {1,3,0}     34    1
81   1378    66    67  0.560823  {0,3,0}     40    0
8    1393    19    25  0.509503  {0,1,0}     40    0
21   1408     9    10  0.453746  {0,2,0}     29    0
1    1423   122   123  0.497376  {0,3,0}     40    1
20   1428    78    79  0.310673  {1,0,0}     24    1
