map EGL-G2-B
fac 5 10 {0,148,172,25,152}
hosp 3 {0,239,93}
n_ALS 9 1 {2:0,2:148,1:25,4:152}
n_BLS 22 1 {4:0,6:148,5:172,3:25,4:152}
n_CLS 5 0 {1:0,1:148,1:172,2:25}
      c_m  head  tail      c_af      c_d  c_tau  c_h
70     39    49    56  0.108624  {0,3,0}     31    0
15     62   228   230  0.435193  {0,2,0}     22    0
25     67     9    10  0.471531  {0,1,0}     37    1
52     91   126   127  0.324809  {0,3,0}     31    1
13    101    54    55  0.626415  {1,1,0}     22    1
21    106     3     4  0.956651  {0,1,0}     33    1
53    141   166   167  0.117345  {0,3,0}     23    1
117   161    35    36  0.264961  {0,2,0}     40    0
112   191    86    87  0.940960  {0,2,0}     27    0
78    192     3    23  0.784192  {0,1,0}     40    1
51    204    29    30  0.071054  {1,1,0}     27    1
16    232   126   150  0.655658  {1,2,0}     29    1
82    292    93    94  0.286794  {0,1,0}     33    1
5     293    17    22  0.238499  {1,0,0}     29    1
93    302    95    99  0.761997  {0,3,0}     22    0
62    306    35    36  0.657166  {0,1,0}     35    0
113   324   117   118  0.644697  {0,2,0}     37    0
110   326   245   246  0.664487  {0,2,0}     35    1
73    347   217   219  0.463697  {0,1,0}     32    1
45    404   184   185  0.464102  {0,1,0}     38    1
27    421    91    96  0.625690  {1,0,0}     25    1
81    442     6     7  0.932556  {1,0,0}     20    1
88    457   233   254  0.716810  {0,3,0}     31    1
0     483   154   157  0.650594  {0,2,0}     35    1
122   498     0    21  0.399219  {0,0,1}     40    1
8     511    97   115  0.521107  {0,2,0}     33    1
84    521   218   250  0.089264  {0,0,1}     29    1
57    531   157   163  0.147602  {0,0,1}     37    1
94    542   140   141  0.460169  {0,2,0}     33    1
107   546    36    37  0.170858  {0,0,1}     31    1
39    553   240   242  0.250728  {0,1,0}     22    0
20    595    90    92  0.674790  {1,0,0}     35    1
99    600   208   210  0.784359  {0,2,0}     30    0
10    601   171   172  0.163989  {0,1,0}     33    1
59    604   177   180  0.926476  {0,0,1}     31    0
118   604   159   161  0.964125  {0,2,0}     32    0
34    608   116   117  0.337326  {0,2,0}     32    1
87    610   222   223  0.872828  {0,3,0}     23    1
48    617     3    15  0.515450  {1,1,0}     28    1
40    643    30    33  0.517276  {0,3,0}     28    0
19    645     0     1  0.336073  {0,1,0}     36    0
76    661   216   218  0.151694  {0,3,0}     24    1
11    683    91    96  0.240784  {0,1,0}     20    0
55    683   200   201  0.764366  {0,2,0}     25    0
41    691   179   180  0.774441  {0,2,0}     33    0
65    702   243   245  0.427101  {0,2,0}     36    1
9     702    82    85  0.545468  {1,0,0}     36    1
124   704    11    42  0.051469  {0,2,0}     39    1
44    712   201   202  0.068036  {1,0,0}     29    0
58    719    39    40  0.985049  {0,3,0}     25    1
2     720   142   143  0.079278  {0,3,0}     23    1
60    723     9    10  0.896504  {0,2,0}     32    1
71    728    59    72  0.354700  {1,0,0}     28    1
37    747     0    21  0.524904  {0,1,0}     28    1
86    770    93    94  0.839213  {0,3,0}     39    1
79    773   195   196  0.915415  {0,1,0}     23    1
3     781   245   247  0.661934  {1,0,0}     30    1
121   790   139   140  0.425580  {1,1,0}     35    1
32    791    83    84  0.111001  {0,1,0}     38    1
77    792   225   228  0.983101  {0,0,1}     24    1
123   797   175   176  0.378021  {0,2,0}     23    1
28    803    50    51  0.430945  {1,1,0}     24    1
47    803   227   231  0.491437  {0,3,0}     31    1
14    812   112   113  0.132302  {0,2,0}     39    1
111   813   235   236  0.530449  {0,0,1}     34    1
125   815    59    72  0.144962  {0,3,0}     23    1
109   819    99   100  0.939955  {0,1,0}     34    0
97    820   192   193  0.446967  {0,3,0}     37    1
108   823    43    45  0.161499  {0,0,1}     25    1
50    825   199   200  0.964949  {1,3,0}     28    1
35    828    24    25  0.416255  {0,3,0}     20    0
74    840   231   232  0.879780  {0,0,1}     20    1
126   846     5     6  0.187705  {0,2,0}     29    0
29    857   249   250  0.538973  {1,1,0}     22    1
18    863   161   164  0.880326  {0,1,0}     33    1
75    901    35    36  0.296154  {0,1,0}     37    0
103   904   111   114  0.765167  {1,1,0}     23    1
96    910     3    23  0.827305  {1,1,0}     38    1
68    912   240   241  0.737421  {0,1,1}     25    1
22    918   121   122  0.523532  {1,1,0}     28    1
42    919   135   147  0.584014  {0,1,0}     33    1
90    919    26    28  0.790127  {1,0,0}     28    1
92    921   122   124  0.894396  {0,2,0}     33    0
98    924     4    22  0.702220  {0,2,0}     27    0
1     939   109   110  0.624202  {0,2,0}     22    0
85    950    49    56  0.168540  {0,0,1}     36    1
56    957     1     2  0.022927  {0,2,0}     40    0
46    963   158   159  0.664379  {0,0,1}     35    1
24    966    90    92  0.195063  {0,3,0}     39    0
115   975   203   204  0.632649  {0,2,0}     23    1
36    977   217   219  0.512415  {0,2,0}     24    1
69    989   137   138  0.132829  {0,1,0}     26    1
101  1000    32    33  0.424082  {0,3,0}     36    1
67   1012   226   251  0.606766  {0,2,0}     30    0
7    1012    35    36  0.990851  {0,1,0}     38    1
64   1013    30    33  0.164561  {0,3,0}     33    0
91   1025   153   154  0.464984  {1,0,0}     24    1
23   1026   171   172  0.998650  {0,3,0}     31    1
100  1029    61    65  0.755939  {0,0,1}     24    1
49   1034   246   247  0.821732  {0,1,1}     39    0
12   1037   103   104  0.243940  {0,1,1}     33    1
6    1038   250   251  0.687758  {0,0,1}     35    1
105  1052   201   203  0.760052  {0,1,0}     31    1
83   1069    66    93  0.957786  {0,1,0}     24    0
80   1131   206   207  0.368882  {0,1,0}     38    1
106  1164   166   178  0.900079  {0,3,0}     40    0
114  1173   216   218  0.514202  {0,1,0}     29    0
66   1182   109   110  0.578735  {0,0,1}     28    1
72   1198   148   149  0.300685  {0,2,0}     23    1
63   1215    69    70  0.946660  {1,1,0}     33    1
17   1222   157   161  0.467650  {0,1,0}     36    1
120  1237    39    40  0.280798  {0,2,0}     25    1
89   1240    23   237  0.653574  {1,0,0}     40    1
31   1269     5     6  0.047430  {1,0,0}     33    1
119  1275   190   192  0.783946  {0,2,0}     30    1
30   1297    20    21  0.658081  {0,0,1}     21    1
127  1302    19    25  0.209251  {0,1,0}     30    1
116  1303    50    53  0.183005  {1,1,0}     20    1
38   1315   128   129  0.357771  {0,3,0}     34    0
4    1325    81    82  0.139063  {0,1,1}     34    1
33   1327    11    42  0.414674  {1,1,0}     33    1
43   1337    61    62  0.375449  {0,3,0}     27    0
95   1346   225   226  0.457292  {1,3,0}     25    1
61   1349    93    94  0.705699  {1,0,0}     26    1
102  1353   156   157  0.999111  {0,1,0}     25    1
26   1370    74    76  0.266641  {0,1,0}     30    1
104  1400   205   208  0.872585  {0,2,0}     21    0
54   1437     4    22  0.068687  {1,1,0}     26    1
