map EGL-G1-A
fac 5 10 {0,144,204,19,4}
hosp 1 {0}
n_ALS 5 1 {1:144,2:204,2:4}
n_BLS 16 1 {1:0,2:144,5:204,5:19,3:4}
n_CLS 7 0 {4:0,1:144,1:204,1:4}
      c_m  head  tail      c_af      c_d  c_tau  c_h
48     11   189   241  0.755337  {1,0,0}     30    1
120    22   190   191  0.463423  {1,0,0}     39    1
28     61   211   212  0.312204  {0,2,0}     31    0
17     63    17    19  0.625848  {0,1,0}     34    1
34    104    67    68  0.935671  {0,1,0}     28    0
74    107     5    26  0.813017  {1,1,0}     28    1
123   134   169   170  0.982386  {0,1,1}     35    1
11    136    48    49  0.318585  {0,1,0}     38    1
42    154   240   242  0.878784  {0,1,0}     35    1
59    260   147   148  0.842384  {0,1,1}     26    0
112   263   225   248  0.825561  {0,2,0}     30    1
70    289   207   208  0.718814  {0,3,0}     39    1
18    342    60    67  0.905615  {0,2,0}     23    0
73    414    10    11  0.140937  {0,3,0}     32    1
101   435   234   235  0.738520  {1,1,0}     31    1
21    442    36    38  0.840248  {0,1,0}     38    0
82    446   189   241  0.397349  {0,3,0}     32    1
109   451   157   158  0.342377  {0,2,0}     40    0
9     473   226   227  0.351896  {0,2,0}     22    1
94    476   101   102  0.492446  {0,1,1}     20    0
127   486   198   200  0.069410  {0,1,1}     34    1
57    502   238   240  0.258860  {1,1,0}     24    1
113   512    69    70  0.684746  {0,0,1}     39    0
13    536   213   216  0.652664  {0,1,0}     27    1
86    537   121   122  0.738891  {1,1,0}     28    1
58    541    50    51  0.713225  {0,0,1}     35    1
83    545   169   170  0.466043  {0,2,0}     20    1
98    563   219   221  0.828358  {0,1,0}     35    1
78    563    50    51  0.387750  {1,0,0}     31    1
92    569    43    46  0.384050  {0,1,0}     31    0
80    573    27    28  0.111519  {0,1,0}     39    1
124   586    65    92  0.945828  {0,2,0}     20    1
47    599    23    86  0.655549  {0,3,0}     34    1
7     604    47    48  0.717127  {1,1,0}     23    1
27    634    77    78  0.802207  {0,1,1}     38    0
107   642     3     4  0.040733  {0,1,0}     31    1
111   645   237   240  0.278627  {1,1,0}     24    1
69    646   240   241  0.428654  {0,3,0}     24    0
65    646   134   135  0.708796  {0,1,0}     28    1
40    660    23    86  0.491954  {1,0,0}     21    1
95    660    67    68  0.352940  {1,1,0}     31    1
16    662    60    67  0.840471  {0,2,0}     36    1
91    671   119   169  0.902381  {0,3,0}     25    1
99    676   211   212  0.905218  {0,0,1}     39    0
22    683   222   225  0.291241  {0,3,0}     36    1
53    689    66    68  0.274475  {0,1,0}     26    1
8     696    43    45  0.885746  {0,3,0}     22    0
19    715   151   154  0.953242  {0,1,0}     24    0
117   725    70    72  0.904093  {0,1,0}     31    1
55    729   112   113  0.013201  {1,1,0}     20    1
114   737   134   135  0.808111  {0,1,0}     22    1
72    739    36    37  0.061441  {0,2,0}     24    0
45    740   156   160  0.815087  {0,2,0}     24    1
62    758   180   181  0.252929  {0,1,0}     35    1
108   761    11    42  0.433128  {0,1,0}     36    1
12    766    28    29  0.913316  {0,1,1}     38    1
10    769   167   175  0.288205  {1,0,0}     34    1
41    769   244   249  0.964499  {0,2,0}     37    0
67    770    51    52  0.809740  {0,2,0}     20    0
5     771   185   186  0.372122  {0,1,0}     28    0
75    818    36    39  0.287276  {1,1,0}     20    1
14    826   177   184  0.707481  {0,2,0}     36    0
110   827    72    73  0.896409  {1,1,0}     23    1
118   850   147   148  0.293215  {0,0,1}     39    0
15    853   124   149  0.971066  {1,1,0}     36    1
77    855    66    68  0.539666  {1,1,0}     38    1
46    856    24    26  0.638776  {0,2,0}     34    1
32    859    31    38  0.619461  {0,2,0}     27    1
54    878   149   150  0.162333  {1,0,0}     37    1
37    880   169   170  0.604682  {1,0,0}     21    1
1     883    55    56  0.807165  {0,0,1}     28    1
3     887   104   106  0.404891  {1,1,0}     30    1
66    887   174   175  0.605072  {0,2,0}     28    0
71    888    32    33  0.995278  {0,2,0}     37    0
97    896    79    80  0.623776  {0,1,0}     29    1
49    899    23    86  0.274891  {1,1,0}     26    1
64    907   237   238  0.483400  {0,3,0}     37    1
52    908   174   176  0.793387  {1,0,0}     36    1
115   916   139   140  0.159725  {1,0,0}     21    1
0     921    83    85  0.806465  {0,3,0}     24    0
68    930   228   230  0.089258  {0,1,1}     38    0
33    952   135   136  0.221147  {1,1,0}     25    1
105   973   127   128  0.183884  {1,0,0}     28    1
51    976   210   211  0.698625  {1,0,0}     25    1
102   981    75    77  0.922555  {0,1,1}     37    0
25    983   190   192  0.916480  {1,0,0}     20    1
122   985    58    59  0.260321  {0,1,0}     21    1
24    988    45    46  0.336678  {0,1,0}     33    0
23    989   127   128  0.291376  {0,0,1}     35    1
79    994   185   186  0.721952  {1,1,0}     40    1
81    996    98   130  0.676427  {0,3,0}     35    0
126  1003   244   245  0.364863  {0,1,1}     39    0
56   1005    19    25  0.950484  {0,1,0}     33    1
6    1013    27    28  0.886208  {0,2,0}     36    1
35   1017    27    28  0.067667  {0,3,0}     29    1
89   1020    30    33  0.734711  {1,0,0}     31    1
125  1029    68    69  0.856750  {0,1,0}     36    1
104  1039   243   244  0.674435  {0,2,0}     38    1
106  1063   128   129  0.094121  {1,0,0}     32    1
36   1111   112   113  0.950182  {1,1,0}     21    1
116  1113   156   162  0.976855  {0,2,0}     40    1
29   1144    31    32  0.659044  {0,3,0}     34    0
60   1162    96   111  0.435032  {0,2,0}     36    0
100  1182   146   147  0.881302  {0,3,0}     39    1
