map EGL-G2-A
fac 5 10 {0,202,58,74,148}
hosp 1 {0}
n_ALS 5 1 {1:58,3:74,1:148}
n_BLS 19 1 {2:0,1:202,5:58,5:74,6:148}
n_CLS 6 0 {1:0,1:202,2:74,2:148}
      c_m  head  tail      c_af      c_d  c_tau  c_h
75      1   174   182  0.571057  {1,1,0}     35    0
112    43   227   233  0.056227  {0,3,0}     25    1
79     74   219   220  0.626962  {1,0,0}     28    1
27     79   196   197  0.640985  {0,3,0}     31    0
88     91   166   167  0.881013  {1,1,0}     25    1
121    99     8     9  0.342805  {1,1,0}     33    1
103   107    84    85  0.167575  {0,2,0}     30    1
119   113   181   182  0.774899  {0,1,0}     20    0
81    128     6     7  0.897786  {0,2,0}     36    1
20    207    26    28  0.318500  {0,0,1}     31    1
24    230   135   147  0.933684  {0,0,1}     27    1
56    248   251   254  0.777261  {0,1,0}     29    0
82    304    66    67  0.950731  {0,3,0}     27    1
21    321   105   107  0.905804  {0,1,0}     39    1
46    326     5    26  0.406861  {0,0,1}     37    1
111   340   128   129  0.932784  {0,1,0}     25    1
78    404    48    49  0.360837  {0,3,0}     33    1
48    410   128   139  0.969762  {0,2,0}     38    1
87    439   228   230  0.295087  {0,0,1}     26    1
89    447     8    33  0.394695  {1,1,0}     25    1
17    499   166   178  0.855967  {1,1,0}     34    1
116   502    84    86  0.676467  {0,1,1}     29    1
11    521    19    25  0.416430  {0,3,0}     40    0
122   526    73    74  0.535534  {0,3,0}     29    0
99    531   218   250  0.060068  {0,2,0}     38    1
51    531   216   218  0.604369  {1,3,0}     39    1
30    540     2     3  0.861568  {1,0,0}     36    1
5     546     5    23  0.402326  {1,0,0}     31    1
19    553     8     9  0.333228  {1,0,0}     31    1
37    568     8     9  0.808347  {0,1,0}     37    0
101   572    97    98  0.219258  {0,2,0}     38    0
127   573    18    19  0.484639  {0,3,0}     23    0
70    590   242   243  0.750142  {0,1,0}     24    0
125   599   249   250  0.090521  {0,1,0}     38    1
49    601   170   174  0.564754  {0,2,0}     35    1
6     602   193   246  0.896049  {0,3,0}     26    0
63    610   249   252  0.791344  {0,0,1}     21    1
28    633   133   135  0.804469  {1,2,0}     22    1
109   637   137   138  0.210805  {1,0,0}     35    1
25    649   221   222  0.853656  {0,1,0}     32    0
0     655    39    52  0.211112  {0,2,0}     30    1
100   655    16    18  0.316559  {1,1,0}     25    1
118   657    27    28  0.208677  {0,0,1}     31    0
4     664   192   194  0.859537  {1,1,0}     29    1
60    668    80    81  0.047752  {0,1,0}     24    0
124   695   213   215  0.464791  {0,1,0}     34    1
29    732    99   132  0.883538  {0,3,0}     23    0
102   742   185   187  0.895218  {0,0,1}     22    1
12    751   116   123  0.811042  {0,3,0}     31    0
83    763   103   111  0.724744  {0,1,0}     31    1
59    776   120   170  0.371136  {0,2,0}     36    0
1     778   133   134  0.142998  {0,1,0}     26    1
73    780   174   183  0.683054  {0,3,0}     36    1
62    784     8    33  0.883412  {0,2,0}     32    1
61    784   122   124  0.104198  {0,1,1}     26    0
105   785   104   105  0.142599  {1,0,0}     34    1
74    790   151   152  0.861384  {1,0,0}     31    1
114   791   150   151  0.467765  {0,1,0}     31    1
7     796    69    70  0.573472  {1,1,0}     22    1
