map EGL-G2-D
fac 5 10 {0,117,82,195,175}
hosp 1 {0}
n_ALS 6 1 {3:117,3:175}
n_BLS 17 1 {3:0,2:117,2:82,3:195,7:175}
n_CLS 8 0 {3:117,2:82,3:195}
      c_m  head  tail      c_af      c_d  c_tau  c_h
25     91   103   104  0.755393  {1,0,0}     36    1
118   155   192   193  0.697687  {0,3,0}     36    1
125   210    46    47  0.520364  {0,1,0}     40    0
126   223   185   187  0.784930  {1,1,0}     24    1
7     228   226   227  0.480405  {0,1,1}     27    0
93    241    63    65  0.804528  {0,1,0}     37    1
0     242   129   138  0.249674  {1,0,0}     34    1
84    399   195   196  0.606992  {0,1,0}     37    1
62    442   124   125  0.305039  {1,3,0}     29    1
37    442   157   163  0.423736  {1,1,0}     22    1
86    451   196   197  0.976786  {0,2,0}     35    1
82    470    50    51  0.656595  {0,1,0}     37    0
121   494   228   229  0.573047  {0,1,0}     35    1
47    508   101   112  0.839617  {0,2,0}     27    0
80    517     3    15  0.646245  {1,0,0}     29    1
116   518    54    58  0.023197  {0,3,0}     20    0
107   534   104   114  0.839352  {0,2,0}     39    0
67    543    10    41  0.801244  {0,0,1}     20    1
103   553    81    82  0.077458  {1,0,0}     27    1
43    557   233   234  0.281802  {0,1,0}     23    0
5     566   244   253  0.588363  {0,3,0}     23    1
14    566   115   116  0.946237  {1,2,0}     34    1
70    570    10    41  0.137861  {0,2,0}     39    0
95    588    54    58  0.626617  {0,1,0}     25    0
53    599    89    90  0.361842  {1,0,0}     25    1
101   606   133   134  0.452130  {1,0,0}     35    1
20    610    90    92  0.610626  {0,0,1}     31    0
111   619    10    11  0.316071  {1,1,0}     22    1
110   620    86    87  0.211686  {1,0,0}     21    1
54    621   125   152  0.057786  {0,1,0}     30    1
115   637    38    40  0.132761  {0,3,0}     38    1
122   640   180   181  0.269473  {0,1,1}     33    1
83    649   123   124  0.373018  {1,0,0}     22    1
108   651   174   183  0.485827  {1,0,0}     24    1
99    652   223   224  0.901346  {0,1,0}     33    1
79    655   225   228  0.004339  {0,2,0}     33    1
104   665    84    86  0.509558  {0,1,1}     31    1
89    668    90    92  0.579935  {0,2,0}     35    1
31    672   129   138  0.975836  {0,0,1}     31    1
64    691    40    41  0.713299  {0,3,0}     34    0
100   698    66    93  0.802233  {1,0,0}     24    0
106   720   125   152  0.536509  {0,3,0}     30    1
51    728   252   253  0.465875  {1,0,0}     20    1
102   746    76    78  0.252986  {0,1,1}     24    1
50    752   126   127  0.076348  {0,2,0}     38    1
73    752   122   123  0.099833  {0,1,0}     32    0
52    762   181   182  0.813998  {0,2,0}     22    1
117   769   244   245  0.621289  {0,2,0}     23    1
2     778   106   118  0.667863  {0,3,0}     36    0
59    786   197   199  0.152632  {0,3,0}     27    1
45    789   116   117  0.879809  {0,1,0}     28    1
74    797    70    71  0.493061  {1,1,0}     26    1
94    806   197   200  0.638520  {0,3,0}     22    1
75    812   129   138  0.785294  {0,2,0}     34    1
36    812   236   238  0.586318  {1,0,0}     21    1
81    847   180   181  0.732488  {0,1,0}     32    0
68    862   177   180  0.433320  {0,2,0}     32    1
44    864    69    70  0.529589  {0,0,1}     29    1
27    868   188   189  0.540818  {0,2,0}     30    0
90    876   205   208  0.848535  {0,2,0}     21    1
17    893   185   186  0.801285  {0,3,0}     25    1
78    897    76    78  0.124711  {1,0,0}     28    1
11    906   153   154  0.129237  {0,1,0}     36    1
91    921   161   165  0.820892  {0,0,1}     36    0
21    921   129   130  0.912556  {1,1,0}     40    1
32    924   128   139  0.524890  {0,3,0}     24    1
120   945   127   128  0.932974  {0,1,0}     22    0
38    958   228   229  0.994535  {1,1,0}     32    1
61    974    53    54  0.705540  {0,2,0}     22    1
48    976   151   153  0.365687  {0,1,0}     26    0
71    986   107   109  0.402854  {0,1,0}     33    0
9    1000   136   146  0.417478  {0,1,0}     33    0
97   1002    66    93  0.948571  {1,0,0}     22    1
76   1003   202   209  0.560322  {1,0,0}     34    1
57   1011     9    34  0.234003  {0,3,0}     25    1
15   1013    23   171  0.962788  {1,0,0}     20    1
30   1016   113   114  0.042404  {0,0,1}     37    0
42   1016   141   142  0.859040  {0,0,1}     24    0
39   1020   120   170  0.384168  {1,0,0}     31    1
46   1049   248   249  0.432606  {0,1,0}     40    0
55   1052   165   166  0.518646  {1,0,0}     21    1
24   1059    50    51  0.057835  {1,0,0}     32    1
19   1065   141   142  0.366631  {0,2,0}     24    1
124  1065   153   154  0.045204  {1,0,0}     21    1
18   1069    40    41  0.237947  {0,1,0}     20    1
40   1086   231   232  0.218491  {1,0,0}     40    1
127  1091    35    36  0.406759  {0,2,0}     32    1
49   1091    94    95  0.825737  {0,1,0}     37    0
29   1095    48    49  0.001014  {0,3,0}     28    1
33   1097   227   229  0.065684  {0,3,0}     26    1
26   1108   135   147  0.229686  {0,1,1}     31    0
23   1124   158   159  0.421867  {0,1,0}     25    1
109  1132    69    80  0.347750  {0,1,0}     39    1
77   1140    39    52  0.825377  {0,3,0}     27    1
4    1145   141   150  0.693183  {0,3,0}     22    1
92   1153   237   238  0.058613  {0,2,0}     35    1
88   1156    36    39  0.090320  {0,1,0}     34    1
16   1170   124   125  0.591736  {0,1,0}     39    0
113  1176   251   254  0.302499  {0,0,1}     28    0
22   1184   190   191  0.196290  {1,0,0}     22    0
28   1187    42    43  0.332627  {1,1,0}     37    0
72   1194    43    44  0.831918  {1,0,0}     28    1
56   1204   184   185  0.668458  {0,1,1}     37    0
10   1205    53    54  0.618340  {0,1,0}     27    1
13   1222    96    98  0.188240  {0,2,0}     29    1
114  1225    76    78  0.442272  {0,3,0}     37    1
63   1237   252   253  0.564268  {0,1,0}     35    1
41   1243    17    22  0.616027  {0,1,1}     39    1
85   1249   243   245  0.826228  {0,0,1}     26    0
6    1251    91    92  0.347770  {0,2,0}     27    0
66   1264    81    82  0.472968  {1,1,0}     34    1
119  1269   154   157  0.748126  {0,3,0}     23    1
105  1272   210   215  0.612514  {0,1,1}     20    0
35   1273    61    62  0.323025  {0,1,0}     40    0
123  1274   145   148  0.317817  {1,0,0}     37    1
60   1289   121   122  0.176497  {1,0,0}     23    1
112  1296   223   224  0.532206  {1,3,0}     27    1
12   1308    63    64  0.239191  {0,3,0}     37    1
87   1315   202   209  0.654307  {0,1,0}     28    0
98   1321    16    18  0.549050  {0,0,1}     26    0
3    1323    45    46  0.854577  {0,1,0}     27    1
96   1324    21    35  0.078744  {0,2,0}     34    1
34   1335    12    16  0.463312  {0,3,0}     40    0
58   1352    50    53  0.286976  {0,2,0}     25    0
1    1364   122   123  0.516426  {0,3,0}     26    1
69   1382   220   221  0.578555  {0,1,0}     24    1
8    1411   246   247  0.991587  {0,0,1}     33    0
65   1426    27    28  0.814363  {1,1,0}     32    1
