map EGL-G2-E
fac 5 10 {0,54,105,176,78}
hosp 2 {0,80}
n_ALS 8 1 {2:0,4:54,2:78}
n_BLS 20 1 {8:0,1:54,3:105,5:176,3:78}
n_CLS 10 0 {1:54,1:105,4:176,4:78}
      c_m  head  tail      c_af      c_d  c_tau  c_h
33     18    42    43  0.266244  {0,2,0}     32    0
13     30   251   254  0.367534  {0,0,1}     28    1
126    85   189   190  0.105598  {0,2,0}     30    0
11     92   204   205  0.132808  {0,1,0}     22    1
74    110   167   168  0.883104  {1,0,0}     30    1
2     114     3    23  0.740179  {1,0,0}     27    1
116   182   245   247  0.378625  {1,1,0}     36    1
61    188     9    34  0.554939  {0,2,0}     24    1
111   284   122   123  0.054910  {0,1,0}     40    1
26    304    95    99  0.804543  {0,0,1}     28    0
18    319    60    68  0.829371  {0,2,0}     24    0
40    323    91    92  0.364377  {0,1,1}     35    0
102   367   236   237  0.557990  {0,1,0}     32    1
87    411   159   161  0.106505  {0,2,0}     35    1
114   430   136   137  0.549125  {0,3,0}     28    0
94    433   223   224  0.113413  {0,1,0}     31    1
105   437   133   135  0.841837  {0,1,0}     20    0
118   438   112   113  0.476487  {1,1,0}     29    0
49    442     0     1  0.888525  {1,1,0}     21    1
115   443   120   170  0.860549  {0,3,0}     23    0
78    446    54    58  0.859117  {1,3,0}     37    1
93    463   135   136  0.248995  {0,2,0}     34    0
98    480    70    71  0.552538  {0,2,0}     30    1
12    487    48    49  0.712650  {0,2,0}     35    1
68    502    19    20  0.968217  {0,3,0}     38    0
60    532   184   188  0.828292  {0,1,0}     27    0
58    539   223   224  0.173657  {1,0,0}     32    1
24    546    92    93  0.184427  {0,0,1}     38    0
69    570    90    92  0.234833  {0,1,1}     39    1
96    570    97    98  0.818950  {1,0,0}     35    1
119   598    93    94  0.960265  {0,2,0}     39    1
70    601    43    45  0.878656  {0,1,1}     25    1
43    610   158   159  0.579563  {0,3,0}     40    1
89    620   240   241  0.732276  {0,0,1}     25    1
38    626   213   215  0.118736  {0,1,0}     24    0
75    635   194   242  0.153202  {0,1,1}     24    0
25    644   244   253  0.069907  {0,2,0}     33    1
34    662    89    97  0.100994  {0,2,0}     24    0
86    668   251   252  0.033216  {0,3,0}     38    0
100   678   201   203  0.195619  {0,1,0}     39    1
54    679   226   229  0.481554  {1,0,0}     25    1
72    687   226   251  0.284294  {1,1,0}     32    1
37    690   227   229  0.886686  {0,1,0}     33    0
122   694    56    57  0.471606  {0,2,0}     23    1
127   700    82    83  0.864623  {0,1,0}     25    0
53    706   172   173  0.779320  {0,2,0}     25    1
106   709   202   203  0.116401  {0,2,0}     30    0
62    718   216   218  0.454510  {0,3,0}     29    0
41    735     2    14  0.220376  {1,2,0}     22    1
99    738   213   214  0.542750  {0,1,0}     23    0
52    750   123   124  0.038271  {0,3,0}     39    1
17    751   204   205  0.774729  {0,1,0}     31    1
29    754   202   203  0.863879  {0,1,0}     30    1
56    760   217   219  0.976935  {0,2,0}     25    1
82    761   226   227  0.061806  {0,2,0}     34    1
92    769    24    26  0.629003  {0,2,0}     29    0
91    770   237   238  0.877831  {0,0,1}     31    1
28    775   184   185  0.694740  {0,0,1}     40    1
66    796   125   126  0.377785  {0,3,0}     27    0
104   799   208   210  0.450925  {0,3,0}     31    0
59    803    58    59  0.527030  {1,1,0}     22    1
15    806    97    98  0.145171  {0,2,0}     39    1
125   807   139   140  0.168230  {0,1,0}     39    0
27    817    16    17  0.516676  {0,1,0}     28    0
107   825   205   207  0.630238  {0,2,0}     36    1
1     830   210   215  0.418460  {0,2,0}     36    0
55    837   148   149  0.462323  {0,3,0}     34    0
117   845   249   252  0.767807  {0,3,0}     29    1
47    848   111   114  0.015499  {0,0,1}     36    1
76    849   223   224  0.262910  {1,1,0}     20    1
64    859   236   238  0.592154  {0,1,0}     21    1
71    868   152   155  0.993856  {0,1,0}     25    0
50    868   237   238  0.411229  {0,2,0}     35    0
67    874    86    87  0.523125  {0,2,0}     38    1
7     900     7     8  0.438151  {1,0,0}     27    1
21    908    23   150  0.565359  {0,3,0}     29    0
35    908   192   193  0.220394  {0,1,0}     26    0
46    915   122   124  0.464849  {0,1,0}     39    1
103   915     0    21  0.315190  {0,2,0}     38    0
112   923   204   205  0.027256  {0,1,0}     34    1
121   964    66    67  0.676198  {0,1,1}     28    1
95    977    10    11  0.835573  {0,2,0}     32    0
108   987    95    96  0.502751  {1,1,0}     20    1
32    988   115   116  0.869512  {0,2,0}     32    0
8     989   154   158  0.596154  {0,1,1}     38    1
124   994   161   164  0.179669  {0,2,0}     21    0
16   1017   166   175  0.881670  {0,1,0}     25    1
123  1021   151   153  0.788912  {0,3,0}     21    1
79   1027   175   176  0.083563  {0,1,0}     40    1
39   1036   197   199  0.334850  {0,3,0}     40    1
51   1037   133   134  0.533381  {0,2,0}     35    1
113  1051    89    97  0.168660  {1,1,0}     29    1
19   1075    70    79  0.525977  {0,3,0}     26    0
3    1077   157   163  0.409999  {0,2,0}     29    1
63   1086   197   200  0.398785  {0,2,0}     30    0
14   1090   168   176  0.350903  {0,0,1}     25    1
20   1096   247   248  0.030929  {0,1,0}     20    1
73   1105   162   163  0.981018  {0,2,0}     22    0
77   1105   106   118  0.940216  {0,1,0}     37    1
10   1113   184   185  0.978319  {1,1,0}     29    1
36   1125    24    25  0.881615  {0,1,0}     39    0
6    1148   165   166  0.704813  {1,0,0}     23    1
81   1149   164   165  0.456533  {1,0,0}     27    1
30   1165   121   155  0.203536  {1,0,0}     30    1
44   1171   227   229  0.522798  {0,2,0}     21    1
90   1181   115   116  0.789783  {0,1,0}     30    0
22   1189   113   115  0.453644  {0,1,0}     24    1
45   1195   244   253  0.914310  {0,1,1}     30    1
120  1197    89    90  0.088975  {1,0,0}     29    1
97   1232   151   152  0.430279  {0,3,0}     31    1
83   1234   109   110  0.927910  {1,0,0}     24    1
101  1236    17    22  0.883256  {0,2,0}     39    1
110  1237   163   167  0.055466  {0,1,0}     29    1
23   1247    32    33  0.968736  {0,2,0}     21    1
0    1273   251   252  0.242793  {1,1,0}     35    1
9    1275     5    23  0.301107  {0,1,0}     38    1
85   1277   236   238  0.584053  {0,3,0}     35    1
48   1286   248   249  0.689207  {0,1,0}     33    1
80   1286   186   188  0.464468  {1,0,0}     31    1
84   1296    42    43  0.937883  {0,3,0}     24    0
109  1307   193   194  0.530373  {0,2,0}     32    1
31   1317   247   249  0.696204  {0,1,0}     38    1
5    1336   217   218  0.899562  {0,1,0}     27    1
42   1381   102   111  0.742073  {0,1,0}     28    0
88   1388   188   189  0.556293  {0,2,0}     20    0
57   1402   177   180  0.717339  {0,1,0}     27    1
4    1426   213   214  0.175420  {0,3,0}     27    0
65   1439    45    46  0.809780  {1,1,0}     25    1
