map EGL-G2-D
fac 5 10 {0,210,111,181,21}
hosp 2 {0,89}
n_ALS 7 1 {2:210,2:111,1:181,2:21}
n_BLS 18 1 {3:0,1:210,5:111,5:181,4:21}
n_CLS 5 0 {1:0,3:210,1:181}
      c_m  head  tail      c_af      c_d  c_tau  c_h
37     26   122   124  0.030485  {0,2,0}     37    1
46     30    70    71  0.770922  {0,2,0}     27    1
69     34    73    74  0.091526  {0,2,0}     35    1
48     52   240   242  0.347587  {0,3,0}     36    0
114    56   245   247  0.870804  {0,1,0}     39    1
123   102   233   254  0.585405  {0,2,0}     35    0
85    196    19    25  0.805730  {0,2,0}     26    1
36    197    40    41  0.128521  {0,2,0}     34    0
117   300   186   198  0.416343  {1,1,0}     32    1
63    314     5    26  0.544930  {0,0,1}     29    0
71    335   181   182  0.850066  {1,1,0}     25    1
64    340   208   210  0.579746  {1,0,0}     36    1
108   341    37    75  0.942206  {1,0,0}     27    1
15    406   249   252  0.519405  {0,1,0}     31    1
83    425   179   180  0.037757  {0,1,0}     23    0
16    432    24    26  0.010026  {1,1,0}     39    1
99    465     3     4  0.435221  {0,2,0}     24    1
116   483   220   221  0.010298  {0,1,1}     25    0
121   483     4     5  0.790359  {1,0,0}     27    1
45    492    85   101  0.764704  {0,3,0}     28    1
77    494    36    37  0.413449  {1,1,0}     40    1
4     495   120   162  0.930155  {0,3,0}     37    0
125   498    45    46  0.378305  {0,1,0}     38    1
22    515    45    64  0.782767  {0,2,0}     27    0
113   547   179   183  0.791745  {1,1,0}     21    1
110   550    31    38  0.557256  {1,1,0}     20    1
107   552   104   105  0.897832  {0,2,0}     27    1
115   562   177   180  0.695117  {0,2,0}     32    0
39    562    53    54  0.055060  {0,1,0}     21    1
13    581   206   207  0.968535  {0,0,1}     39    1
3     598   202   203  0.146473  {0,3,0}     27    1
126   612   106   108  0.289467  {0,2,0}     40    1
70    626    84    85  0.534274  {0,2,0}     26    1
120   626   148   149  0.336986  {0,1,0}     20    0
101   654    50    51  0.163994  {1,0,0}     22    1
31    667   167   168  0.615107  {0,1,0}     28    1
21    683    54    58  0.982335  {1,0,0}     30    1
33    685   201   203  0.297703  {1,0,0}     38    1
43    706   151   153  0.665878  {0,1,0}     22    0
102   707   133   135  0.805860  {0,1,0}     31    0
10    707     1    12  0.149318  {0,1,0}     29    0
53    708    78    82  0.376562  {0,1,1}     29    0
92    715   167   168  0.654103  {0,1,1}     20    0
42    718   212   213  0.538826  {0,3,0}     37    1
68    718   157   161  0.958595  {0,1,0}     26    0
104   719    94    95  0.939641  {0,3,0}     26    1
8     727   115   116  0.400252  {0,3,0}     37    1
80    757   175   177  0.518057  {0,1,0}     32    0
35    766    17    22  0.971535  {1,1,0}     32    1
17    769   208   209  0.228173  {0,2,0}     34    1
66    770    79    80  0.275757  {0,3,0}     40    0
23    781    53    54  0.931150  {0,2,0}     21    1
67    785   197   199  0.882783  {0,3,0}     39    1
88    790   161   165  0.172047  {0,1,0}     25    0
62    794    57    61  0.716259  {0,0,1}     23    1
58    803   239   243  0.700763  {0,2,0}     37    0
40    803    40    41  0.433937  {1,0,0}     39    1
111   813    54    58  0.684389  {1,0,0}     20    0
79    814    38    40  0.441841  {0,1,0}     27    0
24    818   193   194  0.263183  {0,2,0}     26    1
74    819   177   181  0.948946  {0,1,1}     29    1
51    823    67    69  0.662013  {1,0,0}     37    1
20    828    48    49  0.410895  {1,1,0}     22    1
87    830    91    92  0.020897  {0,1,0}     36    0
86    835   120   170  0.678535  {0,0,1}     27    1
122   853    31    38  0.178149  {1,1,0}     26    1
30    856   178   185  0.562269  {0,1,0}     39    0
57    882    50    52  0.914712  {0,1,0}     36    1
119   883   140   141  0.107241  {1,0,0}     22    1
54    887   129   138  0.139369  {1,1,0}     38    1
26    896   190   192  0.067908  {0,0,1}     34    1
90    915    28    29  0.516773  {0,3,0}     34    1
95    938   107   108  0.945045  {0,1,0}     34    1
60    947   150   151  0.867760  {1,1,0}     20    1
89    949    81    82  0.190453  {0,0,1}     38    0
38    951    50    53  0.852697  {0,1,1}     22    1
12    966   213   215  0.030123  {0,1,0}     26    1
94    967   159   160  0.454412  {0,2,0}     36    1
82    982   186   188  0.917268  {0,2,0}     21    0
7     996    32    34  0.349434  {0,3,0}     34    0
112   996    82    85  0.133824  {1,3,0}     31    1
11    998   172   173  0.068011  {0,1,0}     23    0
93   1007    97   112  0.308170  {0,1,1}     31    1
75   1031   196   197  0.713600  {0,2,0}     32    1
106  1041    76    78  0.936566  {1,1,0}     25    1
72   1052     0     1  0.377709  {0,2,0}     36    1
2    1060   193   246  0.208492  {0,0,1}     30    1
29   1065   123   124  0.687812  {1,1,0}     35    1
25   1070    78    82  0.322968  {1,0,0}     31    1
78   1073    91    96  0.079324  {0,2,0}     24    0
