map EGL-G2-B
fac 5 10 {0,59,133,23,45}
hosp 2 {0,244}
n_ALS 6 1 {1:0,2:133,2:23,1:45}
n_BLS 25 1 {6:0,3:59,6:133,8:23,2:45}
n_CLS 7 0 {2:59,2:133,3:45}
      c_m  head  tail      c_af      c_d  c_tau  c_h
21      2   141   142  0.166075  {0,1,1}     33    1
57      6   243   245  0.737747  {0,1,0}     29    1
25     24    26    28  0.213561  {0,2,0}     33    1
17     28   133   135  0.370201  {1,1,0}     22    1
52     51   220   221  0.132675  {1,1,0}     22    1
8      56   193   246  0.583921  {1,1,0}     20    1
95     83   195   248  0.614142  {1,1,0}     23    1
98     88   131   132  0.668335  {0,1,0}     33    1
101   121   113   114  0.416563  {1,1,0}     22    1
62    146   199   200  0.920244  {0,2,0}     31    0
102   155   249   252  0.681146  {1,0,0}     38    1
103   173   143   144  0.422968  {0,1,1}     28    0
97    209   217   219  0.007565  {0,3,0}     29    1
51    277   175   176  0.176360  {0,2,0}     30    0
12    280   233   235  0.517617  {0,1,0}     35    1
114   289   129   138  0.161046  {0,3,0}     29    1
120   311   208   209  0.071647  {0,1,0}     38    1
45    351   127   128  0.988124  {0,1,1}     32    1
118   364   147   148  0.463549  {0,2,0}     21    0
60    384   127   128  0.071967  {0,1,1}     38    1
32    391   103   111  0.627169  {1,0,0}     22    1
18    429   123   124  0.833835  {0,1,1}     31    1
119   453    51    52  0.357125  {0,1,0}     38    0
1     459    66    67  0.414612  {0,2,0}     26    1
3     498    89    97  0.612370  {0,2,0}     31    0
63    502   217   218  0.529995  {0,2,0}     23    1
24    502   104   105  0.840924  {0,1,1}     28    1
27    529    85   101  0.038398  {1,0,0}     33    1
110   549    11    42  0.455102  {0,2,0}     40    0
96    570    69    80  0.479783  {0,1,0}     32    0
64    578    45    64  0.501201  {0,2,0}     23    0
106   579   140   141  0.663300  {0,1,0}     38    1
115   582     5    26  0.423440  {1,0,0}     40    1
22    586   193   194  0.907851  {0,1,0}     29    1
89    601   125   150  0.329804  {1,1,0}     30    1
68    608    91    92  0.453684  {0,2,0}     26    1
16    608   123   124  0.040860  {0,2,0}     31    1
58    614   107   109  0.644786  {0,2,0}     23    1
80    634   113   115  0.509348  {0,2,0}     23    1
126   634   126   127  0.781202  {0,2,0}     33    0
117   647   163   167  0.559577  {0,0,1}     24    1
87    647   124   125  0.811720  {0,3,0}     24    0
14    656    12    13  0.691084  {0,1,0}     24    0
81    670   164   169  0.658578  {1,1,0}     25    1
86    671   201   203  0.283358  {0,3,0}     38    1
20    678    69    80  0.027107  {0,1,0}     25    1
4     681   226   229  0.399562  {0,1,0}     28    1
31    686   174   182  0.036107  {0,2,0}     36    1
61    691   225   226  0.041101  {0,2,0}     32    0
82    707   152   155  0.496674  {0,3,0}     24    0
122   725   211   212  0.571184  {1,1,0}     20    1
94    728   153   154  0.006379  {0,1,0}     31    1
84    729    85   101  0.721196  {1,0,0}     36    1
2     741    78    82  0.042770  {0,3,0}     39    0
35    762   196   198  0.915587  {0,3,0}     35    1
28    770    28    29  0.906033  {0,3,0}     20    1
77    808   130   137  0.909394  {0,1,0}     29    1
104   810   188   189  0.985801  {0,2,0}     32    0
66    824   101   112  0.089078  {0,1,0}     24    0
125   828   176   177  0.541951  {1,1,0}     34    1
48    838    98   127  0.389188  {0,1,0}     26    0
105   840    89    97  0.092581  {1,0,0}     34    1
23    866   246   247  0.425418  {0,1,1}     31    1
9     868   147   148  0.890198  {0,3,0}     39    0
0     881   116   117  0.685909  {1,0,0}     35    1
116   898    93    94  0.441293  {1,1,0}     21    0
127   899   105   106  0.918195  {0,2,0}     39    1
55    909    50    53  0.093234  {0,1,0}     34    0
41    912     5     6  0.710782  {0,3,0}     21    1
111   917    27    28  0.595458  {0,0,1}     20    1
67    924   154   158  0.360566  {0,1,0}     25    1
34    925    70    79  0.590562  {1,0,0}     24    1
85    927   164   169  0.520732  {1,0,0}     26    1
100   936    49    50  0.911091  {1,1,0}     26    1
123   945   111   114  0.891988  {0,3,0}     27    1
121   950    13    14  0.968773  {1,1,0}     23    1
74    950   228   229  0.612898  {1,0,0}     34    1
46    956   218   250  0.211952  {0,1,1}     40    0
6     967   108   109  0.025336  {0,3,0}     35    1
108   977    56    57  0.379927  {0,1,0}     35    1
83    983   203   204  0.393827  {0,1,0}     21    1
79    988   251   254  0.927556  {0,1,0}     31    1
38    993    15    17  0.568220  {0,3,0}     21    1
99   1000   251   254  0.037910  {0,1,0}     36    0
70   1018   195   196  0.430265  {1,0,0}     34    1
65   1026   121   122  0.146548  {0,2,0}     29    1
107  1035     9    10  0.588178  {1,0,0}     29    1
36   1036    91    92  0.739063  {0,1,0}     30    1
49   1055   211   212  0.046050  {0,2,0}     20    0
69   1055   245   246  0.239077  {0,2,0}     32    1
113  1058   163   167  0.585449  {1,0,0}     27    1
90   1073   128   139  0.406829  {0,2,0}     31    0
59   1075    36    38  0.528798  {0,1,0}     33    0
13   1087   135   136  0.817336  {1,1,0}     22    1
26   1098   190   191  0.789651  {1,1,0}     35    1
71   1103   228   229  0.551101  {0,2,0}     29    1
30   1106   215   221  0.431796  {0,1,1}     32    1
39   1108   133   134  0.678284  {0,3,0}     23    0
75   1117   136   146  0.691353  {0,1,0}     26    1
76   1127   150   151  0.425298  {0,1,0}     32    1
40   1129   164   165  0.786513  {1,1,0}     23    0
92   1135    61    62  0.182283  {0,2,0}     27    1
15   1139     5     6  0.110043  {0,1,1}     31    0
109  1142   137   138  0.741495  {0,2,0}     33    1
112  1178   126   127  0.399433  {0,2,0}     28    0
72   1197     4    22  0.865008  {0,0,1}     40    1
91   1198   177   180  0.481213  {0,3,0}     30    1
54   1206   246   247  0.205636  {0,1,0}     25    0
78   1207   101   102  0.915826  {1,0,0}     28    1
7    1217   109   110  0.897139  {0,3,0}     25    0
42   1219   226   251  0.301862  {0,1,0}     29    0
50   1230   103   104  0.360958  {0,2,0}     28    0
5    1240    90    92  0.215401  {0,1,0}     23    1
19   1244   227   231  0.542625  {0,2,0}     31    0
11   1250    74    75  0.598908  {0,3,0}     31    0
88   1255    94    95  0.082175  {0,0,1}     28    1
56   1271   239   244  0.666530  {0,1,0}     32    1
37   1286    12    16  0.022012  {0,3,0}     28    1
93   1289    39    40  0.473353  {0,1,1}     34    0
44   1325     7     8  0.494268  {0,2,0}     39    0
124  1341   201   202  0.293787  {1,1,0}     21    1
29   1341   154   158  0.898368  {1,1,0}     30    1
47   1345   243   245  0.060584  {1,1,0}     28    1
10   1359   117   118  0.686693  {0,2,0}     20    1
53   1378    32    34  0.176857  {0,1,0}     35    0
43   1403    12    13  0.265128  {1,0,0}     25    1
33   1414    69    80  0.267536  {1,0,0}     37    1
73   1437    24    26  0.107319  {0,3,0}     34    0
