map EGL-G2-B
fac 5 10 {0,94,23,46,154}
hosp 3 {0,164,245}
n_ALS 8 1 {2:0,3:94,2:23,1:154}
n_BLS 15 1 {1:0,4:94,1:23,5:46,4:154}
n_CLS 7 0 {3:0,1:23,3:154}
      c_m  head  tail      c_af      c_d  c_tau  c_h
96     81    31    38  0.079794  {0,1,0}     22    1
123   107   157   163  0.305015  {1,1,0}     34    1
31    135   119   120  0.337520  {0,2,0}     39    0
20    136    49    50  0.885650  {0,2,0}     32    0
19    193    74    76  0.016639  {0,1,0}     32    1
7     193   240   241  0.446097  {1,0,0}     24    1
41    215   227   231  0.283927  {1,2,0}     28    1
37    290    42    43  0.338554  {1,0,0}     24    1
82    300   192   193  0.034395  {0,0,1}     30    1
109   317    89    97  0.091188  {0,1,0}     32    1
69    328     6    27  0.383157  {0,3,0}     28    1
28    329    30    33  0.352226  {0,1,1}     31    1
33    351   245   247  0.446042  {0,1,0}     37    1
13    360    54    58  0.258303  {1,0,0}     38    1
59    398   166   175  0.771140  {0,1,0}     28    0
117   400    16    17  0.532386  {0,1,0}     27    1
108   406    57    61  0.308314  {0,1,0}     27    1
32    419     8     9  0.558099  {1,3,0}     32    0
87    446   244   245  0.831379  {1,0,0}     32    1
9     451    57    61  0.421303  {1,2,0}     39    1
110   451   179   183  0.561469  {1,0,0}     24    1
15    485    55    56  0.890209  {1,1,0}     28    1
29    495    87    88  0.380793  {1,1,0}     34    0
86    499   107   109  0.877419  {0,1,0}     28    1
121   506   105   106  0.014952  {0,1,1}     35    1
89    509   178   185  0.542333  {0,2,0}     38    0
101   520    29    31  0.683258  {0,3,0}     20    1
18    536   171   172  0.118664  {0,1,0}     35    0
75    538   165   166  0.849220  {1,2,0}     38    1
92    543   226   227  0.307953  {0,2,0}     39    0
11    548   196   197  0.882065  {0,1,0}     27    0
84    551   244   253  0.160229  {0,3,0}     23    0
83    560   211   212  0.521772  {0,1,0}     30    0
106   577     3    23  0.072655  {0,1,0}     30    1
67    583    78    79  0.404879  {0,2,0}     34    0
54    611     2     3  0.751246  {1,0,0}     25    1
12    611    85   101  0.209408  {0,1,1}     30    1
80    618   174   189  0.014407  {0,1,0}     28    0
127   627    18    20  0.370270  {0,2,0}     25    0
57    632   113   114  0.265215  {0,1,0}     37    0
114   633   122   123  0.362675  {0,3,0}     30    1
97    637   157   163  0.322391  {0,2,0}     34    1
70    644   253   254  0.473209  {1,2,0}     36    1
43    646    72    73  0.747907  {0,2,0}     30    1
62    671   128   129  0.447021  {0,2,0}     31    1
124   684   240   241  0.953328  {0,1,0}     36    1
16    703    70    79  0.939479  {0,1,0}     28    0
73    716     4     5  0.657368  {1,0,0}     28    1
1     720    22    24  0.565355  {0,3,0}     30    1
116   723   180   181  0.562370  {0,3,0}     37    1
4     755    98   127  0.862112  {0,1,1}     27    1
79    760   141   142  0.173461  {0,2,0}     33    1
98    766   152   153  0.041246  {0,2,0}     34    1
119   782   253   254  0.185893  {1,1,0}     38    1
55    786   234   235  0.285265  {1,1,0}     25    1
111   794    53    54  0.828382  {0,2,0}     20    1
66    817    18    19  0.757394  {0,2,0}     25    1
122   830   102   111  0.585769  {0,1,1}     37    1
77    846     7     8  0.298293  {0,1,0}     30    0
46    847     0     1  0.281401  {0,2,0}     25    1
21    852   245   247  0.250408  {0,1,0}     34    0
76    856   185   186  0.234061  {0,3,0}     39    1
71    860    24    25  0.941852  {1,0,0}     20    1
14    860   104   105  0.780329  {0,1,0}     30    1
49    865    54    55  0.247497  {0,2,0}     40    0
40    883    57    61  0.409565  {1,0,0}     24    0
100   889     0     1  0.103142  {0,2,0}     32    0
10    907   172   173  0.885985  {0,1,1}     36    1
3     907   121   122  0.171260  {0,1,0}     20    1
104   914    81    89  0.560258  {0,2,0}     34    0
61    921     0    21  0.208356  {0,2,0}     27    0
58    927    81    82  0.484060  {0,2,0}     34    1
72    928   233   235  0.017759  {0,2,0}     34    1
34    942   181   182  0.343232  {1,0,0}     40    1
74    955   155   156  0.669129  {0,1,1}     40    0
90    955   156   162  0.096848  {0,1,0}     33    1
112   965   233   235  0.381817  {0,2,0}     37    1
94    969    23    87  0.781497  {0,2,0}     22    1
6     974   154   158  0.949699  {1,2,0}     40    1
105   991   200   201  0.699031  {1,0,0}     34    1
63   1001    36    37  0.428489  {0,0,1}     36    0
52   1002    71    72  0.078427  {0,2,0}     32    1
115  1013   145   148  0.303998  {1,0,0}     32    1
85   1018   129   130  0.532514  {0,1,0}     37    0
99   1031    24    25  0.126895  {1,2,0}     40    1
93   1031   190   192  0.466533  {1,1,0}     39    1
38   1045   121   155  0.109873  {0,1,0}     22    1
65   1051   179   180  0.975571  {0,2,0}     29    0
50   1061     8    33  0.646259  {0,3,0}     31    0
0    1064   127   128  0.208602  {1,1,0}     27    1
24   1073    76    78  0.214154  {1,1,0}     21    1
51   1079   228   229  0.487427  {1,1,0}     34    1
118  1087   135   136  0.278161  {1,0,0}     40    1
107  1117   156   162  0.752141  {0,2,0}     35    1
26   1120   210   211  0.472232  {1,1,0}     31    1
39   1123   243   245  0.741001  {0,1,0}     39    1
126  1135    76    78  0.332989  {0,3,0}     30    1
113  1145    55    56  0.807066  {0,1,0}     32    1
78   1147    61    65  0.261736  {0,3,0}     33    1
2    1147   181   182  0.852402  {1,2,0}     29    1
44   1148   178   179  0.559355  {1,0,0}     28    1
56   1169   123   124  0.763859  {0,3,0}     25    0
103  1171     9    10  0.186025  {0,1,1}     32    1
35   1172   103   111  0.140745  {0,2,0}     36    0
27   1177    18    20  0.935424  {1,1,0}     28    1
64   1189   226   229  0.022329  {0,3,0}     21    0
60   1207   151   152  0.394938  {0,2,0}     28    1
125  1207   223   224  0.218240  {0,2,0}     29    0
17   1213   151   152  0.270793  {0,0,1}     40    1
102  1214     4     5  0.913778  {0,2,0}     26    1
81   1218   102   111  0.179507  {0,1,0}     38    1
42   1222    41    51  0.278205  {0,1,1}     27    0
53   1227    86    87  0.787968  {0,3,0}     30    0
120  1228    62    63  0.598339  {0,2,0}     30    1
36   1244    24    25  0.020839  {0,1,0}     34    0
48   1257     4    22  0.391240  {0,0,1}     29    0
47   1260    45    46  0.031691  {0,1,0}     40    0
45   1279   168   176  0.849453  {1,1,0}     38    1
5    1281   236   237  0.720598  {1,1,0}     23    1
22   1286   119   120  0.523226  {1,1,0}     38    1
23   1298    59    72  0.033148  {0,3,0}     31    1
68   1341   115   116  0.886484  {0,2,0}     25    1
95   1353    71    72  0.235204  {1,1,0}     31    1
91   1354   135   147  0.395265  {0,3,0}     35    1
88   1373   111   114  0.772151  {0,1,0}     31    1
8    1384   190   191  0.366463  {0,1,1}     26    1
30   1390    39    52  0.426142  {0,1,1}     20    0
25   1402   190   191  0.210147  {0,1,0}     34    0
