map EGL-G2-E
fac 5 10 {0,46,192,7,47}
hosp 2 {0,60}
n_ALS 8 1 {4:46,2:192,2:7}
n_BLS 19 1 {4:0,3:46,3:192,6:7,3:47}
n_CLS 6 0 {2:46,1:192,2:7,1:47}
      c_m  head  tail      c_af      c_d  c_tau  c_h
1      34   152   153  0.639305  {0,3,0}     34    1
124    39   166   178  0.590608  {0,2,0}     32    1
97     71   249   250  0.330709  {0,2,0}     26    1
21     73   166   167  0.513606  {0,0,1}     20    1
77     73   247   249  0.770597  {0,3,0}     24    1
44    120    72    73  0.380681  {0,3,0}     29    1
101   129   222   223  0.641658  {0,1,0}     35    0
30    137   133   134  0.115616  {1,0,0}     34    1
33    225   218   225  0.765583  {1,1,0}     37    1
6     313   244   253  0.002469  {0,3,0}     36    1
114   348   124   125  0.620898  {1,1,0}     24    1
118   472   226   227  0.757783  {0,2,0}     22    0
121   497   174   189  0.777852  {1,0,0}     32    1
39    502   240   242  0.722683  {0,1,0}     34    1
92    508   150   151  0.406482  {0,3,0}     37    0
72    508    87    88  0.472257  {0,3,0}     31    1
38    509     6    27  0.799322  {0,3,0}     39    0
13    514   143   144  0.056049  {0,1,0}     35    1
42    523    23    87  0.325777  {1,0,0}     27    0
73    546   139   140  0.845483  {1,0,0}     24    1
96    552   103   111  0.687850  {0,1,1}     35    0
8     577    39    40  0.020606  {1,1,0}     28    1
122   582   166   167  0.021068  {0,3,0}     31    1
93    592   185   187  0.894282  {0,1,0}     30    0
28    604   239   244  0.377430  {0,2,0}     29    1
83    607   186   198  0.484654  {1,0,0}     21    1
63    614   216   218  0.884819  {0,1,0}     40    0
60    614    47    64  0.220583  {1,0,0}     20    1
125   616     9    34  0.394660  {0,2,0}     37    1
64    621   127   128  0.857498  {0,2,0}     20    1
56    626   215   221  0.546499  {0,3,0}     28    0
86    626    17    19  0.835067  {0,1,0}     22    0
126   648   172   173  0.062653  {1,1,0}     31    1
14    662    32    34  0.499406  {1,0,0}     23    1
65    692    72    73  0.732738  {0,3,0}     37    1
41    693   240   242  0.772118  {0,2,0}     40    0
82    702    32    33  0.462494  {0,1,0}     37    1
120   710   253   254  0.065625  {0,3,0}     25    0
49    720    97   115  0.692883  {0,3,0}     35    0
27    721    32    34  0.158450  {1,0,0}     34    0
75    729    97    98  0.380481  {0,1,0}     34    1
22    734   225   228  0.228417  {0,2,0}     25    0
102   735   107   108  0.707058  {0,2,0}     27    1
50    737   233   234  0.399081  {1,0,0}     27    1
62    745   233   234  0.270446  {0,1,1}     27    1
80    749   190   191  0.449630  {0,1,1}     37    1
53    751   128   139  0.421634  {0,1,0}     33    0
115   753    66    93  0.396651  {0,2,0}     31    1
2     754   117   119  0.832195  {0,1,0}     23    0
94    764    17    22  0.141581  {0,3,0}     29    0
127   764    31    32  0.362205  {0,2,0}     32    1
113   767    94    95  0.276407  {0,1,0}     22    0
67    767    95    99  0.491850  {0,1,0}     28    1
51    782   124   125  0.293377  {0,1,0}     23    1
108   785     1     2  0.779820  {0,2,0}     26    0
40    816   231   232  0.382433  {0,1,0}     37    1
29    818   154   157  0.966998  {0,3,0}     38    1
68    819    23   171  0.386469  {0,3,0}     32    1
123   823    61    62  0.720175  {0,2,0}     28    1
9     829   199   200  0.537090  {0,2,0}     30    1
74    830   158   160  0.648122  {0,2,0}     29    1
91    838   140   142  0.285061  {0,1,0}     38    0
0     839   122   123  0.174852  {0,0,1}     38    0
76    858   197   199  0.055082  {0,2,0}     21    0
104   865    80    81  0.666054  {0,3,0}     28    1
7     865   123   124  0.020192  {0,1,0}     32    0
112   873    65    66  0.863512  {0,3,0}     24    1
88    878   226   227  0.978815  {0,1,1}     36    1
52    882    56    57  0.282636  {1,0,0}     35    1
45    884     9    34  0.643986  {0,1,0}     32    0
34    886     6     7  0.064252  {1,1,0}     22    1
81    887    65    66  0.353338  {0,2,0}     40    1
18    889   225   228  0.984473  {1,1,0}     23    1
106   898   142   143  0.688340  {0,2,0}     21    0
16    899   150   151  0.305640  {1,1,0}     27    1
110   901   140   142  0.384142  {1,0,0}     27    1
99    910   121   155  0.256233  {1,1,0}     23    1
109   910   130   137  0.750734  {0,1,0}     39    0
95    912    50    52  0.620948  {1,1,0}     36    0
15    919   211   212  0.316140  {0,1,0}     37    1
26    926   102   103  0.559687  {0,1,0}     37    1
31    928    66    67  0.679881  {0,2,0}     38    1
90    951    63    65  0.870185  {1,0,0}     39    1
58    952    97   115  0.673339  {0,2,0}     33    1
69    975   170   171  0.661628  {0,3,0}     28    1
100   979   151   153  0.685946  {1,0,0}     35    1
48    988    82    85  0.171892  {1,0,0}     35    1
107   989    66    92  0.237674  {0,1,0}     38    1
57   1004   161   164  0.605454  {1,1,0}     21    1
10   1007    67    69  0.813424  {0,1,0}     26    0
