map EGL-G2-C
fac 5 10 {0,39,245,129,208}
hosp 1 {0}
n_ALS 5 1 {1:39,3:129,1:208}
n_BLS 23 1 {6:0,3:39,5:245,2:129,7:208}
n_CLS 8 0 {3:0,1:39,1:245,1:129,2:208}
      c_m  head  tail      c_af      c_d  c_tau  c_h
65     34    48    57  0.565002  {1,0,0}     31    1
32     42   174   182  0.360317  {0,1,0}     30    1
10     79   125   152  0.521678  {1,1,0}     38    1
108   140    78    82  0.516753  {0,1,0}     28    1
105   156   191   195  0.070321  {0,1,0}     28    1
58    292   141   142  0.187584  {0,2,0}     29    0
43    297    90    91  0.679544  {0,2,0}     27    0
25    324    49    50  0.563164  {0,1,0}     34    1
16    324   249   252  0.833363  {0,3,0}     38    1
125   335   221   222  0.256178  {1,0,0}     26    1
27    361    56    57  0.014139  {1,1,0}     36    1
36    370   246   247  0.861351  {0,1,0}     37    0
28    403   195   196  0.418610  {0,3,0}     21    1
73    403   154   157  0.641658  {0,3,0}     20    1
17    429   159   160  0.017008  {1,0,0}     33    1
86    454   245   247  0.449508  {1,1,0}     23    1
127   464    12    16  0.174030  {0,1,0}     40    1
34    475   153   154  0.521625  {0,1,1}     29    0
100   489    27    30  0.426085  {0,1,0}     38    0
122   494   147   148  0.409563  {0,1,0}     34    1
88    510   216   217  0.699554  {0,0,1}     40    0
106   529     4     5  0.112726  {0,1,0}     40    1
110   531    43    45  0.706903  {0,2,0}     34    0
94    541   179   184  0.666876  {0,2,0}     32    1
126   544   122   123  0.057369  {1,1,0}     33    1
26    545    51    52  0.048885  {0,1,0}     20    0
119   546    97   112  0.914485  {0,1,0}     32    0
80    558   143   144  0.677154  {1,0,0}     36    1
57    581    29    31  0.003480  {0,3,0}     22    1
9     583   112   113  0.512046  {1,1,0}     39    1
89    592     3    23  0.528837  {0,0,1}     37    1
63    607    94    95  0.878613  {0,1,0}     28    1
48    608   141   150  0.565607  {0,0,1}     23    0
62    620   166   178  0.133695  {1,0,0}     32    1
