map EGL-G2-E
fac 5 10 {0,96,223,55,229}
hosp 2 {0,219}
n_ALS 6 1 {1:0,2:55,3:229}
n_BLS 22 1 {3:0,5:96,2:223,8:55,4:229}
n_CLS 8 0 {2:0,2:96,1:223,3:229}
      c_m  head  tail      c_af      c_d  c_tau  c_h
88      4    31    32  0.833940  {1,1,0}     37    1
122    24   116   123  0.327873  {1,0,0}     23    1
35     29    93    94  0.499074  {0,1,0}     37    1
6      34   117   121  0.144215  {1,0,0}     22    1
60     45   105   107  0.970065  {0,1,0}     39    1
107    57   209   216  0.089365  {0,2,0}     22    1
75     60    50    53  0.242568  {0,1,0}     31    1
125   113    51    52  0.707360  {0,1,1}     26    1
0     118   155   156  0.611979  {0,2,0}     24    0
118   160   145   146  0.729993  {1,1,0}     33    1
77    205   109   110  0.447012  {0,0,1}     29    0
41    218   103   104  0.158739  {1,1,0}     32    1
102   220    76    78  0.286034  {1,1,0}     37    1
87    227    61    65  0.111879  {0,2,0}     34    0
84    231    96    98  0.688182  {1,0,0}     24    1
51    292   127   128  0.827059  {0,1,0}     22    0
44    305   249   250  0.075557  {0,3,0}     29    0
47    315    36    37  0.873773  {1,0,0}     37    1
79    355    42    43  0.876546  {0,2,0}     20    0
64    370   231   232  0.781810  {0,1,0}     36    1
59    374     1    12  0.562103  {0,2,0}     30    0
73    419   245   247  0.680757  {0,1,0}     39    0
76    461   115   116  0.630188  {0,1,0}     20    0
32    489   140   142  0.129523  {0,1,1}     35    0
114   508    13    14  0.960915  {1,1,0}     23    0
16    518    50    52  0.256383  {1,1,0}     32    1
13    536    15    17  0.430192  {0,1,0}     24    1
39    540   227   233  0.563580  {0,3,0}     31    1
17    550    36    39  0.052256  {0,2,0}     38    1
119   571   120   162  0.401634  {0,1,0}     24    1
115   587   197   200  0.455065  {0,3,0}     37    1
58    592   226   229  0.987372  {1,1,0}     27    1
54    595   185   187  0.063236  {0,2,0}     33    0
92    607   117   119  0.188603  {0,1,0}     29    1
26    608   177   181  0.017657  {0,1,0}     30    0
