map EGL-G1-C
fac 5 10 {0,119,204,191,194}
hosp 2 {0,97}
n_ALS 6 1 {3:204,1:191,2:194}
n_BLS 24 1 {4:0,4:119,7:204,6:191,3:194}
n_CLS 7 0 {3:0,1:119,1:191,2:194}
      c_m  head  tail      c_af      c_d  c_tau  c_h
31     10   246   247  0.256545  {0,2,0}     34    1
105    16     7    30  0.844972  {1,0,0}     32    1
35     45     8    33  0.582360  {0,1,0}     24    1
25     58   240   241  0.704567  {0,3,0}     24    0
5      66   185   192  0.329823  {0,2,0}     38    0
79    110    45    64  0.031582  {0,0,1}     39    0
0     123   207   208  0.005549  {1,1,0}     39    1
64    133    94    95  0.536160  {1,0,0}     32    1
95    166   106   108  0.418940  {0,1,0}     28    0
124   185     8     9  0.963880  {1,0,0}     22    1
20    204    66    68  0.903994  {0,2,0}     35    0
88    217   190   192  0.647775  {0,2,0}     36    1
109   232    82    83  0.980701  {1,1,0}     26    1
72    235   103   113  0.961599  {0,1,0}     24    0
24    295    17    19  0.763173  {0,2,0}     22    1
108   343    58    59  0.677874  {0,2,0}     33    1
112   352    48    57  0.121847  {0,2,0}     23    1
49    436    53    55  0.313044  {0,1,0}     34    0
96    441   186   187  0.222084  {0,1,1}     40    1
125   456   115   122  0.715442  {0,2,0}     31    0
14    457    12    13  0.754650  {0,2,0}     22    0
80    471    50    52  0.944691  {0,2,0}     24    1
73    478    81    82  0.680745  {1,0,0}     34    1
6     512    19    25  0.758637  {1,1,0}     21    1
69    513   125   126  0.626691  {0,1,0}     35    1
110   516   103   113  0.062066  {1,0,0}     20    1
100   527   144   145  0.743220  {0,1,1}     26    1
91    529    59    71  0.673121  {0,3,0}     34    1
118   541   158   160  0.035219  {0,1,0}     21    0
77    544    17    19  0.623232  {1,1,0}     23    1
120   545   191   194  0.519428  {0,1,0}     31    0
21    557    75    77  0.137950  {0,1,0}     30    1
122   559   162   167  0.022170  {1,1,0}     29    1
97    566   154   155  0.894682  {0,1,0}     29    1
57    572   202   204  0.680252  {0,1,1}     31    1
13    615    70    71  0.687919  {0,1,0}     33    0
111   615   116   118  0.681490  {1,0,0}     30    1
39    620   106   108  0.513460  {0,3,0}     35    1
59    630   126   127  0.823091  {0,3,0}     25    0
44    635   203   210  0.408142  {0,3,0}     25    1
58    647    94    95  0.101703  {1,1,0}     23    1
53    654    32    34  0.685790  {0,2,0}     21    1
90    655   222   223  0.348199  {1,1,0}     28    1
107   657    11    42  0.321057  {0,1,1}     36    1
70    657   193   194  0.405912  {0,2,0}     30    1
42    663   219   220  0.034998  {1,1,0}     29    1
71    663    36    37  0.552981  {1,1,0}     26    1
27    669    16    18  0.415174  {0,1,0}     28    1
61    674   244   249  0.368375  {1,0,0}     26    1
113   677   127   138  0.479040  {0,2,0}     37    0
99    679   125   149  0.724132  {1,1,0}     39    1
