map EGL-G1-A
fac 5 10 {0,225,222,131,64}
hosp 3 {0,26,161}
n_ALS 8 1 {2:0,1:225,1:222,1:131,3:64}
n_BLS 21 1 {2:0,4:225,5:222,4:131,6:64}
n_CLS 5 0 {1:225,1:222,2:131,1:64}
      c_m  head  tail      c_af      c_d  c_tau  c_h
69      5   157   159  0.541281  {0,2,0}     23    1
42     25    70    71  0.905385  {0,1,0}     40    0
115    47   237   238  0.572543  {0,2,0}     32    1
74     49    59    60  0.995933  {1,1,0}     35    1
122    64   171   172  0.437875  {1,0,0}     35    1
121    69   202   203  0.800039  {0,2,0}     24    1
92     72   192   193  0.059785  {0,0,1}     24    1
19     95     6     7  0.195050  {0,2,0}     24    0
110   103   126   127  0.472494  {0,0,1}     21    0
47    121    85    86  0.625093  {0,1,0}     24    1
96    121   151   152  0.791700  {1,1,0}     40    1
125   123   226   227  0.287299  {1,1,0}     30    1
101   123   240   241  0.258071  {0,3,0}     27    0
46    191    94    95  0.301175  {0,0,1}     20    0
119   235    18    20  0.815384  {0,1,0}     33    1
24    236    61    62  0.886709  {0,3,0}     39    0
23    250   216   217  0.884676  {1,1,0}     21    1
45    289     7    30  0.880069  {1,0,0}     25    1
53    309    77    78  0.451313  {0,2,0}     23    1
87    317   215   216  0.470819  {1,0,0}     24    1
29    370    45    64  0.308783  {0,1,0}     32    0
112   371    59    71  0.578844  {0,1,0}     32    1
104   401   119   161  0.101525  {0,3,0}     37    0
83    438    28    29  0.936436  {1,1,0}     30    1
55    444    49    56  0.693211  {0,2,0}     24    1
71    500   150   151  0.189728  {0,3,0}     22    1
77    507    66    67  0.767938  {0,0,1}     32    0
65    515    24    25  0.787825  {0,0,1}     34    0
73    527   190   192  0.855195  {1,0,0}     28    1
27    539   165   166  0.326832  {0,1,0}     34    0
8     543    83    84  0.851989  {0,2,0}     34    0
5     550    31    38  0.932111  {0,3,0}     22    0
108   551   195   196  0.477415  {0,3,0}     38    0
50    552   199   202  0.568855  {1,0,0}     28    1
