map EGL-G2-D
fac 5 10 {0,97,110,4,176}
hosp 2 {0,179}
n_ALS 6 1 {1:0,2:97,3:110}
n_BLS 18 1 {6:0,4:97,1:110,3:4,4:176}
n_CLS 6 0 {1:0,3:110,1:4,1:176}
      c_m  head  tail      c_af      c_d  c_tau  c_h
28     26   226   227  0.844133  {1,0,0}     34    1
70     32   205   207  0.455877  {0,1,0}     38    1
14     56     0    21  0.836961  {0,2,0}     26    1
92     60   146   147  0.416511  {0,2,0}     37    1
8      84   107   108  0.223736  {0,0,1}     34    1
46     85   103   104  0.069686  {0,0,1}     35    1
59     87   247   249  0.040450  {1,1,0}     24    0
37    110   167   168  0.816775  {0,2,0}     20    1
15    112    36    37  0.750228  {1,0,0}     36    1
84    127   226   229  0.512531  {0,2,0}     39    1
30    129    89    97  0.507726  {0,1,1}     23    1
80    135   133   134  0.556079  {0,2,0}     37    0
52    191   132   133  0.316299  {0,0,1}     27    1
1     238   124   125  0.576762  {0,2,0}     35    0
127   259    43    46  0.475105  {0,1,0}     37    1
123   279   143   145  0.709153  {1,1,0}     39    1
7     312    20    21  0.101715  {0,3,0}     36    0
10    322   121   122  0.231857  {0,2,0}     24    1
16    375    78    79  0.099186  {1,0,0}     27    1
69    377    11    42  0.218282  {1,0,0}     40    1
31    381   117   119  0.109683  {1,0,0}     40    1
61    404   250   251  0.723423  {0,0,1}     30    1
60    423    99   100  0.122859  {0,2,0}     24    1
107   439    90    92  0.025936  {0,2,0}     24    0
20    444    94    95  0.913089  {0,2,0}     34    0
88    466     3     4  0.643434  {0,2,0}     37    0
41    491   115   116  0.824702  {1,1,0}     22    1
78    495   199   200  0.055078  {0,2,0}     31    1
9     501   118   119  0.189028  {1,1,0}     31    1
111   522   179   180  0.632808  {0,3,0}     38    0
125   529   227   229  0.204765  {0,2,0}     22    0
54    543    97   115  0.139310  {0,3,0}     20    0
25    544   181   182  0.383122  {0,3,0}     20    1
19    551     7    30  0.605895  {0,2,0}     38    1
6     553   126   150  0.969661  {0,1,1}     25    1
27    575    16    17  0.056373  {0,1,1}     27    1
73    588   157   161  0.154642  {0,2,0}     39    0
98    608    18    19  0.178460  {0,1,0}     34    1
47    623    18    19  0.711067  {1,0,0}     20    1
65    630    31    32  0.180047  {0,1,0}     28    1
23    675   137   138  0.073301  {1,0,0}     32    1
113   680   196   198  0.181170  {1,1,0}     34    1
29    695    83    84  0.519822  {1,0,0}     20    0
117   697    10    41  0.379367  {0,1,1}     35    1
35    698    26    28  0.587819  {0,2,0}     31    0
87    701   184   188  0.653517  {0,3,0}     23    1
