map EGL-G2-C
fac 5 10 {0,103,157,209,17}
hosp 1 {0}
n_ALS 5 1 {1:103,2:157,2:209}
n_BLS 22 1 {5:0,6:103,6:157,4:209,1:17}
n_CLS 8 0 {3:0,2:157,3:17}
      c_m  head  tail      c_af      c_d  c_tau  c_h
62      5   228   229  0.581209  {1,0,0}     28    1
36     20   176   177  0.742847  {0,2,0}     25    1
10     29   166   175  0.190048  {0,2,0}     20    1
30     41    70    79  0.679339  {0,2,0}     31    1
55     43   204   205  0.070037  {0,2,0}     36    0
117    48   143   144  0.059655  {0,2,0}     22    1
57     86     8     9  0.082878  {0,3,0}     23    1
80    147   217   219  0.372327  {0,1,1}     38    1
22    161   239   243  0.847343  {1,1,0}     22    1
107   173   159   160  0.336151  {0,1,0}     29    0
49    334    20    21  0.226194  {0,0,1}     20    0
6     348    81    89  0.763210  {0,1,0}     38    1
67    352    94    95  0.380981  {0,1,0}     24    1
124   385    43    46  0.295652  {0,2,0}     27    0
90    396   204   205  0.301233  {0,1,1}     21    0
40    421   216   218  0.389091  {0,0,1}     29    1
84    424    65    66  0.136494  {0,3,0}     24    1
21    431    23   150  0.693460  {0,0,1}     36    1
41    431    47    48  0.069608  {0,2,0}     20    0
51    460   221   222  0.893587  {1,0,0}     21    1
56    474   205   208  0.908921  {1,0,0}     32    1
45    478   127   128  0.780783  {1,0,0}     30    1
97    505   174   183  0.875075  {1,0,0}     24    1
2     506   104   114  0.854526  {0,1,0}     40    0
76    565    40    41  0.275973  {1,1,0}     31    1
46    574   125   126  0.397488  {0,1,0}     24    1
54    585    12    16  0.809675  {0,3,0}     39    0
29    595   159   160  0.302987  {0,2,0}     37    0
4     597     1     2  0.082714  {1,1,0}     28    1
81    604    39    40  0.041757  {0,1,0}     32    0
96    608   177   181  0.836979  {1,1,0}     23    1
37    613   148   149  0.072915  {0,2,0}     32    1
125   617   163   167  0.257275  {0,1,0}     23    1
101   622   220   221  0.402291  {0,2,0}     31    1
47    625   233   234  0.876748  {0,0,1}     25    1
108   645    78    79  0.510616  {0,3,0}     36    0
33    645   157   161  0.011438  {0,2,0}     27    1
85    651    41    51  0.038963  {0,1,0}     22    1
63    653   141   150  0.961325  {1,1,0}     39    1
68    661   180   181  0.958179  {0,2,0}     27    0
122   662   165   166  0.775379  {1,2,0}     31    1
0     670   179   183  0.031923  {1,1,0}     38    1
64    686   195   196  0.098515  {0,0,1}     37    1
89    689   210   211  0.399490  {1,3,0}     29    1
106   692    31    32  0.719039  {0,2,0}     24    1
113   693   141   142  0.785111  {1,1,0}     36    1
121   702    82    85  0.523210  {1,0,0}     38    1
27    702    71    72  0.718532  {1,0,0}     35    1
28    704   157   163  0.226286  {1,0,0}     36    1
86    716   143   144  0.799043  {0,1,0}     34    0
26    726   250   251  0.550145  {0,2,0}     21    1
110   733    20    21  0.517316  {0,1,0}     38    0
31    739   120   170  0.008936  {0,1,0}     40    1
100   754   162   163  0.362593  {0,2,0}     36    0
78    760   154   157  0.915826  {1,0,0}     25    1
7     762    35    36  0.325182  {0,2,0}     39    1
59    772    78    82  0.857015  {0,0,1}     21    1
43    779   143   145  0.681728  {0,2,0}     22    0
58    782    54    55  0.854267  {0,1,0}     27    0
44    785     2    14  0.677992  {0,2,0}     33    1
50    791    32    33  0.695649  {0,0,1}     31    1
60    791    18    19  0.080503  {0,2,0}     30    1
116   797    23   237  0.098297  {0,1,0}     30    1
66    797   184   188  0.008030  {0,1,0}     40    0
74    841   162   163  0.357210  {0,1,0}     32    1
93    851   234   235  0.875050  {0,2,0}     30    0
12    856   248   249  0.501860  {0,0,1}     25    1
119   862   228   230  0.347099  {0,1,0}     30    0
19    866   103   104  0.561703  {0,1,0}     37    1
14    868    22    24  0.514053  {0,3,0}     20    1
103   870   219   223  0.413759  {0,1,1}     35    1
18    872    20    21  0.273129  {0,1,0}     30    0
87    874   168   176  0.294768  {1,0,0}     34    1
95    880   193   246  0.012990  {0,1,0}     36    1
75    880    78    82  0.276352  {0,0,1}     29    0
105   883    95    99  0.280677  {0,0,1}     35    0
120   908    82    83  0.006755  {0,1,1}     35    1
126   912    76    78  0.987497  {0,2,0}     29    1
61    913   145   148  0.151589  {0,1,0}     24    1
111   926    61    62  0.374619  {1,1,0}     40    1
24    944   184   185  0.447684  {0,0,1}     23    1
23    944   121   155  0.032798  {1,1,0}     25    1
82    952     3    23  0.162323  {0,2,0}     28    1
104   954    97    98  0.680986  {0,1,0}     32    1
71    955    43    46  0.152245  {0,2,0}     20    0
34    961    43    45  0.468292  {0,2,0}     28    1
5     968   142   143  0.588481  {0,2,0}     22    1
11    968   117   118  0.579747  {0,0,1}     31    1
83    981    94    95  0.368192  {0,1,0}     22    1
118   991   129   138  0.304154  {1,0,0}     40    1
73    999   236   238  0.934916  {0,0,1}     25    1
25   1005    95    96  0.509434  {0,2,0}     24    1
79   1010    79    80  0.549830  {0,2,0}     37    1
98   1024   122   124  0.809647  {1,0,0}     26    1
9    1040    99   100  0.088832  {0,2,0}     35    1
115  1055   102   111  0.959162  {0,2,0}     31    0
20   1057    29    31  0.610039  {1,1,0}     20    1
16   1071    84    86  0.493497  {0,2,0}     37    0
15   1073    57    61  0.252242  {1,3,0}     40    1
88   1085   145   148  0.895730  {1,1,0}     36    1
53   1093   226   229  0.404611  {1,1,0}     27    1
48   1093   122   124  0.041686  {1,0,0}     26    1
1    1128   185   186  0.042209  {1,0,0}     34    1
38   1130   119   120  0.367495  {1,0,0}     29    1
52   1136   174   183  0.527815  {0,1,0}     25    1
8    1139   248   249  0.728455  {1,0,0}     32    1
112  1167    61    62  0.113180  {1,1,0}     26    1
39   1170   175   177  0.889006  {0,0,1}     38    0
13   1173    87    88  0.529902  {1,1,0}     23    1
94   1180   253   254  0.320525  {0,1,0}     38    1
77   1180   202   209  0.388179  {0,1,0}     25    1
3    1184   105   107  0.545882  {0,1,0}     34    1
65   1190   127   128  0.312967  {0,2,0}     37    1
72   1214   246   247  0.353991  {0,3,0}     35    1
70   1226   117   121  0.816897  {1,1,0}     33    1
91   1228    16    18  0.214526  {1,1,0}     29    1
109  1234   197   200  0.115855  {0,2,0}     27    1
32   1251   205   207  0.116879  {0,1,1}     23    1
114  1252   151   153  0.495138  {0,1,1}     32    1
99   1263   143   144  0.631158  {0,2,0}     24    1
17   1287   126   150  0.520127  {1,2,0}     22    1
92   1298   180   181  0.666403  {0,2,0}     38    1
42   1315     4    22  0.362961  {0,2,0}     29    0
127  1340   204   205  0.498696  {0,2,0}     25    0
35   1359   190   191  0.295500  {0,3,0}     26    0
69   1392    98   127  0.422316  {0,2,0}     38    0
102  1404   167   168  0.703901  {0,2,0}     38    1
123  1427   133   134  0.171660  {0,1,0}     21    1
