map EGL-G1-A
fac 5 10 {0,178,20,64,176}
hosp 1 {0}
n_ALS 6 1 {2:0,3:20,1:176}
n_BLS 21 1 {1:0,10:178,5:20,1:64,4:176}
n_CLS 10 0 {3:0,1:20,3:64,3:176}
      c_m  head  tail      c_af      c_d  c_tau  c_h
53     14    24    26  0.455350  {0,0,1}     37    1
71     63   121   122  0.667220  {0,0,1}     39    0
74     74    31    32  0.797577  {0,2,0}     21    1
14     83   212   243  0.677184  {0,1,1}     26    1
89    101    55    56  0.889812  {0,1,1}     27    0
127   107   116   118  0.626054  {1,1,0}     24    1
25    180    98   131  0.872126  {0,3,0}     20    1
96    187   132   133  0.253359  {0,1,0}     23    0
66    193   195   196  0.004052  {0,3,0}     32    1
125   237   115   122  0.825263  {0,2,0}     27    0
28    275   196   203  0.340534  {0,2,0}     27    1
16    278   130   131  0.856045  {0,2,0}     25    1
4     301     5     6  0.893223  {0,2,0}     28    0
109   325    81    84  0.376355  {0,3,0}     20    1
77    326    45    64  0.479600  {0,1,0}     29    1
65    343   120   121  0.114930  {0,2,0}     23    1
47    344    53    54  0.218775  {0,2,0}     30    1
91    372   132   133  0.528610  {0,3,0}     39    1
80    377    16    18  0.119446  {0,2,0}     31    1
83    391    14    15  0.542800  {0,1,1}     32    0
87    407   121   123  0.229657  {1,0,0}     40    1
73    408   227   228  0.945215  {0,1,0}     35    1
105   431   212   243  0.153233  {1,0,0}     34    1
59    454   207   208  0.008522  {0,1,0}     31    1
24    456   195   196  0.232624  {1,0,0}     34    1
43    474    39    52  0.209817  {0,1,1}     29    1
103   486    22    24  0.561515  {0,1,0}     34    1
12    486   111   112  0.591196  {0,0,1}     26    0
17    487   121   122  0.817416  {0,2,0}     29    0
40    544    29    30  0.539813  {1,1,0}     32    1
1     555   246   248  0.275550  {0,3,0}     29    1
85    577    42    43  0.140937  {0,1,0}     21    0
21    591     1     2  0.703561  {0,3,0}     21    1
75    600     9    10  0.586785  {0,3,0}     22    1
82    608   158   159  0.460720  {0,2,0}     24    1
10    615     4    22  0.124632  {1,0,0}     28    1
32    628   178   182  0.331510  {0,1,0}     20    0
92    632    65    92  0.095206  {0,3,0}     35    0
29    635   166   167  0.887031  {0,2,0}     28    1
44    656   175   176  0.559282  {1,0,0}     26    1
48    657   138   139  0.398071  {1,0,0}     25    1
118   662    89    90  0.344390  {1,3,0}     32    1
11    668   202   204  0.115501  {0,1,1}     35    1
26    678   220   222  0.105680  {1,1,0}     35    1
68    681    86    87  0.391622  {0,3,0}     35    1
20    684    22    24  0.192027  {0,3,0}     32    0
13    690   107   108  0.394383  {0,3,0}     27    1
45    692   149   150  0.514137  {0,1,0}     24    1
31    696    32    33  0.514508  {1,0,0}     28    1
84    697   108   109  0.801422  {1,0,0}     37    1
81    701    94    98  0.604876  {0,2,0}     38    1
70    720    77    81  0.205987  {0,1,0}     21    0
108   723     4    22  0.890140  {0,2,0}     38    0
95    737   176   179  0.061135  {0,3,0}     36    0
111   737   122   123  0.604606  {0,2,0}     24    1
100   741   163   168  0.442123  {1,0,0}     39    1
50    751     5    23  0.210269  {1,0,0}     23    1
115   754   120   154  0.044439  {0,2,0}     23    1
35    764    93    94  0.985647  {0,2,0}     25    1
42    765   210   212  0.766354  {0,2,0}     31    0
98    779   100   111  0.849872  {0,2,0}     34    0
64    804   207   208  0.395431  {0,1,0}     37    0
36    814   176   180  0.282586  {0,1,0}     32    1
39    825    73    75  0.808187  {0,1,0}     33    0
97    827    70    72  0.051016  {0,3,0}     39    0
3     841    59    71  0.158885  {0,0,1}     28    1
117   843   124   149  0.753437  {0,1,1}     23    1
6     843   153   157  0.237433  {1,0,0}     22    1
93    848   242   245  0.203096  {0,2,0}     21    1
62    874   128   129  0.468247  {0,2,0}     40    1
67    876     1    12  0.019886  {0,2,0}     39    0
34    885   147   148  0.660036  {0,1,0}     34    1
55    888    45    46  0.548917  {0,1,0}     29    1
0     921    51    52  0.893378  {0,1,0}     23    1
86    930    16    17  0.380254  {0,1,0}     28    1
101   954   232   233  0.315036  {0,1,0}     40    1
102   964   119   169  0.411180  {1,0,0}     26    1
54    965   212   218  0.637178  {0,1,1}     25    1
113   982    32    33  0.949817  {1,0,0}     30    1
116  1001   128   137  0.970810  {0,2,0}     37    1
56   1009    92    93  0.342042  {1,0,0}     39    1
2    1017   103   113  0.059591  {0,1,0}     34    1
126  1035   140   149  0.581259  {0,1,0}     24    0
119  1036   125   126  0.541426  {0,1,0}     26    0
114  1048    42    43  0.272255  {0,1,0}     36    1
69   1050    25    26  0.115071  {1,1,0}     34    1
27   1051   191   194  0.310408  {1,0,0}     37    1
79   1052   130   131  0.910652  {0,1,0}     29    1
22   1052   161   162  0.760804  {1,0,0}     20    1
41   1054   186   187  0.867104  {0,2,0}     28    1
76   1054   132   133  0.643997  {1,1,0}     20    1
46   1070    77    78  0.325166  {0,2,0}     30    1
19   1071     5     6  0.420810  {0,2,0}     34    1
72   1076   202   204  0.464424  {1,1,0}     29    1
18   1098   212   218  0.311967  {0,2,0}     22    1
78   1098   158   160  0.615786  {1,1,0}     21    1
112  1105   104   106  0.936291  {1,0,0}     33    1
124  1106    18    19  0.199976  {0,1,0}     38    1
120  1110   238   240  0.561442  {0,1,1}     40    0
123  1137   195   196  0.223481  {0,0,1}     37    1
63   1150    32    33  0.365578  {1,2,0}     32    1
104  1152   178   179  0.761257  {0,2,0}     36    1
99   1152   207   209  0.408840  {1,1,0}     38    1
5    1159     1    12  0.960189  {0,3,0}     38    1
49   1160   244   245  0.692385  {0,3,0}     30    1
38   1170   153   157  0.038121  {0,3,0}     29    0
