map EGL-G1-A
fac 5 10 {0,137,178,216,38}
hosp 1 {0}
n_ALS 5 1 {2:0,2:137,1:178}
n_BLS 18 1 {4:0,5:137,3:178,3:216,3:38}
n_CLS 6 0 {1:0,2:137,1:178,2:216}
      c_m  head  tail      c_af      c_d  c_tau  c_h
68      1    67    68  0.153660  {1,1,0}     23    1
84     13    70    71  0.636609  {1,0,0}     35    1
45     23   160   164  0.744290  {0,2,0}     32    1
42     37   204   205  0.238372  {1,1,0}     35    1
120    53    35    36  0.649914  {0,1,0}     38    1
99     91   126   127  0.914345  {0,3,0}     33    0
60    134     2    14  0.714725  {0,2,0}     34    1
15    245    14    15  0.014460  {1,1,0}     38    1
116   287    69    78  0.192997  {0,2,0}     23    1
100   304   125   126  0.061323  {1,1,0}     30    1
37    312   160   164  0.592285  {0,3,0}     25    1
63    320   178   182  0.173324  {1,0,0}     25    1
36    326   112   114  0.325784  {1,3,0}     22    1
95    421     3    23  0.340848  {0,1,1}     34    1
38    423   139   140  0.201456  {1,1,0}     20    1
106   439   134   146  0.895075  {0,2,0}     38    0
20    445   102   103  0.256438  {1,0,0}     32    1
127   451   199   202  0.024504  {0,1,1}     21    0
72    466   188   189  0.332642  {0,1,1}     37    1
74    467    45    46  0.567505  {0,2,0}     39    0
113   470   177   184  0.366554  {0,2,0}     30    1
22    488   244   249  0.310416  {0,1,0}     23    1
21    527    18    19  0.752842  {0,1,0}     31    1
3     529    90    95  0.961968  {0,1,0}     22    1
104   536    96   114  0.635315  {1,1,0}     23    1
88    537   237   240  0.121449  {0,3,0}     33    0
4     543   223   224  0.849690  {1,0,0}     34    1
67    561   170   171  0.368616  {1,1,0}     32    1
18    562   126   127  0.275925  {0,1,0}     27    1
14    582   121   122  0.435201  {0,2,0}     24    1
115   586    73    74  0.144475  {0,1,0}     39    1
107   586     5    26  0.644400  {0,1,0}     31    0
69    597   223   224  0.477564  {0,1,0}     30    0
57    601    29    31  0.963398  {0,1,0}     29    1
78    618    59    60  0.932709  {0,1,0}     37    0
118   622   211   213  0.838071  {1,1,0}     35    0
70    628   127   128  0.046353  {1,0,0}     25    1
27    637    39    72  0.283563  {0,2,0}     26    1
24    646   116   120  0.398985  {1,1,0}     25    1
105   674   163   164  0.636983  {1,0,0}     22    1
91    689     6     7  0.396458  {0,1,1}     35    0
126   697   210   212  0.877577  {0,2,0}     27    0
52    699   119   169  0.580436  {0,2,0}     38    1
121   704    41    51  0.280583  {1,0,0}     21    1
96    708   104   105  0.357540  {0,2,0}     36    0
94    708    22    24  0.943144  {1,1,0}     38    1
41    714     4     5  0.327448  {0,1,0}     22    0
32    740    81    84  0.696899  {0,1,0}     37    0
9     749    19    20  0.676168  {1,1,0}     26    1
85    749    59    71  0.826978  {1,0,0}     24    1
0     764   189   190  0.617474  {0,1,0}     22    1
90    767    82    83  0.562432  {0,1,1}     40    1
80    768   144   145  0.173967  {0,3,0}     31    0
101   771    90    95  0.473491  {0,0,1}     32    0
89    773   237   238  0.783174  {0,0,1}     21    1
43    773    96    97  0.154404  {0,1,1}     27    1
6     776    18    19  0.689821  {0,3,0}     33    1
62    776   207   209  0.501479  {0,2,0}     31    1
8     786   158   160  0.032282  {0,0,1}     22    1
71    792   125   126  0.404718  {0,1,1}     30    0
97    817   101   110  0.642263  {0,1,0}     38    1
86    817     5    23  0.723261  {0,2,0}     26    0
46    824    66    68  0.866049  {0,3,0}     22    1
12    832   234   236  0.313067  {0,3,0}     40    1
124   832   223   224  0.170103  {0,1,0}     36    1
13    846   207   209  0.764353  {0,3,0}     34    1
34    856   156   160  0.551372  {1,2,0}     28    1
76    856    86    87  0.310092  {1,1,0}     35    1
48    858   175   176  0.767714  {0,1,0}     20    0
19    877    14    15  0.871929  {0,1,0}     37    0
81    892   137   138  0.734022  {0,1,0}     26    1
16    898   228   230  0.605986  {1,0,0}     32    1
23    909    12    16  0.046519  {0,2,0}     25    0
92    919   246   247  0.491720  {0,3,0}     27    1
73    929   188   189  0.899550  {1,1,0}     21    1
117   929    31    38  0.604771  {0,2,0}     27    1
119   933   104   105  0.694204  {1,1,0}     27    1
65    940   232   233  0.564006  {0,1,0}     26    0
58    943   164   165  0.386616  {0,3,0}     33    0
61    945   160   163  0.927518  {0,0,1}     31    0
79    956   136   137  0.162360  {0,2,0}     30    0
111   963    55    56  0.422076  {0,1,0}     30    0
25    966    88    96  0.108110  {0,2,0}     37    1
5     972   124   125  0.378035  {1,0,0}     35    1
98    976   178   179  0.189156  {0,1,1}     37    0
2     990   188   189  0.179978  {0,1,0}     35    0
30    990   104   106  0.813949  {0,2,0}     38    0
47   1011   185   186  0.987393  {0,1,0}     33    1
103  1012   189   190  0.215331  {1,0,0}     26    1
29   1013   177   178  0.809818  {0,1,0}     36    0
109  1029   232   234  0.544657  {0,2,0}     35    0
75   1033   132   134  0.026619  {0,3,0}     34    1
26   1035    59    71  0.443842  {0,2,0}     26    0
82   1037   234   236  0.571915  {0,1,0}     23    0
35   1043   102   103  0.821983  {1,0,0}     37    1
87   1060    29    31  0.230411  {0,2,0}     23    1
49   1066    91    92  0.868673  {0,1,0}     33    0
59   1068     9    34  0.053461  {0,1,0}     22    0
44   1078    56    57  0.655285  {0,1,0}     31    0
40   1089   242   243  0.440414  {1,1,0}     27    1
33   1092     9    34  0.442711  {0,1,0}     28    0
56   1106    88    96  0.013680  {1,1,0}     22    1
125  1108   152   153  0.621367  {1,0,0}     40    1
7    1111    85    86  0.435634  {1,1,0}     36    1
53   1111    41    51  0.852886  {1,0,0}     34    1
64   1125   195   196  0.276466  {1,0,0}     40    1
112  1143    90    91  0.611695  {0,1,0}     27    0
31   1143   106   108  0.689768  {1,1,0}     34    1
54   1158   142   143  0.525149  {0,3,0}     29    1
102  1162   101   110  0.870999  {1,1,0}     34    0
17   1187    25    26  0.233500  {0,2,0}     38    1
122  1190   152   153  0.415820  {1,1,0}     22    0
10   1196   138   139  0.933096  {0,1,0}     36    1
77   1198    60    67  0.479329  {0,2,0}     24    1
108  1211    47    48  0.956447  {0,2,0}     40    1
55   1214     4    22  0.673227  {0,1,1}     24    0
28   1215    23   149  0.625050  {0,1,0}     27    0
66   1230   193   194  0.015821  {1,0,0}     40    1
110  1231   213   214  0.422837  {0,2,0}     24    0
1    1233   160   163  0.866296  {0,2,0}     32    1
51   1250    96   111  0.137411  {0,1,1}     38    1
83   1267    80    88  0.594497  {0,1,0}     38    1
93   1274    37    74  0.135836  {1,0,0}     29    1
11   1314   114   115  0.672936  {0,2,0}     36    0
50   1355   157   159  0.114997  {0,3,0}     26    1
39   1389   238   239  0.370295  {0,3,0}     24    1
114  1393   240   242  0.843923  {0,2,0}     26    1
123  1437    89    91  0.043719  {1,1,0}     40    1
