map EGL-G1-C
fac 5 10 {0,157,59,33,48}
hosp 1 {0}
n_ALS 9 1 {2:0,1:157,3:59,3:48}
n_BLS 22 1 {5:0,2:157,7:59,2:33,6:48}
n_CLS 5 0 {2:157,2:33,1:48}
      c_m  head  tail      c_af      c_d  c_tau  c_h
3       3   190   192  0.785446  {0,1,0}     34    1
120    19    94    98  0.552405  {1,3,0}     36    1
100    21   195   197  0.339331  {1,1,0}     36    1
33     31   156   160  0.669117  {0,1,0}     39    0
37     59    23   149  0.957627  {0,1,1}     28    1
109    91   132   133  0.839206  {0,1,0}     29    1
99     92   241   242  0.103828  {0,1,0}     27    1
36    158   225   248  0.720168  {0,3,0}     21    1
0     169    96   114  0.989457  {0,2,0}     40    1
101   221   242   243  0.600457  {0,3,0}     27    1
56    263   129   136  0.441256  {1,1,0}     29    0
65    293     5     6  0.473036  {0,1,0}     30    0
35    302   190   191  0.183869  {0,2,0}     40    1
71    310    96   114  0.928792  {0,2,0}     23    0
21    334    39    40  0.878113  {0,0,1}     34    0
127   345    83    85  0.296742  {1,1,0}     36    1
22    371   199   201  0.570770  {1,1,0}     25    1
91    373   120   121  0.408407  {0,2,0}     20    1
124   384   237   240  0.548098  {1,0,0}     31    1
47    423   241   242  0.821386  {0,3,0}     35    0
45    424    25    26  0.940567  {0,1,0}     29    1
30    429    34    41  0.236352  {0,1,1}     23    1
60    434   176   179  0.538016  {0,3,0}     39    1
1     473     3    23  0.049073  {1,0,0}     34    1
112   487   196   197  0.361492  {0,1,1}     28    1
93    494     3    15  0.115427  {1,0,0}     26    1
90    523     2     3  0.049847  {1,1,0}     36    1
44    561    39    72  0.921150  {1,1,0}     24    1
72    566   152   153  0.602847  {0,2,0}     26    0
74    566   243   244  0.456857  {0,3,0}     40    0
94    567    71    72  0.094879  {0,1,0}     38    1
50    571    16    17  0.874786  {0,3,0}     34    1
15    573   108   109  0.090674  {0,1,0}     40    1
55    586    60    67  0.777514  {0,0,1}     39    0
82    592    18    19  0.359882  {0,2,0}     25    1
42    604   206   207  0.655016  {0,2,0}     37    1
103   605   155   156  0.377262  {0,2,0}     30    0
126   609   121   122  0.511984  {0,1,0}     24    1
114   610    69    78  0.245906  {0,3,0}     31    0
59    617    28    29  0.423779  {0,2,0}     34    0
8     621   176   180  0.702529  {0,2,0}     27    0
26    629    88    96  0.609010  {1,0,0}     27    1
122   629    45    46  0.740798  {0,1,1}     24    0
79    635   150   152  0.611391  {1,1,0}     25    1
39    646   244   249  0.749040  {0,1,0}     32    0
77    653   193   194  0.434843  {0,3,0}     32    0
68    657    34    41  0.193898  {1,0,0}     37    1
92    659    46    47  0.841471  {1,0,0}     34    1
51    674   124   151  0.219461  {0,2,0}     21    1
78    677   153   156  0.165303  {1,0,0}     39    1
52    684     6    27  0.863907  {0,2,0}     32    0
111   699    48    49  0.604049  {0,1,0}     38    0
32    710   114   115  0.473471  {1,1,0}     33    1
20    714    43    44  0.252612  {1,0,0}     28    1
29    716    49    56  0.289204  {0,1,0}     26    0
70    717    98   131  0.847333  {0,2,0}     28    0
41    721   162   166  0.657234  {0,2,0}     29    0
85    729    95    97  0.582529  {0,3,0}     32    0
34    732   115   122  0.613805  {0,2,0}     40    1
73    745   167   175  0.364064  {0,2,0}     35    1
40    749    39    52  0.396209  {1,1,0}     24    1
96    755    54    58  0.651781  {0,1,0}     22    0
63    756    24    25  0.651502  {0,3,0}     21    0
98    763    68    79  0.269915  {0,3,0}     27    1
67    764    14    15  0.282815  {0,2,0}     22    1
104   767   160   163  0.535120  {0,3,0}     21    1
10    778    20    21  0.385971  {1,0,0}     30    1
38    785    39    40  0.766009  {0,3,0}     27    1
11    806   144   145  0.901330  {1,0,0}     33    1
2     812   153   156  0.861360  {0,2,0}     34    1
27    813   188   189  0.771128  {1,0,0}     25    1
88    837   244   248  0.733291  {1,1,0}     31    1
118   839    47    48  0.793037  {0,2,0}     32    1
64    855   124   125  0.486955  {1,1,0}     39    1
66    855    84   100  0.629438  {0,2,0}     25    1
9     863   166   167  0.657633  {0,2,0}     27    1
84    873   121   122  0.397093  {0,3,0}     35    0
17    873    90    95  0.686384  {1,0,0}     39    1
7     874   130   131  0.236772  {0,2,0}     38    0
108   879   126   127  0.977824  {0,1,0}     26    0
115   895    32    34  0.829932  {1,0,0}     38    1
31    915   160   164  0.575395  {0,1,0}     35    1
53    927    86    87  0.614540  {1,1,0}     30    1
80    933   123   124  0.258361  {1,1,0}     21    1
107   933    73    74  0.888434  {0,3,0}     32    0
24    948    49    56  0.740507  {0,1,0}     30    0
61    950   102   103  0.517706  {1,0,0}     28    1
95    963    66    67  0.181847  {1,2,0}     22    0
6     967   151   152  0.405546  {1,0,0}     24    1
121   973   225   248  0.785371  {0,1,0}     25    0
57    978     4     5  0.982001  {0,3,0}     32    1
18    980    38    40  0.252964  {0,3,0}     21    1
4     987    96   114  0.867027  {0,3,0}     38    1
