map EGL-G2-B
fac 5 10 {0,170,63,158,59}
hosp 2 {0,94}
n_ALS 9 1 {5:0,2:170,2:59}
n_BLS 20 1 {1:0,7:170,3:63,2:158,7:59}
n_CLS 9 0 {2:0,1:170,1:63,4:158,1:59}
      c_m  head  tail      c_af      c_d  c_tau  c_h
13      5   178   185  0.786435  {1,0,0}     40    1
20      8    58    59  0.454166  {0,1,0}     34    1
47     10   126   127  0.931944  {0,2,0}     29    1
64     16    43    46  0.494720  {0,1,0}     29    1
58     53   206   207  0.398246  {1,1,0}     25    1
73    128   192   193  0.960069  {0,1,0}     35    0
50    135   253   254  0.443056  {1,0,0}     20    1
41    150   133   135  0.643095  {0,2,0}     37    0
126   168    23   237  0.542741  {0,3,0}     40    0
91    198   251   254  0.247666  {0,1,1}     30    1
80    200    97    98  0.542152  {0,3,0}     31    0
72    207    38    40  0.339935  {1,1,0}     38    1
1     249   179   180  0.935406  {0,2,0}     34    1
33    276    53    55  0.626084  {1,1,0}     30    0
7     301   161   165  0.790512  {0,2,0}     33    0
62    315   186   198  0.817795  {0,3,0}     25    1
104   322    42    43  0.021683  {0,2,0}     20    1
98    357   103   104  0.250287  {0,1,0}     22    0
66    370    16    17  0.167966  {0,1,0}     28    0
5     396   231   232  0.089580  {1,0,0}     27    1
107   400   202   209  0.167599  {1,1,0}     26    1
76    410   136   137  0.900468  {1,0,0}     40    1
113   428     3    23  0.720645  {0,2,0}     22    1
97    428    13    14  0.001428  {0,2,0}     21    0
77    442   188   189  0.891211  {0,1,0}     31    1
118   447   215   221  0.324081  {0,1,0}     23    1
8     476    49    50  0.251346  {0,1,1}     34    1
67    476   185   187  0.600594  {1,0,0}     28    1
19    482    59    60  0.549345  {1,0,0}     26    1
18    485    84    86  0.127714  {0,3,0}     25    1
63    490   166   175  0.242867  {0,3,0}     38    1
28    502    18    19  0.092079  {0,2,0}     32    1
95    519    76    78  0.545856  {0,2,0}     31    1
36    521    49    50  0.250492  {0,1,0}     28    1
55    526   244   253  0.036857  {0,2,0}     23    1
114   529    81    82  0.984473  {0,0,1}     34    1
43    544   156   162  0.885920  {0,3,0}     36    1
99    546   106   118  0.062492  {0,1,0}     25    1
22    555   250   251  0.207896  {0,2,0}     24    1
10    570   137   138  0.460677  {0,1,0}     25    1
42    588    43    45  0.753769  {1,1,0}     21    1
88    597   166   175  0.665426  {0,2,0}     38    0
93    603   236   238  0.081644  {0,1,0}     38    0
44    611   202   203  0.920341  {0,2,0}     28    1
39    613    23   150  0.091171  {1,1,0}     21    1
35    656    47    48  0.841700  {1,0,0}     21    1
112   667   209   216  0.361275  {0,1,1}     31    1
116   667    61    62  0.980011  {0,2,0}     28    1
59    670   101   102  0.528201  {1,2,0}     38    1
121   671    59    72  0.512473  {0,2,0}     24    0
117   673    47    48  0.453217  {0,2,0}     30    0
54    675    95    96  0.546988  {0,2,0}     32    1
105   682   186   188  0.763498  {0,2,0}     39    0
51    685    23    87  0.426015  {1,1,0}     27    1
24    688   175   177  0.593550  {0,0,1}     20    1
21    696    58    59  0.749674  {0,1,1}     27    0
86    730    28    29  0.380247  {0,1,0}     27    0
65    736   166   178  0.979168  {0,3,0}     32    0
122   750    97   112  0.784868  {0,2,0}     35    1
79    759   236   237  0.788181  {0,0,1}     35    1
68    760   236   237  0.826102  {1,1,0}     35    1
89    766   247   249  0.606035  {0,3,0}     37    0
123   768    57    61  0.320248  {0,1,0}     20    0
11    784    31    32  0.181040  {0,1,0}     38    0
94    788     5    23  0.493475  {1,0,0}     20    1
27    806   145   148  0.132639  {0,3,0}     20    1
69    807   210   215  0.964783  {0,0,1}     23    1
40    810   166   175  0.042865  {1,1,0}     20    1
111   824    45    46  0.290021  {0,3,0}     26    0
87    824     1     2  0.195386  {0,2,0}     30    1
32    832   105   106  0.004977  {1,1,0}     29    1
45    835   218   225  0.603031  {0,1,1}     26    1
49    845    92    93  0.616599  {0,3,0}     39    0
74    846   249   250  0.304908  {0,2,0}     28    0
119   846     6     7  0.388314  {0,2,0}     26    0
100   854   176   177  0.553597  {1,3,0}     21    1
2     874   161   165  0.242066  {1,1,0}     25    1
34    900   143   144  0.866764  {0,2,0}     29    1
60    906   206   207  0.663677  {1,0,0}     36    1
125   912   195   248  0.185884  {0,3,0}     22    1
37    915   128   139  0.354204  {0,2,0}     38    1
124   922    93    94  0.818529  {0,0,1}     35    1
57    926    67    68  0.063436  {0,0,1}     31    1
4     949    16    17  0.062755  {0,0,1}     34    1
115   956    54    58  0.816733  {1,0,0}     29    1
83    974   117   121  0.433666  {0,3,0}     35    1
9     979   118   119  0.809601  {1,1,0}     28    0
23    981    55    56  0.262276  {0,1,1}     31    1
92    982   170   174  0.596977  {1,1,0}     40    1
14    997    50    51  0.227828  {0,2,0}     31    0
31    999    20    21  0.997726  {1,1,0}     28    1
61    999    63    65  0.947142  {0,3,0}     30    0
70   1000   102   103  0.833815  {1,1,0}     26    1
78   1002   218   250  0.241661  {1,0,0}     34    1
6    1014   104   114  0.171159  {0,3,0}     27    1
75   1029    27    28  0.945672  {0,2,0}     29    0
3    1032    23    87  0.405243  {1,1,0}     24    1
56   1033    26    28  0.689503  {1,1,0}     30    1
96   1034   248   249  0.524133  {0,1,1}     31    0
26   1040    63    65  0.329156  {1,0,0}     32    1
103  1052     9    34  0.345345  {0,3,0}     32    0
53   1071   218   225  0.499874  {0,3,0}     36    0
30   1085   104   105  0.453577  {0,1,0}     29    1
15   1097   155   156  0.600697  {0,2,0}     39    1
0    1099   178   179  0.760260  {0,1,1}     20    1
110  1133    91    92  0.018566  {1,0,0}     20    1
29   1170   239   240  0.879144  {0,0,1}     35    0
38   1187    22    24  0.365283  {0,2,0}     23    0
17   1192    30    33  0.615029  {0,1,0}     38    0
90   1201   228   229  0.283093  {0,1,0}     35    0
84   1206   162   163  0.788443  {0,1,0}     23    0
85   1213   107   109  0.680486  {1,0,0}     30    1
82   1219    99   131  0.163078  {0,1,0}     27    0
