map EGL-G2-A
fac 5 10 {0,56,84,118,160}
hosp 2 {0,84}
n_ALS 7 1 {3:0,1:84,1:118,2:160}
n_BLS 16 1 {1:0,2:56,7:84,3:118,3:160}
n_CLS 6 0 {3:0,2:56,1:118}
      c_m  head  tail      c_af      c_d  c_tau  c_h
120    10   246   247  0.002446  {0,3,0}     31    0
8      13    61    62  0.506064  {0,1,0}     37    1
107    17   240   242  0.901612  {0,0,1}     31    0
51     23    11    42  0.399463  {0,2,0}     22    1
19     36   143   145  0.403857  {0,3,0}     25    1
94     55   196   198  0.597148  {0,2,0}     27    0
25     73   166   167  0.939570  {1,1,0}     39    1
59     86     3    15  0.693824  {1,0,0}     33    1
100   103    99   100  0.622900  {1,1,0}     36    1
64    109   125   152  0.304912  {0,3,0}     38    1
88    124    43    44  0.969518  {1,0,0}     29    1
71    179   185   186  0.257370  {0,2,0}     27    1
2     231   170   171  0.082595  {0,3,0}     39    1
96    238    17    19  0.761606  {0,1,0}     26    0
29    288    50    53  0.148407  {0,1,1}     33    0
74    321    79    80  0.204694  {0,3,0}     28    0
46    330   236   237  0.787642  {1,0,0}     32    1
57    331   201   202  0.010984  {0,3,0}     39    1
13    342     7    30  0.612553  {0,2,0}     27    0
79    348   233   235  0.348000  {1,0,0}     32    1
78    365   236   238  0.415165  {0,1,1}     33    1
6     385   201   203  0.268937  {0,3,0}     40    1
86    386    39    73  0.641516  {0,3,0}     32    0
40    389    94    95  0.088891  {1,1,0}     20    1
41    424    89    97  0.245842  {1,1,0}     30    1
17    430   240   241  0.881011  {0,2,0}     34    1
24    431   174   182  0.548272  {1,0,0}     38    1
98    453    86    87  0.028071  {0,2,0}     28    0
58    461    32    33  0.913969  {0,1,0}     26    1
92    461    25    26  0.020366  {1,0,0}     35    1
80    464    43    46  0.817215  {0,3,0}     31    1
103   487   194   242  0.655613  {1,1,0}     20    1
43    488    99   132  0.709159  {0,2,0}     20    0
72    489    20    21  0.668152  {0,0,1}     38    1
125   498   123   124  0.108595  {0,1,0}     29    1
95    503    18    19  0.436639  {1,1,0}     40    1
14    511    97   115  0.715574  {0,1,0}     32    0
105   517    35    36  0.108383  {1,0,0}     32    1
82    549   179   183  0.193100  {0,2,0}     39    1
20    564    10    11  0.725641  {0,3,0}     34    1
106   571   164   165  0.766325  {1,1,0}     27    1
39    577   111   114  0.395114  {0,3,0}     20    1
62    578   244   245  0.710553  {0,1,0}     25    1
22    581    65    66  0.285107  {0,1,0}     39    0
32    583   179   183  0.506141  {1,1,0}     35    1
36    590   156   162  0.250274  {0,1,1}     32    1
5     616    25    26  0.038172  {0,3,0}     40    1
15    622     4     5  0.315056  {0,1,0}     30    1
93    623   237   238  0.543088  {0,3,0}     38    1
91    625   103   104  0.953711  {0,2,0}     37    1
101   629   174   182  0.285607  {1,0,0}     30    1
69    632   130   131  0.652021  {1,1,0}     23    1
121   638   163   167  0.258123  {0,2,0}     30    0
47    642   128   139  0.679683  {1,1,0}     20    1
3     658   108   109  0.247987  {0,1,0}     24    0
9     659     6    27  0.103702  {0,3,0}     38    0
27    667    48    57  0.812014  {1,0,0}     27    1
70    671   102   111  0.554419  {0,1,0}     38    1
61    691   205   208  0.705755  {0,0,1}     32    0
11    691   236   238  0.028177  {1,0,0}     36    1
38    699    20    21  0.961636  {0,1,0}     30    1
102   704     1    12  0.061767  {0,2,0}     26    1
66    737   157   163  0.138572  {0,0,1}     20    1
73    742   206   207  0.935982  {1,0,0}     30    1
54    752   103   111  0.066419  {0,3,0}     21    0
28    762   171   172  0.746464  {1,0,0}     26    1
37    769   237   238  0.500284  {0,1,0}     26    1
53    775   240   241  0.958393  {0,3,0}     39    1
49    792    49    56  0.611368  {0,2,0}     26    1
127   803   161   165  0.775216  {0,2,0}     35    1
23    819   217   218  0.126020  {1,1,0}     33    1
76    830    82    83  0.741419  {0,2,0}     34    0
126   834   196   198  0.268911  {1,0,0}     34    1
0     843   170   171  0.042151  {1,1,0}     33    1
4     852   146   147  0.921368  {0,1,0}     21    1
110   859   158   160  0.171827  {0,1,0}     40    0
77    860   105   107  0.123005  {0,3,0}     39    1
109   864    23    87  0.513451  {0,2,0}     34    1
117   865   166   178  0.658048  {0,1,0}     34    1
50    876   107   108  0.687408  {1,1,0}     29    1
42    899   156   157  0.539104  {0,3,0}     38    1
115   901   172   173  0.052170  {0,3,0}     22    1
90    935   136   137  0.981814  {0,1,0}     29    1
114   942   185   186  0.780386  {1,1,0}     26    1
63    954   174   189  0.750844  {1,0,0}     31    1
104   965   216   217  0.280817  {0,3,0}     35    0
118   980   163   167  0.665937  {0,0,1}     28    1
97    983   117   118  0.418920  {0,2,0}     34    1
34    992    95    99  0.876173  {0,3,0}     23    1
10    999   239   243  0.833446  {1,1,0}     24    1
122  1023   145   148  0.697544  {0,3,0}     20    0
16   1049    69    70  0.129025  {0,3,0}     21    0
1    1058   143   144  0.974558  {0,1,0}     22    0
52   1063   218   250  0.265063  {0,0,1}     26    0
124  1066    99   100  0.471510  {0,1,0}     25    0
55   1079   216   218  0.931794  {1,2,0}     32    1
83   1087   130   131  0.090467  {0,1,0}     33    1
85   1095   148   149  0.048926  {0,3,0}     37    0
99   1098   151   153  0.101937  {1,0,0}     24    1
111  1114   122   123  0.590959  {1,1,0}     20    1
81   1131   231   232  0.051782  {0,1,0}     32    1
108  1135    12    16  0.088113  {0,1,0}     39    1
18   1136   231   232  0.617162  {1,1,0}     40    1
33   1142   175   176  0.173143  {0,1,0}     39    0
84   1145   133   134  0.451302  {0,1,0}     30    1
21   1148   211   212  0.119053  {1,3,0}     22    1
113  1151   234   235  0.246503  {0,2,0}     31    0
123  1211     3    15  0.376552  {0,2,0}     25    1
67   1223   192   194  0.580741  {1,1,0}     24    1
12   1226   228   229  0.592837  {0,1,0}     28    1
87   1231    66    93  0.652455  {0,1,0}     21    1
48   1237   235   236  0.117977  {0,0,1}     25    1
116  1239    40    41  0.838629  {1,0,0}     38    0
65   1247   175   177  0.857941  {0,2,0}     24    0
60   1264   152   153  0.868484  {0,1,0}     38    0
45   1272    30    33  0.335772  {0,0,1}     33    1
31   1276   234   235  0.309307  {0,0,1}     30    0
112  1296     9    10  0.729854  {0,1,0}     37    1
7    1304     4    22  0.642170  {0,0,1}     40    1
35   1305   159   161  0.535929  {0,1,0}     35    1
119  1315    95    96  0.306149  {0,3,0}     26    0
56   1319    15    17  0.195276  {1,1,0}     32    1
75   1360   104   105  0.161708  {0,1,0}     38    1
26   1360   192   193  0.408570  {0,2,0}     37    0
44   1379   101   112  0.563567  {0,2,0}     33    0
68   1400    31    32  0.289856  {0,0,1}     28    1
89   1434   235   236  0.810105  {0,2,0}     28    1
30   1434    28    29  0.176985  {0,0,1}     34    1
