map EGL-G2-E
fac 5 10 {0,170,161,145,133}
hosp 2 {0,194}
n_ALS 5 1 {1:0,3:170,1:161}
n_BLS 23 1 {5:0,7:170,4:161,3:145,4:133}
n_CLS 9 0 {1:0,1:161,2:145,5:133}
      c_m  head  tail      c_af      c_d  c_tau  c_h
76     35   210   215  0.237824  {1,0,0}     32    1
24     36   116   117  0.067583  {0,3,0}     21    0
95     36   204   205  0.208545  {0,1,1}     24    0
66     70   145   148  0.300311  {1,0,0}     34    1
70    160     5     6  0.223814  {0,1,1}     23    1
80    166    19    20  0.050275  {1,0,0}     36    1
20    226   228   229  0.670768  {0,3,0}     21    0
11    228   208   209  0.124905  {0,2,0}     38    0
127   230    58    59  0.477722  {0,1,1}     23    0
100   233    31    38  0.696031  {0,2,0}     23    0
89    239   208   210  0.999647  {1,1,0}     25    1
32    247   236   237  0.152432  {0,2,0}     26    1
18    253    66    67  0.734360  {0,1,0}     32    0
121   277    99   132  0.078529  {0,3,0}     40    0
51    295   108   109  0.077127  {1,1,0}     39    1
79    325   135   136  0.709222  {0,1,0}     35    0
54    382    58    59  0.330580  {0,2,0}     24    1
43    396    95    99  0.641552  {0,2,0}     21    0
85    397    32    33  0.276867  {1,1,0}     37    1
40    422   216   217  0.365493  {0,1,1}     22    0
41    441   118   119  0.561130  {0,1,0}     21    1
111   452   126   127  0.569022  {1,1,0}     28    1
97    455    16    18  0.129926  {0,3,0}     35    1
36    461   177   181  0.004652  {1,1,0}     27    1
29    494   244   245  0.471601  {0,1,0}     27    0
119   494   239   244  0.677421  {0,3,0}     29    0
37    496   107   108  0.507002  {0,3,0}     37    1
28    501   135   136  0.206342  {0,0,1}     23    0
59    525    24    26  0.533106  {0,2,0}     32    0
84    535     0    21  0.645663  {1,0,0}     27    1
78    538    19    20  0.543062  {0,1,0}     28    1
0     538    60    68  0.823608  {0,3,0}     34    1
30    547    43    46  0.155112  {0,3,0}     23    1
61    547    83    84  0.424102  {0,1,1}     34    0
118   551   234   235  0.868551  {0,2,0}     24    0
82    554    81    82  0.225291  {0,2,0}     21    0
6     575    39    73  0.641970  {0,0,1}     35    0
90    585    28    29  0.872985  {0,2,0}     36    0
