map EGL-G2-C
fac 5 10 {0,14,73,245,222}
hosp 2 {0,193}
n_ALS 5 1 {1:14,3:245,1:222}
n_BLS 17 1 {3:0,5:14,3:73,2:245,4:222}
n_CLS 9 0 {3:0,2:14,2:73,2:222}
      c_m  head  tail      c_af      c_d  c_tau  c_h
4       2    47    48  0.160336  {0,3,0}     31    1
85      2   115   116  0.968265  {0,0,1}     39    1
70     11    28    29  0.724258  {0,1,0}     38    1
40     19    27    30  0.545975  {0,2,0}     39    1
100    43   201   203  0.299459  {0,3,0}     32    1
105    85   239   240  0.361354  {0,2,0}     40    0
77    146     5     6  0.016862  {0,1,0}     40    1
19    152    17    19  0.211697  {0,3,0}     31    0
28    155    48    57  0.959470  {0,0,1}     33    1
75    163   117   121  0.901838  {0,3,0}     26    1
17    173     6     7  0.201029  {0,1,0}     29    0
9     187     5     6  0.721235  {0,2,0}     26    0
108   199   124   125  0.899602  {1,1,0}     22    1
24    268   174   189  0.682950  {1,1,0}     23    1
31    281   195   248  0.463097  {0,2,0}     34    0
26    311   109   110  0.706780  {1,2,0}     36    1
15    327   154   158  0.190849  {1,1,0}     37    1
5     334    39    73  0.405234  {0,1,0}     28    0
14    355   220   221  0.694986  {1,1,0}     32    1
53    427     7    30  0.255228  {1,0,0}     21    1
63    453    16    17  0.605941  {0,3,0}     39    0
65    454   115   116  0.746242  {0,1,0}     35    1
127   460    99   132  0.178853  {0,1,0}     32    1
90    486   178   179  0.878739  {1,0,0}     30    1
67    487   197   200  0.364838  {0,2,0}     25    1
45    497    49    56  0.029043  {0,0,1}     21    1
99    505   135   147  0.312784  {0,2,0}     31    0
126   510   158   160  0.718782  {1,0,0}     36    1
51    519   236   238  0.775924  {0,3,0}     37    0
119   525    70    79  0.532489  {0,2,0}     33    0
87    550    69    70  0.103043  {0,1,0}     29    0
59    565     4    22  0.585704  {0,2,0}     27    1
35    569   248   249  0.362173  {1,0,0}     35    0
66    571   227   229  0.506200  {0,1,0}     37    1
69    577    43    44  0.348140  {0,3,0}     34    1
21    589    87    88  0.942038  {1,0,0}     40    0
123   608   152   155  0.988368  {0,1,0}     20    0
81    657   122   124  0.132294  {1,0,0}     36    1
60    659   152   153  0.838319  {0,2,0}     25    1
93    662    36    38  0.624652  {0,3,0}     39    1
38    665   196   198  0.921132  {0,2,0}     34    0
89    668   184   188  0.437340  {0,2,0}     21    1
39    683   125   126  0.822991  {1,0,0}     28    1
110   689    89    90  0.748924  {0,2,0}     24    1
96    693   242   243  0.919432  {1,0,0}     28    1
71    706   249   252  0.872824  {0,1,0}     36    1
7     712   175   176  0.879530  {0,1,0}     27    0
41    718   170   171  0.124594  {1,0,0}     40    1
121   722   164   169  0.552607  {0,2,0}     36    0
8     727    89    90  0.854483  {0,2,0}     36    1
49    727   177   180  0.490256  {0,3,0}     25    0
84    730   112   113  0.179918  {1,0,0}     24    1
56    734    66    67  0.406129  {0,3,0}     21    0
22    738   135   136  0.180826  {0,2,0}     21    0
48    739   251   252  0.465108  {0,1,0}     26    1
62    758    19    20  0.388117  {0,2,0}     21    1
34    776   141   150  0.296514  {0,1,0}     27    1
1     799   104   105  0.305762  {0,3,0}     27    0
88    801   188   189  0.442298  {0,3,0}     39    1
52    833   178   185  0.680744  {0,3,0}     34    0
117   840   231   232  0.951175  {0,1,0}     36    0
68    840   219   220  0.137364  {1,0,0}     32    1
86    843    27    28  0.644641  {0,2,0}     36    1
2     843   195   196  0.375438  {0,1,0}     36    0
109   860    55    56  0.026098  {0,1,0}     23    1
27    863    57    61  0.831824  {0,3,0}     21    0
0     866    23   150  0.648583  {0,2,0}     38    0
61    866   233   234  0.473582  {0,2,0}     40    0
12    871   103   111  0.408077  {0,1,1}     28    1
44    878   176   177  0.447014  {1,0,0}     30    1
29    878   196   197  0.250743  {0,2,0}     37    0
36    880   156   162  0.002601  {1,1,0}     31    1
33    887    85   101  0.850109  {0,2,0}     29    1
74    891   123   124  0.291820  {1,0,0}     27    1
18    892   175   176  0.012061  {1,0,0}     33    1
97    904   185   186  0.412044  {0,2,0}     29    0
20    909   132   133  0.336075  {0,2,0}     23    1
43    919   199   200  0.327661  {1,1,0}     28    1
92    924   233   254  0.816237  {0,1,0}     36    1
112   949    24    25  0.482324  {0,0,1}     36    1
58    964   186   188  0.758456  {0,2,0}     36    0
55    980   206   207  0.279788  {1,0,0}     28    1
