map EGL-G1-D
fac 5 10 {0,152,95,111,48}
hosp 2 {0,184}
n_ALS 5 1 {2:152,1:95,1:111,1:48}
n_BLS 17 1 {5:0,1:152,3:95,7:111,1:48}
n_CLS 6 0 {1:152,1:95,2:111,2:48}
      c_m  head  tail      c_af      c_d  c_tau  c_h
67      7   163   164  0.372494  {0,3,0}     39    0
77     10     7     8  0.419403  {0,2,0}     31    1
12     28   210   212  0.347158  {1,1,0}     36    1
59     42   135   136  0.952137  {0,2,0}     38    0
2      66    69    70  0.806931  {1,3,0}     29    1
58    139    60    67  0.205611  {0,1,0}     31    0
33    168   176   179  0.919134  {0,1,0}     38    0
100   241   212   218  0.468669  {0,2,0}     38    1
119   267   145   146  0.226694  {0,3,0}     23    1
116   295   162   166  0.549943  {1,0,0}     23    1
9     313   103   104  0.370466  {0,1,0}     36    1
122   317    54    55  0.187619  {1,1,0}     25    1
91    370    59    71  0.442335  {0,2,0}     25    0
24    371   135   136  0.112283  {1,1,0}     31    1
48    384    98    99  0.484653  {0,3,0}     26    1
3     387   234   236  0.981965  {0,2,0}     26    1
103   437   101   110  0.472384  {0,0,1}     40    0
73    472   119   161  0.707284  {0,1,0}     23    1
57    479   240   241  0.254898  {1,0,0}     37    1
81    499   195   197  0.244464  {0,2,0}     31    1
85    512    47    48  0.470057  {1,1,0}     24    1
53    521    94    95  0.374310  {0,2,0}     29    1
64    545    67    68  0.409108  {0,2,0}     24    0
110   577     5    23  0.625009  {0,1,0}     29    0
118   578   134   135  0.726700  {1,1,0}     25    1
113   597   144   147  0.988849  {0,2,0}     34    1
43    614    50    52  0.452407  {0,3,0}     33    1
121   615   137   138  0.943359  {1,0,0}     33    1
96    622   130   131  0.849720  {0,3,0}     30    0
27    623     5     6  0.566597  {0,1,0}     25    0
94    635     0     1  0.795197  {0,3,0}     38    1
76    639   215   216  0.137062  {1,1,0}     37    1
92    659   169   170  0.848387  {0,3,0}     33    1
54    662   226   231  0.351759  {0,3,0}     30    1
44    667     3     4  0.388048  {0,2,0}     30    1
65    685   120   121  0.751986  {0,2,0}     30    0
22    686   158   159  0.728782  {0,3,0}     32    0
14    687   144   145  0.086540  {0,2,0}     29    1
17    698    61    62  0.378385  {1,1,0}     36    1
10    704   178   182  0.807486  {1,0,0}     24    0
19    712   177   178  0.145573  {0,0,1}     32    0
11    715   178   183  0.286995  {1,0,0}     23    1
66    716   171   172  0.040048  {0,1,1}     35    1
125   718    39    72  0.114748  {0,3,0}     38    1
74    722   232   233  0.654093  {1,1,0}     37    1
115   738    11    42  0.469446  {1,0,0}     35    1
36    739    39    52  0.394768  {0,3,0}     37    1
120   742   195   197  0.070209  {0,2,0}     22    0
101   744    20    21  0.801288  {0,2,0}     23    0
55    750    54    58  0.529891  {0,1,0}     26    1
41    757   174   175  0.959380  {0,2,0}     36    1
39    760    26    28  0.875184  {0,2,0}     26    0
69    762   185   186  0.265954  {0,2,0}     25    1
5     786   198   200  0.177353  {0,2,0}     22    0
109   787    39    52  0.863938  {0,1,0}     27    1
37    790    96    97  0.095651  {0,1,0}     25    1
26    793   100   111  0.069450  {1,0,0}     23    1
102   797   246   247  0.500329  {1,1,0}     28    1
124   805   204   205  0.076941  {0,2,0}     37    1
1     809   244   245  0.720790  {1,1,0}     27    1
21    812   202   203  0.236161  {0,1,1}     35    1
62    812   198   199  0.927474  {0,3,0}     39    1
80    814    36    39  0.047415  {1,1,0}     24    1
