map EGL-G1-C
fac 5 10 {0,4,110,210,151}
hosp 2 {0,41}
n_ALS 10 1 {3:4,2:110,3:210,2:151}
n_BLS 23 1 {4:0,7:4,5:110,7:210}
n_CLS 5 0 {1:0,3:110,1:151}
      c_m  head  tail      c_af      c_d  c_tau  c_h
57     32   226   227  0.305707  {0,1,0}     21    0
31     38   103   113  0.596310  {0,2,0}     27    0
24     44   226   227  0.642901  {0,2,0}     35    1
114    59   150   152  0.667416  {0,1,0}     32    0
55     63    48    49  0.335339  {0,2,0}     24    1
9      71   244   248  0.829990  {1,1,0}     30    1
75     81   102   110  0.026905  {0,2,0}     29    0
21    122    28    29  0.910919  {1,0,0}     29    1
61    194   135   145  0.728657  {1,0,0}     21    1
2     232    88    96  0.501030  {1,0,0}     31    1
15    244    82    83  0.515713  {0,1,0}     40    1
110   287   169   173  0.380399  {0,2,0}     31    0
7     305   171   172  0.406364  {0,2,0}     38    0
19    310   185   186  0.352103  {1,1,0}     24    1
111   347   213   214  0.391600  {0,1,0}     25    1
124   360    39    40  0.777939  {0,1,0}     39    1
54    391    45    46  0.386908  {0,0,1}     23    1
16    421   245   246  0.284970  {0,1,0}     34    0
126   461    54    58  0.403771  {0,3,0}     40    1
86    481   199   201  0.588473  {0,2,0}     33    1
100   498    94    98  0.129934  {1,0,0}     25    1
29    503    34    41  0.340078  {0,2,0}     29    1
51    515    27    28  0.859808  {0,3,0}     36    1
79    529   104   106  0.037021  {0,3,0}     32    1
106   550   115   122  0.746869  {0,2,0}     28    1
94    556   184   185  0.694813  {1,0,0}     32    1
26    562   134   146  0.022154  {1,0,0}     21    0
58    564    35    36  0.181597  {1,0,0}     21    1
40    572   240   242  0.538430  {1,1,0}     32    0
83    574    50    53  0.046024  {0,0,1}     28    1
56    580   219   220  0.539342  {0,1,0}     32    0
41    587   240   241  0.365236  {1,1,0}     20    1
23    592   174   175  0.730459  {0,1,0}     40    1
42    593   169   173  0.556334  {0,1,0}     31    0
8     598   142   144  0.745369  {1,0,0}     34    0
28    607    97   126  0.895499  {1,0,0}     35    1
84    608   140   141  0.034716  {1,0,0}     38    1
1     611   103   104  0.720022  {1,0,0}     35    1
3     611     3    15  0.737961  {0,2,0}     40    0
85    614    66    68  0.685781  {0,1,0}     27    0
32    626   156   160  0.606678  {1,1,0}     33    1
81    644   219   220  0.644020  {0,0,1}     37    0
80    649    82    83  0.019835  {0,2,0}     36    1
30    658   194   195  0.931419  {0,1,0}     22    1
12    692   100   101  0.464382  {0,3,0}     26    0
47    693    68    69  0.806234  {0,1,0}     25    0
72    699   219   220  0.390215  {0,3,0}     21    1
112   702     7    30  0.209517  {0,2,0}     35    0
87    709     1     2  0.685367  {0,1,0}     40    1
113   710   219   220  0.102768  {0,1,0}     34    1
45    723    93    94  0.177817  {0,0,1}     39    0
115   742   215   216  0.806356  {0,1,0}     28    1
73    742     0     1  0.421282  {0,0,1}     21    0
67    745    39    40  0.302155  {1,0,0}     23    1
48    746    42    43  0.423614  {1,0,0}     35    1
53    750    19    20  0.498952  {0,1,1}     39    0
98    755   105   107  0.204498  {0,2,0}     39    1
109   755    77    81  0.462142  {0,1,0}     36    1
120   769   164   165  0.311453  {1,1,0}     40    1
60    781   135   145  0.117104  {0,3,0}     28    1
82    796   242   245  0.537895  {1,1,0}     20    0
35    808    90    95  0.452856  {0,1,0}     33    0
93    810   231   232  0.924978  {0,1,0}     32    0
127   827    66    67  0.665543  {1,2,0}     30    1
76    841    49    50  0.584804  {0,3,0}     27    0
123   846   164   165  0.124453  {1,1,0}     30    1
101   848    23    86  0.535319  {1,1,0}     30    1
95    862   196   203  0.678787  {0,3,0}     33    0
99    882   238   239  0.032785  {0,1,0}     27    1
65    883    78    79  0.586093  {1,0,0}     39    1
105   884   131   132  0.547458  {0,1,0}     20    1
103   887   210   212  0.545206  {0,1,1}     23    0
44    890   195   197  0.969454  {0,1,0}     22    1
64    899   199   201  0.730178  {0,3,0}     38    0
107   899   164   165  0.207188  {0,2,0}     20    1
90    912    98   130  0.799340  {0,1,1}     40    1
74    915   105   107  0.968191  {0,3,0}     35    1
10    918    58    59  0.707969  {1,1,0}     33    1
18    927    36    38  0.660675  {0,2,0}     30    0
27    933    27    28  0.654498  {0,1,0}     24    0
5     936    34    41  0.572427  {0,1,0}     30    0
13    943   222   223  0.148790  {1,1,0}     25    1
25    946   242   245  0.087180  {1,1,0}     24    1
38    971   122   123  0.331454  {1,0,0}     40    1
125   974    89    91  0.300919  {0,3,0}     38    0
118   976    24    25  0.317102  {0,1,0}     22    1
20    976    16    17  0.238266  {0,2,0}     21    1
39   1006    75    76  0.083851  {0,2,0}     21    1
69   1017   225   226  0.006407  {0,2,0}     23    0
122  1022   211   213  0.934436  {0,2,0}     38    1
63   1036   220   222  0.350384  {1,1,0}     24    1
22   1055   140   141  0.787821  {0,2,0}     26    0
43   1071   232   234  0.940093  {0,3,0}     22    0
121  1073    89    90  0.615374  {0,1,0}     38    0
70   1078   128   137  0.655331  {0,3,0}     34    0
37   1089   101   110  0.360617  {0,1,0}     34    1
11   1098   232   234  0.357524  {0,3,0}     38    0
108  1103    22    24  0.306432  {1,0,0}     23    1
36   1111   142   143  0.453146  {1,0,0}     22    1
46   1113   190   192  0.402834  {0,1,1}     34    1
14   1123   116   120  0.126476  {0,2,0}     35    1
62   1128   243   244  0.202996  {1,0,0}     23    1
117  1135   202   203  0.169496  {1,1,0}     32    0
0    1144   210   211  0.250409  {0,1,0}     28    0
78   1170    90    95  0.046137  {0,1,0}     29    1
102  1201   178   179  0.554431  {0,1,0}     36    0
119  1203   223   224  0.311929  {0,1,0}     33    1
71   1210   153   156  0.227237  {1,0,0}     23    1
97   1225   106   107  0.194336  {0,1,0}     29    1
66   1231     5    23  0.314642  {1,0,0}     28    1
4    1236    31    32  0.347968  {0,3,0}     24    1
33   1238   170   171  0.186158  {1,0,0}     39    1
34   1240    85    86  0.741481  {0,1,0}     39    0
50   1261    50    53  0.725665  {0,2,0}     35    1
49   1273     9    10  0.204188  {0,1,0}     30    1
52   1302   124   125  0.553351  {0,3,0}     34    1
77   1330   165   177  0.318476  {0,2,0}     36    1
6    1340    25    26  0.902465  {0,1,0}     30    0
104  1346    43    44  0.766012  {1,1,0}     26    1
92   1347   231   236  0.483313  {1,1,0}     30    1
68   1360    26    28  0.875584  {0,1,1}     27    1
116  1365   213   216  0.744325  {1,0,0}     38    1
89   1366    39    52  0.826859  {0,1,0}     27    0
17   1388   232   234  0.186616  {0,1,0}     25    0
91   1420    75    77  0.968283  {0,2,0}     40    0
88   1426   160   163  0.062717  {1,0,0}     31    1
96   1435    35    36  0.315693  {1,1,0}     26    1
59   1437    92    93  0.524741  {0,1,1}     20    1
