map EGL-G2-A
fac 5 10 {0,53,201,60,34}
hosp 2 {0,244}
n_ALS 6 1 {2:53,3:201,1:60}
n_BLS 20 1 {4:0,4:53,2:201,6:60,4:34}
n_CLS 6 0 {2:53,1:201,1:60,2:34}
      c_m  head  tail      c_af      c_d  c_tau  c_h
40      8   181   182  0.694085  {0,2,0}     39    1
64     10    59    72  0.114332  {0,1,0}     40    1
69     15    12    16  0.488048  {1,1,0}     35    1
52     22   128   129  0.902531  {1,3,0}     36    1
50     47   174   182  0.868642  {0,2,0}     25    0
67     57   168   176  0.699593  {0,1,0}     24    1
70     63   136   146  0.181194  {1,0,0}     27    1
101    87    99   131  0.846902  {0,3,0}     20    1
21     91    95    96  0.118803  {1,0,0}     31    0
36    141   133   134  0.681651  {1,0,0}     27    1
82    154   189   190  0.268871  {0,1,0}     36    1
87    182   174   182  0.331499  {0,2,0}     31    1
1     200    18    19  0.447337  {0,3,0}     36    0
122   205   197   199  0.235870  {0,3,0}     28    0
85    212    13    14  0.797647  {1,1,0}     35    1
121   213    59    60  0.171984  {0,3,0}     32    1
18    227    60    68  0.120680  {0,1,0}     29    0
19    248   195   248  0.804519  {0,1,0}     37    0
94    257   174   189  0.879789  {1,0,0}     34    1
97    309   195   196  0.565286  {1,1,0}     24    0
28    313   154   158  0.766019  {0,1,0}     30    1
79    346   174   182  0.323257  {1,1,0}     24    1
78    360   216   217  0.355211  {0,0,1}     28    0
56    369   228   230  0.932655  {0,2,0}     36    0
80    407   213   214  0.520367  {0,0,1}     24    1
47    435   158   159  0.078969  {0,3,0}     25    1
120   472   116   123  0.445051  {0,3,0}     31    1
123   473   137   138  0.166726  {1,0,0}     29    1
38    474    81    89  0.083613  {0,2,0}     38    1
66    497    31    38  0.349596  {0,2,0}     28    0
98    510   201   202  0.726395  {1,0,0}     26    1
35    515    47    64  0.923523  {0,2,0}     33    1
99    529    50    53  0.921063  {1,0,0}     36    1
2     548   156   157  0.546495  {1,1,0}     32    1
5     557   203   204  0.818010  {1,1,0}     31    1
113   575   202   209  0.503776  {0,1,0}     24    0
23    585    17    19  0.661265  {0,1,1}     32    1
100   586   227   229  0.966837  {1,0,0}     30    1
108   588   199   200  0.174701  {0,3,0}     28    1
8     616   130   137  0.792220  {0,1,0}     36    1
81    620   236   238  0.924676  {0,2,0}     30    1
107   636    39    40  0.286812  {0,1,0}     20    0
72    643   198   199  0.569009  {1,0,0}     26    1
55    645   178   179  0.778558  {0,1,1}     34    1
65    651   184   188  0.823024  {1,0,0}     32    1
119   654   153   154  0.757637  {0,2,0}     28    1
106   656   234   239  0.799009  {0,0,1}     35    1
49    657   178   185  0.742277  {1,1,0}     20    1
71    658   153   154  0.355064  {0,2,0}     33    0
46    662   192   193  0.256702  {0,2,0}     28    1
109   663   123   124  0.691148  {0,1,0}     20    0
39    666    54    58  0.762141  {0,2,0}     28    1
15    673    21    35  0.185719  {1,0,0}     33    1
90    687   239   240  0.254068  {0,1,0}     30    1
75    698    48    49  0.939500  {0,3,0}     33    1
27    707   193   194  0.650800  {0,2,0}     33    0
9     716    96    98  0.808576  {1,1,0}     24    0
76    724    81    82  0.215562  {0,2,0}     34    1
26    727    58    59  0.087440  {0,3,0}     24    1
16    732   152   153  0.780462  {0,1,0}     33    1
111   735   106   118  0.470843  {0,2,0}     26    1
84    749    46    47  0.050186  {0,3,0}     28    1
104   749   126   150  0.399761  {0,1,1}     34    1
45    752   145   146  0.162257  {1,1,0}     40    1
12    759   220   221  0.874183  {0,3,0}     26    1
10    765   127   128  0.941022  {1,1,0}     29    1
127   779   166   178  0.526780  {0,3,0}     22    0
63    784    95    99  0.054156  {0,0,1}     23    1
22    784    10    11  0.343706  {0,3,0}     30    0
37    784    71    72  0.475297  {1,3,0}     22    1
116   796   184   188  0.755601  {0,3,0}     25    0
68    804   103   104  0.551943  {1,0,0}     24    1
62    813   140   142  0.890426  {1,1,0}     23    1
