map EGL-G1-E
fac 5 10 {0,101,180,243,4}
hosp 1 {0}
n_ALS 6 1 {3:0,2:180,1:4}
n_BLS 22 1 {7:0,4:101,3:180,7:243,1:4}
n_CLS 6 0 {1:180,3:243,2:4}
      c_m  head  tail      c_af      c_d  c_tau  c_h
93      7     6    27  0.783208  {1,1,0}     25    1
1      11   151   154  0.178894  {1,1,0}     33    1
14     36   145   146  0.860580  {0,1,0}     25    1
6      85   163   164  0.640614  {0,1,1}     24    1
0      97   156   162  0.439079  {1,1,0}     32    1
127   126   229   230  0.916121  {0,2,0}     35    1
122   167    93    94  0.537409  {0,2,0}     26    1
35    169   157   158  0.648774  {0,3,0}     31    1
94    208   237   240  0.578587  {0,1,0}     37    1
92    210   104   106  0.648334  {0,1,0}     28    0
82    274    43    44  0.252014  {1,2,0}     39    1
48    302   158   160  0.559520  {0,2,0}     30    0
38    332    18    19  0.473196  {0,2,0}     24    1
52    332   140   149  0.255024  {0,1,0}     30    1
49    388   132   134  0.966540  {1,0,0}     29    1
58    409     9    10  0.678235  {0,1,0}     39    0
44    425    81    84  0.369111  {0,2,0}     20    1
18    426   199   202  0.240173  {0,1,0}     33    0
88    471   110   113  0.348939  {0,1,1}     20    1
61    483    56    57  0.414082  {0,0,1}     31    0
28    494    18    19  0.423875  {1,0,0}     26    1
109   495   151   154  0.153674  {0,3,0}     39    1
91    499   178   179  0.635217  {0,2,0}     29    0
89    499   147   148  0.762330  {0,2,0}     30    1
126   511   162   167  0.144857  {0,3,0}     22    1
25    521    56    57  0.162432  {0,2,0}     39    1
111   523     2     3  0.050472  {0,1,0}     30    0
113   524   108   109  0.388701  {1,0,0}     26    1
87    525   238   240  0.042165  {1,0,0}     24    1
37    527   132   133  0.079345  {0,2,0}     33    1
47    538   145   146  0.659911  {0,1,0}     21    0
101   541   219   221  0.212108  {1,1,0}     32    0
102   542   231   232  0.430666  {0,1,0}     23    1
57    551   142   144  0.824138  {0,2,0}     30    0
124   561    97   126  0.338096  {0,2,0}     31    1
118   565   165   166  0.269115  {0,1,1}     20    0
62    569   104   106  0.210973  {0,3,0}     27    0
26    577   120   154  0.928900  {0,1,0}     34    1
8     589   127   128  0.258778  {1,1,0}     35    0
77    595   198   199  0.396918  {1,1,0}     33    1
2     600   226   227  0.574564  {0,1,0}     39    0
85    614    50    53  0.395700  {0,3,0}     27    0
36    618   174   175  0.042301  {1,0,0}     32    1
119   623    63    64  0.430609  {0,3,0}     32    1
60    637    55    56  0.125666  {0,2,0}     26    0
71    646    56    57  0.595137  {0,1,0}     39    1
117   648    31    38  0.442983  {0,3,0}     37    1
115   656   169   173  0.348898  {1,0,0}     37    1
31    666    50    53  0.113277  {0,3,0}     24    1
32    683    77    81  0.037274  {0,0,1}     24    0
96    683   144   145  0.295351  {0,3,0}     34    1
9     688   128   129  0.629207  {0,1,0}     31    1
21    688   140   149  0.087236  {1,1,0}     34    1
27    688    69    70  0.283263  {0,2,0}     25    0
56    689     5     6  0.024089  {0,3,0}     39    1
51    702   164   165  0.098962  {0,3,0}     26    1
108   703     0     1  0.565221  {1,1,0}     26    1
3     710   127   138  0.432271  {0,3,0}     25    1
79    711     2     3  0.514763  {0,3,0}     30    1
24    716   213   214  0.196026  {1,1,0}     21    1
12    717   146   147  0.290414  {1,0,0}     26    1
75    723   137   138  0.919311  {0,2,0}     27    0
123   736   105   117  0.742664  {0,1,1}     20    1
125   745   103   104  0.547282  {0,2,0}     29    1
66    769    12    13  0.276744  {0,3,0}     36    1
7     780   228   230  0.454906  {1,1,0}     35    1
59    793    22    24  0.423616  {0,1,1}     28    1
54    821    23   170  0.010049  {0,1,1}     27    1
114   822   212   218  0.643839  {0,2,0}     22    0
86    823     2    14  0.135553  {0,1,0}     29    1
104   832     9    10  0.712043  {0,0,1}     38    1
40    837    69    78  0.269286  {0,3,0}     37    0
73    863   190   191  0.481706  {1,1,0}     25    1
90    863    58    59  0.645423  {1,1,0}     28    1
19    863   169   170  0.539942  {1,1,0}     34    1
120   867    54    58  0.112769  {1,0,0}     32    1
39    871     2    14  0.671111  {0,2,0}     25    0
64    873   165   174  0.370594  {1,0,0}     38    1
13    882     6     7  0.343532  {0,2,0}     39    0
97    892   116   118  0.908953  {1,0,0}     38    1
116   894   110   113  0.890678  {0,2,0}     31    1
69    898    72    73  0.670368  {0,1,0}     39    1
70    924    49    50  0.165316  {0,1,0}     40    1
15    937   151   154  0.495478  {0,1,0}     21    1
103   941    82    83  0.193075  {0,2,0}     22    0
78    950    36    38  0.662659  {1,0,0}     33    1
42    954    95    97  0.671170  {1,0,0}     29    1
11    973   142   144  0.680887  {0,0,1}     38    0
95    977    34    41  0.092628  {0,1,0}     26    1
100   981    45    46  0.961894  {1,0,0}     39    1
76    982    66    68  0.238222  {0,2,0}     25    1
67   1007    25    26  0.419944  {0,1,1}     26    0
65   1008    91    92  0.275025  {1,0,0}     29    1
121  1027   180   181  0.400705  {1,0,0}     33    1
16   1046    29    30  0.910300  {1,1,0}     25    1
84   1057    96   111  0.648552  {0,2,0}     37    1
81   1058    32    33  0.679234  {1,1,0}     25    1
23   1062   241   242  0.751451  {1,0,0}     25    1
4    1071    94    98  0.942155  {1,0,0}     34    1
110  1075   141   142  0.992724  {1,0,0}     29    1
112  1077   196   197  0.293457  {0,3,0}     20    0
53   1086   118   119  0.405927  {0,1,1}     40    1
55   1090   162   166  0.493007  {0,2,0}     26    1
10   1108    48    49  0.798182  {0,0,1}     36    1
17   1114   152   153  0.995092  {1,1,0}     36    1
83   1115   177   184  0.578008  {1,0,0}     37    1
20   1129    72    73  0.797800  {1,1,0}     35    1
29   1155    84   100  0.288133  {0,3,0}     40    0
80   1166     1    12  0.017879  {0,1,0}     27    0
72   1170   127   138  0.860410  {0,2,0}     23    0
5    1172   228   230  0.090779  {0,0,1}     29    0
68   1207    92    93  0.423712  {0,3,0}     37    0
46   1216   138   139  0.801218  {0,3,0}     31    0
50   1228   138   139  0.100805  {0,2,0}     39    0
107  1230    32    34  0.492158  {1,0,0}     39    1
74   1237   222   223  0.400796  {0,2,0}     28    1
43   1237    34    41  0.964314  {1,0,0}     29    1
30   1241    82    83  0.933481  {0,1,0}     21    1
41   1242   147   148  0.298602  {0,2,0}     22    1
106  1258    12    13  0.340181  {0,2,0}     23    1
99   1278    35    36  0.606064  {0,1,0}     31    1
98   1318    85    86  0.734069  {0,1,0}     32    1
33   1352   165   166  0.492258  {0,0,1}     25    0
63   1356    96   111  0.114832  {0,2,0}     40    1
22   1406    59    60  0.618930  {0,3,0}     29    0
34   1414    34    41  0.171850  {1,1,0}     34    0
45   1414   185   192  0.483381  {0,0,1}     28    0
105  1438    38    40  0.306496  {1,1,0}     29    1
