map EGL-G2-C
fac 5 10 {0,138,197,166,10}
hosp 3 {0,213,140}
n_ALS 6 1 {1:0,1:138,1:166,3:10}
n_BLS 16 1 {2:0,3:138,3:197,5:166,3:10}
n_CLS 9 0 {3:0,1:138,2:197,2:166,1:10}
      c_m  head  tail      c_af      c_d  c_tau  c_h
85      0    49    50  0.071710  {0,3,0}     21    1
106    57   221   222  0.656673  {1,3,0}     22    1
60     62    65    66  0.478216  {0,3,0}     36    0
66     66   247   249  0.105773  {1,0,0}     34    1
104    68    18    19  0.171210  {0,1,0}     25    0
18     89    48    57  0.358612  {0,3,0}     37    1
48    101   197   200  0.830435  {0,1,0}     31    1
11    137   120   162  0.644858  {0,3,0}     40    1
45    142    36    37  0.773636  {0,3,0}     21    0
46    252   253   254  0.500288  {0,1,1}     36    1
6     264    32    34  0.106939  {1,0,0}     33    0
63    311   121   122  0.350300  {0,1,0}     22    1
100   324   135   136  0.417261  {0,1,0}     32    1
43    374    31    38  0.266766  {0,3,0}     34    1
115   384   193   246  0.457667  {1,1,0}     22    1
126   384   141   142  0.877793  {0,3,0}     29    1
122   385   218   250  0.532500  {0,1,0}     32    0
108   388   128   129  0.752483  {0,1,0}     33    1
44    396   239   240  0.389521  {0,0,1}     21    0
99    404   178   185  0.014456  {0,3,0}     33    1
65    431   186   188  0.768326  {0,2,0}     29    0
19    435    13    14  0.020677  {1,1,0}     40    1
33    442     2     3  0.692535  {0,1,0}     33    1
61    446   126   127  0.235356  {1,1,0}     25    1
114   449    69    70  0.752831  {0,1,0}     25    1
17    454   158   160  0.354929  {0,2,0}     36    0
12    473    49    50  0.911705  {0,1,1}     23    0
30    489   143   144  0.539313  {0,0,1}     40    1
81    515    78    79  0.070554  {0,3,0}     33    0
42    520   101   102  0.325366  {1,0,0}     38    1
79    533    48    49  0.756116  {0,1,0}     39    0
74    535   106   118  0.634407  {1,0,0}     40    0
123   539    55    56  0.833525  {0,2,0}     40    1
110   539   202   209  0.070824  {1,0,0}     40    1
111   540   154   157  0.857388  {0,3,0}     31    0
47    544   125   150  0.790408  {0,1,0}     38    0
80    548    76    77  0.382605  {1,1,0}     23    1
5     563   190   191  0.323609  {0,2,0}     36    1
9     565   129   138  0.193201  {0,1,1}     26    0
52    573    57    61  0.671352  {0,3,0}     24    0
35    581   190   192  0.232257  {1,1,0}     25    1
13    597     4    22  0.996037  {0,1,1}     36    1
75    600   164   165  0.565914  {0,1,0}     34    1
97    610   121   155  0.534809  {0,1,0}     31    1
25    613   190   192  0.057888  {0,2,0}     37    1
0     623     9    34  0.396399  {1,1,0}     24    1
22    630   208   209  0.054692  {0,0,1}     24    1
21    641    81    89  0.941651  {0,1,1}     39    0
1     645    10    41  0.923497  {0,1,0}     25    1
82    650   219   220  0.402522  {1,3,0}     38    1
91    669     3    15  0.663718  {1,0,0}     31    1
92    680   203   204  0.292079  {0,1,0}     22    1
51    686    61    65  0.376692  {0,2,0}     39    1
112   723   191   195  0.455159  {1,0,0}     34    1
118   731   179   180  0.687045  {1,0,0}     38    1
72    734   192   193  0.064195  {1,1,0}     25    1
68    739    79    80  0.369793  {0,2,0}     35    1
56    747   145   148  0.222158  {0,1,0}     32    0
