map EGL-G2-A
fac 5 10 {0,165,189,136,170}
hosp 1 {0}
n_ALS 9 1 {2:0,5:165,2:189}
n_BLS 25 1 {5:0,5:165,7:189,5:136,3:170}
n_CLS 10 0 {3:0,1:189,4:136,2:170}
      c_m  head  tail      c_af      c_d  c_tau  c_h
11     13    17    22  0.154244  {0,3,0}     23    1
9      17    66    67  0.556931  {0,1,0}     39    0
81     47    26    28  0.751994  {0,2,0}     39    1
38     47   176   177  0.654688  {0,3,0}     40    0
111   104   221   222  0.258420  {0,1,0}     25    1
35    104   105   107  0.220672  {0,2,0}     31    1
73    109   192   193  0.097153  {0,1,1}     39    0
91    110     7     8  0.119002  {0,2,0}     25    0
6     140   222   223  0.017595  {0,1,0}     28    1
69    153   101   112  0.242906  {0,2,0}     35    1
26    167   103   104  0.383204  {0,1,0}     30    1
89    198    99   131  0.017633  {1,1,0}     23    1
110   220   196   197  0.303648  {0,1,0}     22    1
54    225    90    91  0.870090  {0,2,0}     27    0
16    238   154   157  0.795371  {0,2,0}     26    0
70    239   234   235  0.931489  {1,1,0}     39    1
123   265   152   155  0.918931  {0,3,0}     36    1
74    266   117   118  0.912889  {1,1,0}     21    1
85    313   225   228  0.741919  {0,2,0}     39    1
44    323    59    60  0.625819  {0,2,0}     27    0
36    377   154   157  0.256515  {0,2,0}     39    1
28    395   172   173  0.208171  {0,1,1}     35    1
31    405   119   120  0.310480  {0,3,0}     39    1
68    420   242   243  0.127191  {1,1,0}     24    1
114   453   191   195  0.195451  {0,0,1}     29    0
122   481   156   162  0.805642  {0,3,0}     26    0
71    492    29    31  0.398831  {1,1,0}     32    1
18    495    12    13  0.271832  {1,0,0}     38    1
121   502   129   130  0.726276  {1,0,0}     35    1
4     511    45    46  0.504375  {0,1,0}     27    1
43    516    99   132  0.054275  {1,1,0}     35    1
119   522     7     8  0.012555  {1,0,0}     39    1
46    539   175   177  0.197036  {0,1,0}     32    1
27    542    63    65  0.485074  {0,1,0}     34    1
105   547   247   248  0.694459  {0,2,0}     21    1
3     555   193   246  0.924300  {0,2,0}     32    0
86    578    50    53  0.384625  {0,2,0}     23    1
97    584   247   249  0.055316  {0,1,0}     38    0
13    591   143   144  0.854652  {0,2,0}     28    0
102   597    76    78  0.223712  {0,1,0}     25    1
87    607   125   152  0.523788  {1,0,0}     38    1
52    611    84    86  0.538420  {0,2,0}     39    0
56    621    27    28  0.405447  {1,1,0}     28    1
59    708   171   172  0.194293  {1,0,0}     24    1
93    717   225   226  0.383857  {1,0,0}     33    1
84    724     8    33  0.566002  {0,1,0}     23    0
0     725    98   127  0.268873  {1,0,0}     29    1
57    737    91    92  0.098433  {0,1,0}     34    1
100   738   228   229  0.128293  {1,0,0}     40    1
115   739    59    72  0.642103  {1,1,0}     25    1
58    744   113   114  0.342625  {0,1,0}     30    1
48    758   117   119  0.704422  {0,2,0}     28    1
96    765   156   157  0.690379  {1,1,0}     25    1
8     781    66    67  0.499869  {1,1,0}     33    1
95    782   131   132  0.119800  {1,0,0}     40    1
75    809     5    26  0.727713  {0,3,0}     32    1
50    823   189   190  0.890098  {0,1,0}     26    0
78    828   135   147  0.194701  {0,1,0}     38    1
126   828    53    55  0.344619  {0,2,0}     24    1
120   838    24    26  0.619549  {0,1,0}     35    1
117   840   105   107  0.498649  {0,1,1}     40    0
67    867    84    85  0.166336  {1,1,0}     22    1
24    867   163   168  0.805820  {0,2,0}     34    0
127   870   251   252  0.951144  {0,2,0}     26    0
55    889   227   233  0.396897  {0,2,0}     22    1
45    892   193   194  0.043876  {0,3,0}     39    1
10    906   120   170  0.444529  {0,1,0}     38    1
98    917     3     4  0.507107  {0,2,0}     40    1
1     928    22    24  0.052727  {1,0,0}     20    1
92    933    95    96  0.982161  {1,1,0}     24    1
107   935   244   253  0.839105  {0,1,0}     25    0
17    936    63    64  0.177409  {1,0,0}     32    1
90    946    40    41  0.028661  {1,1,0}     30    1
60    963    99   132  0.848405  {1,0,0}     40    1
42    978     9    10  0.947834  {1,1,0}     36    1
72   1004   218   225  0.860192  {1,1,0}     32    1
22   1028    67    69  0.373423  {1,1,0}     24    1
29   1028   197   200  0.585265  {0,2,0}     40    0
51   1028   219   223  0.131022  {1,1,0}     27    1
66   1029    26    28  0.565970  {0,3,0}     32    1
20   1031   251   254  0.870270  {0,0,1}     32    1
33   1043    74    76  0.656643  {0,2,0}     29    0
88   1043     8     9  0.047349  {0,2,0}     26    0
116  1053   240   242  0.435077  {1,1,0}     20    1
103  1053    50    53  0.504874  {0,1,1}     37    1
41   1061    90    91  0.354163  {0,1,0}     34    0
99   1063   122   123  0.823124  {1,1,0}     34    1
63   1071   227   233  0.448171  {1,1,0}     26    1
34   1074    55    56  0.170034  {0,2,0}     27    1
80   1081   202   209  0.698214  {0,1,0}     40    0
65   1084    51    52  0.301007  {0,2,0}     31    0
23   1086   250   251  0.250251  {1,1,0}     30    1
47   1089    66    67  0.841055  {1,0,0}     32    1
21   1098    39    40  0.713843  {1,1,0}     22    1
2    1110    49    50  0.915319  {0,1,0}     23    1
64   1110    16    18  0.124497  {0,2,0}     40    0
12   1122     2    14  0.312358  {0,1,0}     24    0
25   1124   179   184  0.242446  {0,3,0}     29    0
94   1126   202   209  0.867089  {1,1,0}     34    1
37   1131    97   112  0.369182  {0,1,0}     23    1
83   1138   117   121  0.235784  {0,2,0}     21    0
108  1153   154   158  0.750461  {0,1,0}     33    1
5    1164   127   128  0.783373  {1,0,0}     35    1
7    1174   235   236  0.073090  {0,1,0}     33    1
49   1187    74    76  0.294287  {0,0,1}     28    1
15   1209   196   198  0.040683  {0,1,1}     24    1
125  1220   104   105  0.956115  {1,0,0}     30    1
61   1222   239   244  0.512167  {0,1,0}     33    1
106  1245    32    34  0.192771  {0,1,0}     24    1
19   1245    15    17  0.082784  {0,3,0}     21    1
53   1246    47    64  0.076354  {0,3,0}     26    1
118  1257   204   205  0.676490  {0,1,0}     35    0
30   1264   174   189  0.758042  {0,2,0}     28    1
62   1274    20    21  0.006785  {0,2,0}     36    1
