map EGL-G2-E
fac 5 10 {0,148,167,110,195}
hosp 1 {0}
n_ALS 7 1 {2:0,1:167,2:110,2:195}
n_BLS 20 1 {6:0,6:148,2:167,4:110,2:195}
n_CLS 5 0 {1:167,1:110,3:195}
      c_m  head  tail      c_af      c_d  c_tau  c_h
53      5   246   247  0.838015  {1,1,0}     21    1
27     15   158   160  0.286871  {1,0,0}     28    1
24     25    38    40  0.085898  {0,3,0}     23    0
25     26   181   182  0.798116  {0,1,1}     40    1
14     32    98   127  0.227345  {0,1,0}     39    1
65     40   131   132  0.873291  {1,1,0}     27    1
66     62   102   103  0.492750  {1,0,0}     21    1
78     73   205   207  0.820061  {0,2,0}     27    1
12     79   247   249  0.852114  {0,1,0}     37    1
29     81    92    93  0.357273  {1,1,0}     37    1
91     93    23   171  0.746335  {1,0,0}     37    1
30    171     0    21  0.739141  {1,0,0}     24    1
116   230    18    19  0.380690  {0,1,0}     22    1
19    235   191   195  0.458796  {0,2,0}     24    0
22    258   170   174  0.708968  {0,2,0}     32    1
41    336    97    98  0.121329  {0,2,0}     26    0
48    350    81    82  0.242151  {0,1,0}     26    1
63    362    24    26  0.803699  {0,3,0}     29    0
10    374   237   238  0.082626  {1,0,0}     40    1
95    379    79    80  0.312725  {0,1,1}     29    1
71    383   146   147  0.789491  {0,0,1}     33    1
21    415   216   218  0.112676  {0,0,1}     28    1
43    420   198   199  0.730783  {0,0,1}     35    0
49    442   211   212  0.047869  {0,2,0}     34    1
6     460   151   152  0.018667  {1,0,0}     36    1
80    462   222   223  0.808668  {0,3,0}     21    0
118   471     5    26  0.498650  {1,1,0}     22    1
81    487    80    81  0.255197  {0,2,0}     28    1
123   502   227   231  0.094938  {0,2,0}     23    1
100   503     5    23  0.211227  {0,2,0}     27    0
28    528   120   170  0.661813  {1,0,0}     20    1
58    537    83    84  0.244374  {0,1,0}     22    1
60    549    97   112  0.089212  {0,0,1}     34    0
94    550   147   148  0.519805  {1,1,0}     24    1
113   587   219   223  0.977500  {0,1,0}     25    1
111   602    19    25  0.505644  {0,2,0}     28    1
86    603   165   166  0.033154  {0,1,0}     23    1
39    651     4     5  0.126680  {0,1,0}     28    0
125   664   158   159  0.410927  {0,0,1}     34    0
96    680    36    39  0.743477  {0,3,0}     36    0
61    684    99   132  0.879184  {0,2,0}     38    0
67    694    69    70  0.028232  {1,1,0}     25    1
0     698    69    70  0.821664  {1,1,0}     34    1
114   700   104   114  0.540098  {0,2,0}     25    1
77    708   222   223  0.016058  {0,0,1}     32    0
79    713    83    84  0.719908  {0,2,0}     39    1
108   713   192   194  0.516269  {0,1,0}     33    0
37    717   117   118  0.287300  {0,1,0}     32    0
83    725   179   183  0.448164  {1,0,0}     34    1
34    750    50    51  0.913937  {1,0,0}     22    1
87    757   246   247  0.774240  {0,2,0}     26    1
