map EGL-G2-E
fac 5 10 {0,158,38,211,150}
hosp 1 {0}
n_ALS 7 1 {3:0,3:211,1:150}
n_BLS 17 1 {4:0,4:158,4:38,3:211,2:150}
n_CLS 8 0 {1:0,1:158,2:38,2:211,2:150}
      c_m  head  tail      c_af      c_d  c_tau  c_h
120    58   208   210  0.862964  {0,2,0}     20    1
24     68    43    45  0.950121  {0,1,0}     33    1
103    81    97   115  0.032078  {1,1,0}     39    0
7     105   157   161  0.108140  {1,0,0}     29    1
17    123   197   199  0.515154  {0,1,0}     30    1
100   241    97    98  0.987813  {0,1,1}     21    0
127   242   233   254  0.806946  {0,2,0}     39    1
49    295    45    46  0.212308  {1,0,0}     31    1
94    302   163   168  0.719331  {1,0,0}     20    1
27    304   115   116  0.399872  {0,2,0}     33    1
19    310    90    91  0.761378  {0,2,0}     22    0
2     312    69    80  0.633279  {0,1,0}     26    0
122   320     0    21  0.642399  {0,3,0}     26    1
35    324   123   124  0.433224  {1,0,0}     32    1
123   329   153   154  0.432241  {0,1,0}     23    1
121   342   236   238  0.252413  {0,3,0}     23    1
46    351    83    84  0.020359  {0,1,0}     40    1
8     370    98   127  0.174279  {0,1,0}     38    1
15    389   203   204  0.137466  {0,1,0}     25    1
40    398   190   191  0.260961  {0,1,0}     33    1
60    415   125   150  0.911749  {0,2,0}     25    0
44    421    54    55  0.051926  {1,0,0}     38    0
90    442   101   112  0.569144  {0,3,0}     26    1
0     450    13    14  0.703958  {0,1,0}     40    0
4     467   151   152  0.508534  {1,0,0}     38    1
64    490    76    77  0.336139  {0,3,0}     30    1
85    499   236   238  0.456629  {0,1,0}     33    0
52    502    82    85  0.817953  {1,1,0}     40    1
34    502   236   237  0.436823  {0,1,0}     27    0
77    506    18    20  0.336592  {0,3,0}     21    1
43    508   145   146  0.647849  {0,3,0}     31    0
115   514   120   162  0.069149  {0,1,0}     21    1
106   537   240   241  0.829531  {0,0,1}     33    0
79    540    98   127  0.272960  {0,3,0}     26    1
76    550   150   151  0.709546  {1,1,0}     39    1
114   561   116   117  0.785788  {0,2,0}     26    0
66    573    90    91  0.323684  {0,0,1}     33    1
61    596    12    16  0.127092  {0,3,0}     21    1
87    601    76    77  0.968042  {0,2,0}     20    1
84    603   217   218  0.347783  {0,3,0}     28    0
5     614    66    92  0.591913  {0,2,0}     33    1
12    632   117   119  0.318334  {1,3,0}     29    1
45    637   188   189  0.461119  {0,0,1}     39    0
10    648   145   148  0.568336  {0,1,0}     20    0
124   669     7    30  0.731664  {1,1,0}     21    1
110   671   218   225  0.332631  {1,0,0}     38    1
20    676    10    11  0.338715  {1,1,0}     36    1
22    694    81    82  0.290028  {1,0,0}     40    1
101   702   213   214  0.156839  {1,1,0}     40    0
58    710   111   114  0.479624  {1,2,0}     22    1
30    715   188   189  0.108151  {1,1,0}     39    1
75    721    51    52  0.168921  {0,0,1}     33    1
1     743   225   228  0.288688  {0,3,0}     31    1
67    746     5    23  0.482398  {0,1,1}     33    1
92    749    32    33  0.939872  {0,2,0}     26    0
104   760    22    24  0.771955  {0,2,0}     39    1
68    775   138   139  0.206083  {1,0,0}     31    1
82    789    90    91  0.237074  {0,3,0}     20    0
125   790   121   122  0.254841  {0,3,0}     36    1
39    795   191   195  0.431804  {0,3,0}     20    1
41    797   112   113  0.543025  {0,2,0}     29    1
53    801     4    22  0.285353  {0,2,0}     36    0
105   810   137   138  0.247860  {1,0,0}     30    1
13    813    55    56  0.501492  {1,1,0}     24    1
83    814     0    21  0.705278  {0,3,0}     40    1
109   832   245   247  0.348953  {1,1,0}     28    1
21    839    84    86  0.965243  {0,1,0}     22    0
33    853    11    42  0.717357  {0,1,1}     40    1
56    857    37    75  0.720717  {1,0,0}     35    1
14    866   185   187  0.002053  {0,2,0}     40    0
117   869   216   218  0.894384  {0,1,0}     39    1
98    876    41    51  0.630148  {0,3,0}     20    0
78    878    23    87  0.235522  {0,3,0}     33    1
112   886    70    79  0.056451  {0,3,0}     28    0
89    893   225   228  0.682454  {0,2,0}     32    1
119   895   199   200  0.309234  {1,0,0}     37    1
70    904   239   243  0.874706  {0,1,0}     39    1
86    909   185   187  0.179816  {0,1,0}     26    1
69    926   172   173  0.516375  {0,1,0}     23    1
28    937     3     4  0.653455  {1,1,0}     36    1
18    938    53    55  0.381145  {1,1,0}     39    1
25    940   226   227  0.673969  {0,3,0}     40    1
55    941    43    44  0.681986  {1,0,0}     25    1
