map EGL-G1-A
fac 5 10 {0,75,194,67,28}
hosp 2 {0,104}
n_ALS 9 1 {1:0,2:75,6:67}
n_BLS 24 1 {5:0,4:75,6:194,4:67,5:28}
n_CLS 9 0 {2:0,2:75,4:194,1:28}
      c_m  head  tail      c_af      c_d  c_tau  c_h
101     9    45    46  0.238486  {0,2,0}     40    1
80     13    96    97  0.048351  {0,1,0}     37    1
74     20     4     5  0.641863  {1,1,0}     27    1
6      78    48    49  0.000417  {0,1,0}     21    0
46     83   229   230  0.394918  {0,1,0}     34    1
85     88     5     6  0.986873  {0,1,0}     38    1
56    122   175   176  0.186358  {0,1,1}     38    0
94    134   161   162  0.987926  {0,1,0}     25    1
24    203    98   131  0.036245  {0,1,0}     21    1
35    218   102   110  0.398270  {1,0,0}     25    1
62    318    97   126  0.965792  {0,3,0}     26    1
64    352   101   102  0.449193  {0,1,0}     31    0
43    369   153   157  0.881128  {1,1,0}     31    1
75    380   171   172  0.755294  {1,0,0}     24    1
11    384     5    26  0.559923  {0,0,1}     34    1
84    397   207   209  0.014039  {0,2,0}     39    1
99    415    83    84  0.804439  {0,3,0}     28    0
92    433     6    27  0.909872  {0,1,0}     38    1
91    481     7    30  0.093480  {1,3,0}     38    1
3     494   223   224  0.403133  {0,1,0}     26    1
41    507   142   144  0.082110  {0,2,0}     40    0
116   566   219   221  0.700121  {0,2,0}     20    0
2     581    56    57  0.593985  {0,1,0}     35    0
58    590    37    74  0.609359  {1,2,0}     27    1
32    609    49    56  0.527715  {0,2,0}     25    0
14    610   136   137  0.789326  {0,1,0}     21    1
79    613   189   241  0.164947  {0,2,0}     36    0
21    618   116   117  0.998909  {0,2,0}     39    0
52    625    31    38  0.272139  {0,2,0}     29    0
31    625    50    51  0.945575  {0,1,1}     30    1
66    631   140   149  0.683861  {0,1,0}     33    1
102   632    53    55  0.149105  {1,1,0}     30    1
115   635   100   111  0.597751  {1,0,0}     21    1
93    636    36    37  0.989802  {1,1,0}     28    1
81    654   163   164  0.881284  {0,2,0}     31    1
