map EGL-G2-E
fac 5 10 {0,17,54,158,152}
hosp 2 {0,194}
n_ALS 8 1 {2:0,2:17,2:54,1:158,1:152}
n_BLS 15 1 {2:0,5:17,4:54,4:152}
n_CLS 9 0 {3:0,1:54,3:158,2:152}
      c_m  head  tail      c_af      c_d  c_tau  c_h
122    21    66    67  0.534342  {0,2,0}     29    0
42     44   251   254  0.685464  {1,0,0}     39    1
126   120    63    65  0.038528  {1,0,0}     21    0
15    127    24    25  0.438830  {0,0,1}     35    0
114   166     3    15  0.198110  {1,0,0}     35    1
110   174   166   167  0.906387  {1,1,0}     30    1
18    194   184   188  0.806374  {0,1,0}     24    1
57    227   104   114  0.801848  {0,3,0}     21    1
29    236   218   225  0.134526  {0,3,0}     23    0
40    263    93    94  0.639483  {1,1,0}     30    1
105   267   166   175  0.459593  {0,1,0}     24    1
75    268    30    33  0.323978  {0,2,0}     27    1
83    273   163   167  0.651051  {0,3,0}     27    0
39    292   102   103  0.598361  {0,0,1}     22    1
65    304    37    75  0.940875  {0,3,0}     22    0
2     316   122   124  0.733500  {0,3,0}     29    1
93    317   240   241  0.673252  {0,1,0}     25    1
12    340   121   155  0.556624  {0,2,0}     30    0
45    352   118   119  0.991595  {0,2,0}     37    1
56    370    78    82  0.472452  {0,2,0}     34    1
8     371   192   194  0.635264  {0,2,0}     31    0
87    382   113   114  0.329739  {1,0,0}     40    0
64    392   128   129  0.871437  {0,1,0}     25    0
121   397   122   124  0.824814  {0,0,1}     28    1
125   406    39    40  0.525013  {0,0,1}     20    1
59    426   121   122  0.669461  {0,2,0}     30    0
73    439   219   220  0.971774  {1,0,0}     29    1
102   444    18    20  0.893049  {1,1,0}     22    1
85    446    73    74  0.894897  {0,1,0}     40    0
7     478    45    46  0.107945  {1,1,0}     35    0
55    494   107   109  0.267363  {1,1,0}     30    1
19    497    19    20  0.482269  {0,2,0}     27    1
86    511    24    25  0.805273  {1,0,0}     33    1
0     512   247   249  0.174624  {1,0,0}     22    1
9     513     4     5  0.722935  {1,1,0}     40    1
60    529   216   218  0.291349  {1,1,0}     24    1
124   533   157   161  0.826393  {0,1,1}     30    1
66    536   106   118  0.137483  {1,1,0}     38    1
31    541    12    16  0.793883  {1,1,0}     21    1
98    542   213   215  0.369249  {0,0,1}     27    0
101   551   115   116  0.356416  {1,1,0}     37    1
119   560    50    51  0.677863  {0,3,0}     30    1
36    572   251   254  0.722942  {1,1,0}     28    1
4     575   205   207  0.311024  {0,1,0}     20    1
69    581   249   252  0.874816  {0,1,0}     39    0
44    586   185   187  0.945239  {0,1,1}     21    0
22    592   204   205  0.720845  {1,1,0}     35    1
99    597   223   224  0.744554  {0,2,0}     36    1
5     617   205   208  0.301585  {0,2,0}     34    0
28    619   247   249  0.562208  {1,1,0}     27    1
48    624    26    28  0.918948  {0,2,0}     26    0
52    628   185   187  0.981949  {1,0,0}     33    1
20    633   126   127  0.124424  {0,2,0}     36    1
38    634   133   135  0.988209  {0,1,0}     21    1
89    644    91    92  0.897955  {0,1,1}     33    1
17    653    38    40  0.792876  {0,1,0}     33    0
120   657    40    41  0.846661  {0,0,1}     38    0
118   658     9    10  0.484077  {1,1,0}     35    1
11    674   190   191  0.751147  {0,3,0}     39    0
6     697     9    34  0.697363  {0,1,0}     29    0
111   698   152   153  0.374696  {1,1,0}     29    1
26    708    87    88  0.558781  {0,3,0}     26    1
33    709   198   199  0.609432  {0,2,0}     29    1
82    715   101   112  0.015360  {0,3,0}     28    0
16    732   219   223  0.136432  {1,0,0}     31    1
123   743   245   247  0.916023  {0,3,0}     25    0
76    748   141   142  0.783555  {1,1,0}     33    1
67    763    93    94  0.530837  {0,1,0}     38    1
108   768    91    92  0.929262  {0,2,0}     32    1
79    770   161   164  0.658086  {0,1,0}     24    1
13    777   247   249  0.483974  {0,0,1}     40    0
112   786    84    86  0.535487  {0,2,0}     23    0
95    789    16    17  0.822611  {0,2,0}     37    0
96    791    41    51  0.804768  {0,2,0}     39    1
63    804   174   189  0.238887  {1,1,0}     35    1
51    804   139   140  0.610834  {0,1,0}     25    1
91    806   174   189  0.741018  {0,3,0}     21    1
3     814   157   163  0.307679  {0,1,0}     22    1
78    820    18    20  0.340405  {1,1,0}     33    0
47    823   153   154  0.708675  {0,2,0}     32    1
58    832    67    68  0.221273  {0,3,0}     34    0
115   839   157   163  0.123723  {0,2,0}     25    0
1     841   244   253  0.279491  {0,1,0}     24    1
80    845   102   111  0.219637  {0,2,0}     30    1
41    853    46    47  0.284265  {1,0,0}     28    1
113   868   117   119  0.026293  {0,3,0}     36    1
30    873    92    93  0.478423  {0,3,0}     30    1
103   890   106   108  0.028552  {0,3,0}     21    1
27    900   209   216  0.662529  {0,3,0}     39    0
32    910    82    83  0.988312  {0,2,0}     25    1
43    919    29    30  0.945616  {0,2,0}     40    1
81    920    48    49  0.951269  {0,1,0}     21    1
71    923   240   241  0.101566  {0,2,0}     21    1
88    948    45    64  0.906441  {1,0,0}     20    1
109   979    63    65  0.852068  {0,1,0}     20    1
54    994   161   165  0.114841  {0,2,0}     25    1
70    995   151   152  0.016914  {1,0,0}     34    1
23    999   216   217  0.337538  {0,3,0}     30    1
37   1011   226   227  0.817035  {0,1,0}     23    1
106  1028   194   242  0.601396  {0,2,0}     20    0
100  1030   133   134  0.477414  {0,1,0}     27    1
53   1033   197   200  0.186487  {0,3,0}     31    0
68   1055    13    14  0.521690  {0,1,0}     36    1
116  1064   156   157  0.691139  {1,1,0}     39    1
127  1077   175   177  0.445351  {1,1,0}     22    1
35   1078   107   108  0.772861  {0,0,1}     36    1
10   1098   107   108  0.534693  {0,2,0}     31    1
46   1100   164   165  0.492439  {1,0,0}     22    1
25   1167   226   229  0.186272  {0,1,0}     24    0
92   1169   201   202  0.926775  {0,1,0}     33    1
77   1171   162   163  0.908021  {0,3,0}     39    0
84   1174     4     5  0.422387  {0,2,0}     22    0
104  1176    93    94  0.705922  {0,1,0}     38    1
97   1177   133   135  0.203179  {1,1,0}     28    0
14   1184   246   247  0.533808  {0,3,0}     21    0
49   1188   166   167  0.411152  {0,3,0}     28    1
94   1221   157   161  0.715932  {0,1,0}     40    0
90   1225   219   223  0.553528  {1,0,0}     27    1
62   1227   200   201  0.168029  {0,2,0}     38    0
72   1240   212   213  0.343016  {0,1,0}     37    0
117  1267   190   191  0.884343  {1,1,0}     22    1
61   1288    19    20  0.723950  {0,0,1}     30    0
21   1308   158   160  0.876669  {1,1,0}     32    1
34   1319   166   175  0.710646  {1,0,0}     25    1
24   1352     4     5  0.838785  {0,1,0}     26    1
50   1365   240   242  0.061832  {0,1,0}     31    0
107  1388   209   216  0.790547  {0,1,0}     36    1
74   1397   201   202  0.386538  {0,2,0}     27    0
