map EGL-G1-E
fac 5 10 {0,204,33,27,29}
hosp 1 {0}
n_ALS 7 1 {2:0,2:204,3:29}
n_BLS 15 1 {4:0,2:204,5:33,3:27,1:29}
n_CLS 10 0 {1:0,2:204,2:33,3:27,2:29}
      c_m  head  tail      c_af      c_d  c_tau  c_h
127    19   124   125  0.073361  {0,0,1}     33    0
103    77    30    33  0.319760  {0,3,0}     39    0
56     78    90    95  0.118665  {0,2,0}     29    1
22     88   165   174  0.900830  {0,1,1}     38    0
78    108     9    10  0.871070  {0,3,0}     33    1
125   109   140   141  0.044387  {0,3,0}     24    0
123   129    89    91  0.802534  {0,1,0}     27    0
113   133     7    30  0.998716  {0,3,0}     28    1
23    133    14    15  0.329614  {0,3,0}     30    1
74    145    36    37  0.077938  {0,2,0}     34    1
27    147   215   216  0.227387  {0,1,0}     38    0
46    164   228   229  0.737783  {1,1,0}     38    1
94    226    96   111  0.115458  {0,1,0}     34    0
4     253   173   181  0.248262  {0,2,0}     30    1
5     280   198   200  0.297256  {0,2,0}     24    1
85    302    71    72  0.680479  {0,1,0}     28    1
42    319    26    28  0.681523  {0,2,0}     38    0
1     329    18    19  0.589268  {1,1,0}     26    1
70    345    94    95  0.168118  {0,2,0}     36    0
36    347    88    96  0.771773  {0,1,0}     39    1
120   377   204   209  0.367993  {0,0,1}     36    1
61    381   139   140  0.432362  {1,0,0}     31    1
13    417    27    30  0.226201  {0,1,0}     32    1
82    420    91    92  0.834768  {0,2,0}     25    0
33    440     5    26  0.874720  {1,0,0}     37    1
8     455   191   194  0.300194  {0,3,0}     38    1
3     481   206   207  0.343575  {1,1,0}     21    1
80    484   231   236  0.387089  {0,1,0}     34    1
55    488    26    28  0.418927  {0,3,0}     22    0
44    493   157   158  0.463862  {0,1,0}     21    0
25    500   202   203  0.126325  {0,2,0}     29    0
102   506     8     9  0.060200  {0,2,0}     33    0
101   511   240   242  0.941235  {0,2,0}     23    1
115   515   184   185  0.969436  {1,0,0}     21    1
32    531     0     1  0.284875  {0,2,0}     25    1
76    544    72    73  0.059290  {0,2,0}     28    1
0     554   190   192  0.148506  {1,3,0}     24    1
107   558    10    41  0.393563  {0,3,0}     27    1
48    560     4    22  0.033985  {0,3,0}     31    0
34    570     9    10  0.450954  {0,1,0}     26    0
93    572   121   123  0.162077  {0,1,0}     23    1
106   587   116   120  0.900924  {0,2,0}     27    0
64    594    88    96  0.872036  {0,2,0}     34    1
114   599   225   226  0.793314  {0,3,0}     39    0
50    609    50    52  0.366589  {0,2,0}     21    0
21    619   174   176  0.202759  {1,0,0}     22    1
89    619    94    95  0.535506  {0,2,0}     27    1
126   622    31    32  0.920593  {0,3,0}     22    1
97    631     2    14  0.977557  {0,1,0}     29    1
111   633   149   150  0.395480  {0,1,0}     33    0
31    641    51    52  0.105065  {0,1,0}     20    0
77    646   155   156  0.738511  {0,1,0}     20    1
98    647    43    46  0.089282  {0,1,0}     28    1
41    647    32    33  0.313875  {0,2,0}     26    1
59    650    56    57  0.233721  {0,2,0}     34    0
14    681    10    11  0.606543  {0,1,0}     30    1
112   693   242   245  0.100224  {0,0,1}     33    1
7     701   156   162  0.323102  {1,0,0}     33    1
26    707   186   187  0.296449  {0,3,0}     23    0
38    714   212   243  0.701726  {0,2,0}     23    0
35    734     7    30  0.224213  {0,3,0}     27    0
24    754    36    37  0.973698  {0,2,0}     39    0
29    757   105   107  0.701948  {0,2,0}     33    1
60    765   118   119  0.259029  {0,1,0}     20    0
39    771   134   135  0.975204  {1,0,0}     23    1
