map EGL-G1-E
fac 5 10 {0,23,162,164,241}
hosp 2 {0,234}
n_ALS 7 1 {3:23,3:164,1:241}
n_BLS 15 1 {3:0,3:23,2:162,4:164,3:241}
n_CLS 6 0 {2:0,2:23,2:241}
      c_m  head  tail      c_af      c_d  c_tau  c_h
43      7   142   143  0.971534  {0,2,0}     38    1
77     31    73    74  0.450897  {0,2,0}     30    1
96     48   103   104  0.596445  {0,1,0}     40    1
66     71   155   156  0.587447  {0,1,0}     25    1
70    107    53    54  0.894105  {1,0,0}     22    1
126   114    53    54  0.756836  {0,1,0}     27    0
22    196    12    13  0.609995  {0,1,0}     32    0
111   271    58    59  0.567071  {0,1,1}     20    0
62    281   166   167  0.301068  {1,1,0}     32    1
91    289   125   149  0.629770  {0,2,0}     26    0
80    321    16    18  0.028501  {1,1,0}     39    1
79    360    18    20  0.541830  {0,2,0}     30    1
42    371   202   204  0.047223  {0,1,0}     36    1
89    381   135   136  0.405617  {1,1,0}     36    1
67    393    88    96  0.129367  {0,1,0}     37    1
46    397   144   145  0.377919  {0,2,0}     25    0
98    406   132   134  0.619102  {1,1,0}     38    1
29    413   177   184  0.518324  {1,0,0}     35    1
92    428   222   223  0.812866  {0,1,0}     24    1
2     428   210   211  0.042666  {0,2,0}     37    0
73    442    94    98  0.529058  {0,0,1}     22    0
36    447    24    26  0.595897  {1,1,0}     33    1
107   470   174   176  0.463569  {0,2,0}     25    0
60    486   179   180  0.984070  {0,2,0}     28    1
104   505    59    60  0.144608  {0,1,1}     27    1
54    506   195   197  0.992702  {0,2,0}     21    1
78    507   116   117  0.996974  {1,1,0}     39    1
74    519    37    74  0.144790  {0,3,0}     33    1
83    535    91    92  0.204350  {0,2,0}     28    1
93    541   155   161  0.242582  {0,1,1}     23    1
75    549   223   224  0.204430  {0,2,0}     23    1
69    555    34    41  0.817351  {0,1,0}     39    1
86    570   212   243  0.235920  {0,2,0}     32    1
103   571    27    30  0.100248  {0,1,0}     25    0
30    585    50    51  0.756380  {0,1,1}     32    1
125   586   237   238  0.989560  {0,3,0}     26    1
23    619   228   229  0.063914  {1,0,0}     40    1
124   641   123   124  0.021901  {1,0,0}     27    1
39    643   116   118  0.286503  {1,2,0}     30    1
33    656   118   119  0.881166  {0,3,0}     32    1
28    656   223   224  0.692532  {0,3,0}     27    0
82    660   162   167  0.255914  {0,2,0}     27    1
55    693   191   194  0.408806  {0,2,0}     36    0
127   708   165   166  0.971345  {1,1,0}     23    1
5     708    32    34  0.874332  {0,0,1}     20    0
35    710   100   101  0.406854  {0,3,0}     22    0
95    716   101   102  0.223315  {1,2,0}     34    1
99    721   121   123  0.355230  {0,1,0}     20    0
56    726   127   128  0.479892  {0,2,0}     28    0
59    730    61    62  0.095034  {0,1,0}     28    1
109   734    34    41  0.001657  {0,2,0}     20    1
24    758   241   242  0.422064  {1,1,0}     36    1
49    771   127   128  0.780907  {1,1,0}     23    1
65    786   202   203  0.811648  {0,3,0}     34    0
87    834   116   118  0.532222  {0,1,0}     35    0
123   834   155   161  0.833480  {0,2,0}     36    1
94    835    24    26  0.353041  {0,1,0}     27    0
1     835   212   243  0.950904  {0,2,0}     21    1
120   836   162   167  0.717306  {1,0,0}     36    1
52    845   123   124  0.132815  {0,1,0}     40    0
15    854    16    17  0.378835  {1,1,0}     22    0
12    863   153   157  0.557430  {0,1,0}     30    1
40    865   100   101  0.824840  {1,1,0}     40    1
26    878    89    91  0.977130  {0,2,0}     31    0
113   880    17    22  0.500450  {1,1,0}     21    1
50    891   161   162  0.420170  {0,2,0}     36    0
25    902   240   241  0.005944  {0,2,0}     38    1
0     914   229   230  0.944556  {0,2,0}     31    1
10    914    98    99  0.990539  {0,2,0}     38    0
53    924   152   153  0.942855  {0,1,0}     32    1
81    932   176   180  0.027347  {0,1,0}     27    0
112   946    18    20  0.036169  {1,1,0}     35    1
119   948    24    26  0.803632  {1,0,0}     38    1
18    952    63    64  0.603454  {0,2,0}     39    0
61    953   131   132  0.723734  {1,0,0}     27    1
45    954    78    79  0.736086  {0,2,0}     32    1
122   964    66    67  0.995986  {0,3,0}     24    1
3     970   146   147  0.232061  {0,1,1}     25    0
114   985    97   126  0.309439  {0,1,0}     39    0
27    987   194   195  0.867067  {1,0,0}     37    1
110   991   191   194  0.649765  {0,2,0}     38    0
100   992   244   249  0.931745  {0,1,0}     36    1
7    1001    36    39  0.975795  {0,3,0}     25    1
115  1002    77    81  0.278129  {1,0,0}     24    1
90   1005    31    38  0.915552  {0,3,0}     39    0
63   1007   219   220  0.545341  {1,1,0}     40    1
68   1021    48    57  0.472315  {0,2,0}     32    0
71   1036   188   189  0.965160  {0,2,0}     28    1
6    1040   127   128  0.773202  {0,1,0}     28    1
88   1051   199   202  0.705665  {0,1,0}     40    1
121  1051   199   202  0.107971  {0,0,1}     24    0
9    1062   178   182  0.819187  {0,1,0}     33    1
38   1066   242   243  0.336160  {0,3,0}     27    1
19   1067    89    90  0.110369  {0,3,0}     37    0
41   1071   137   138  0.907116  {0,1,0}     23    1
58   1080    75    76  0.742398  {0,2,0}     23    1
8    1090    23   149  0.536349  {0,3,0}     20    1
117  1093   220   222  0.147166  {0,1,0}     34    1
97   1099    54    58  0.234246  {1,0,0}     36    1
76   1100   140   141  0.343056  {0,2,0}     30    0
51   1116   137   138  0.703190  {1,1,0}     33    1
21   1124   139   141  0.698905  {0,2,0}     20    1
85   1124    42    43  0.731063  {0,2,0}     21    1
13   1150    18    20  0.704530  {0,3,0}     40    1
32   1158   140   149  0.329532  {0,1,0}     20    1
48   1165    27    28  0.497056  {0,3,0}     32    0
16   1198   191   194  0.916911  {1,1,0}     33    1
47   1215    78    79  0.051963  {1,1,0}     29    1
4    1217   147   148  0.856351  {0,3,0}     31    0
14   1234    85    86  0.361297  {1,1,0}     36    1
37   1235    69    70  0.806506  {0,1,0}     26    1
105  1264   116   120  0.097547  {0,3,0}     20    1
57   1265   131   132  0.402620  {0,0,1}     40    0
34   1273    90    91  0.876392  {1,0,0}     39    1
116  1275   238   239  0.556822  {0,2,0}     28    1
106  1284   189   190  0.152089  {0,1,0}     32    0
64   1290   231   236  0.064382  {1,0,0}     40    1
72   1296    68    69  0.839770  {0,1,0}     22    1
17   1314   178   179  0.561838  {0,1,1}     37    1
108  1327   115   116  0.990156  {1,1,0}     26    0
101  1358    80    81  0.327514  {0,1,0}     28    0
20   1370     7     8  0.844450  {0,1,0}     20    1
84   1379   165   166  0.894054  {1,2,0}     33    1
118  1398    65    66  0.035414  {0,1,1}     32    1
102  1403   237   238  0.390186  {0,3,0}     29    1
11   1403    96   114  0.164123  {1,1,0}     35    1
44   1425    17    19  0.879132  {0,0,1}     34    1
31   1434   146   147  0.171748  {0,0,1}     27    1
