map EGL-G2-A
fac 5 10 {0,187,132,40,5}
hosp 1 {0}
n_ALS 8 1 {3:0,3:132,2:5}
n_BLS 19 1 {5:0,5:187,3:132,2:40,4:5}
n_CLS 7 0 {2:0,1:187,2:40,2:5}
      c_m  head  tail      c_af      c_d  c_tau  c_h
55      4   188   189  0.562557  {0,2,0}     21    1
33     60   139   140  0.828158  {0,1,0}     37    0
24     66   148   149  0.903153  {0,2,0}     23    1
19     90    27    28  0.441912  {1,1,0}     25    1
109   139   121   155  0.138789  {0,1,0}     37    1
3     184   104   105  0.067403  {0,2,0}     40    0
78    192   164   165  0.421693  {0,1,0}     27    1
6     207    59    72  0.977766  {0,1,1}     26    0
99    372   167   168  0.175564  {0,1,1}     37    0
37    374    40    41  0.421799  {0,1,0}     24    1
80    385    97   115  0.237233  {1,2,0}     28    1
9     403   218   250  0.344990  {0,1,0}     25    1
20    406   246   247  0.806169  {0,3,0}     37    0
101   438    39    73  0.359978  {0,2,0}     30    1
58    480    91    92  0.283893  {0,1,0}     30    1
32    482   101   102  0.326080  {0,0,1}     38    0
5     490   195   196  0.921866  {0,1,0}     26    1
77    491   219   223  0.868590  {1,1,0}     25    1
59    503   163   167  0.980592  {0,3,0}     31    0
75    521    83    84  0.864835  {0,3,0}     36    0
103   525   132   133  0.234643  {1,3,0}     39    1
65    537   119   120  0.432414  {0,0,1}     26    1
1     546     1     2  0.216272  {1,1,0}     29    1
81    561   202   209  0.951401  {1,2,0}     23    1
61    597   212   213  0.677306  {1,1,0}     25    1
64    610    32    34  0.782157  {0,0,1}     26    1
76    610   161   164  0.263207  {0,2,0}     20    0
107   617   102   111  0.532619  {1,0,0}     27    1
16    619   218   250  0.784361  {0,3,0}     34    1
10    625    47    64  0.714868  {0,3,0}     40    1
43    632   130   131  0.815251  {1,0,0}     27    1
8     645    34    41  0.181545  {1,0,0}     38    1
71    653   108   109  0.970805  {0,0,1}     23    0
0     654    81    89  0.283707  {0,2,0}     21    0
69    656   124   125  0.509810  {0,1,0}     38    1
39    658    93    94  0.683583  {1,2,0}     28    1
54    660    39    73  0.247185  {0,1,1}     28    0
