map EGL-G2-B
fac 5 10 {0,156,38,155,110}
hosp 1 {0}
n_ALS 9 1 {5:0,3:155,1:110}
n_BLS 23 1 {4:0,2:156,6:38,5:155,6:110}
n_CLS 6 0 {1:0,1:156,2:38,2:110}
      c_m  head  tail      c_af      c_d  c_tau  c_h
103    30   109   110  0.939128  {0,2,0}     29    1
66     37    58    59  0.660935  {0,3,0}     34    0
62     63    22    24  0.033027  {0,3,0}     33    0
109    76    85   101  0.746520  {0,2,0}     20    1
113    87   206   207  0.245180  {0,1,0}     28    1
94     99   234   235  0.481600  {1,1,0}     20    1
96    121   152   153  0.102245  {1,1,0}     37    1
30    146   145   148  0.335200  {0,3,0}     37    0
57    157    23    87  0.604614  {1,1,0}     35    1
107   157   104   105  0.638546  {0,2,0}     24    0
6     212   163   167  0.038436  {1,0,0}     29    1
117   343    24    26  0.065411  {1,1,0}     38    1
108   343     4    22  0.403811  {0,1,0}     37    0
12    432   166   178  0.905079  {1,0,0}     40    1
13    436   249   252  0.608203  {0,1,0}     26    1
10    456    90    92  0.129394  {1,0,0}     20    1
88    458   118   119  0.825273  {1,0,0}     25    1
116   477     4     5  0.208114  {0,1,0}     26    1
74    484    16    17  0.770899  {1,0,0}     24    1
22    484   226   229  0.970611  {0,1,0}     40    1
18    502   184   188  0.485244  {0,1,0}     35    1
126   505    66    92  0.741569  {0,3,0}     36    0
29    531    58    59  0.086168  {0,1,1}     32    1
98    539    86    87  0.886125  {0,1,1}     36    1
73    541   233   235  0.926989  {0,2,0}     29    1
9     543   227   229  0.487516  {0,1,1}     22    1
19    551    61    65  0.164705  {1,0,0}     34    1
32    558    90    92  0.898033  {0,1,0}     36    0
15    586   246   247  0.837047  {0,3,0}     32    1
52    589    87    88  0.335417  {0,3,0}     37    1
14    590   236   237  0.500131  {1,1,0}     39    1
44    592   251   252  0.795222  {1,2,0}     26    1
125   598   146   147  0.172900  {0,1,0}     32    1
75    603   216   217  0.873623  {1,1,0}     37    1
127   609   164   169  0.114113  {0,2,0}     37    1
68    632     0     1  0.289204  {1,0,0}     39    1
4     637   240   241  0.021930  {1,0,0}     21    1
111   640   248   249  0.343318  {1,0,0}     39    1
64    642    23    87  0.761643  {0,1,0}     33    0
83    649   234   239  0.938789  {1,1,0}     37    0
104   655   239   240  0.180060  {1,0,0}     37    1
87    657    32    34  0.145113  {0,1,0}     30    1
2     674   219   223  0.799844  {0,1,0}     36    1
76    689    66    67  0.979541  {0,0,1}     29    1
31    692   249   252  0.377878  {0,0,1}     40    0
105   699    43    46  0.643106  {0,2,0}     31    0
48    702   165   166  0.390732  {0,1,1}     34    0
59    708    79    80  0.456806  {1,1,0}     38    1
3     712   217   219  0.711052  {0,1,1}     24    0
34    713   216   217  0.670796  {0,1,0}     40    1
91    714    71    73  0.642449  {0,1,0}     24    1
110   716   197   200  0.660837  {0,1,0}     40    1
8     722    89    97  0.589373  {0,0,1}     22    1
45    728   239   243  0.176264  {1,1,0}     28    1
67    741   118   119  0.721940  {1,0,0}     40    1
82    744   151   152  0.184599  {0,3,0}     37    1
23    756   249   250  0.448229  {0,3,0}     20    0
121   764    83    84  0.110008  {0,3,0}     26    1
49    764    53    55  0.351573  {0,2,0}     39    1
20    766    47    48  0.950032  {0,1,1}     27    0
93    769   138   139  0.424802  {1,0,0}     21    1
33    781   192   194  0.410200  {0,1,0}     36    1
63    804    97   115  0.390598  {0,1,1}     33    1
43    810   102   103  0.505431  {0,1,0}     27    0
89    819    82    85  0.017841  {0,2,0}     24    1
1     821     2     3  0.021207  {0,2,0}     27    0
80    826   222   223  0.560844  {0,1,0}     31    1
17    829   103   111  0.240975  {1,2,0}     20    1
53    836   206   207  0.387507  {1,1,0}     31    1
112   838   240   242  0.268832  {0,1,0}     20    1
90    860   167   168  0.012661  {0,2,0}     38    1
119   860   135   147  0.933058  {1,1,0}     26    1
36    887    24    26  0.627871  {0,3,0}     29    1
27    895   117   119  0.598403  {0,3,0}     29    0
72    914    17    22  0.913771  {1,0,0}     30    1
54    928   215   221  0.925827  {1,0,0}     29    1
56    942    66    67  0.747879  {0,2,0}     21    0
118   959   228   230  0.626268  {0,2,0}     24    1
97    960   193   246  0.922719  {0,2,0}     23    1
24    963    57    61  0.850463  {0,2,0}     38    0
123   964   235   236  0.768457  {0,1,0}     27    0
79    966   216   217  0.125113  {1,0,0}     29    1
69    978   217   219  0.644565  {0,3,0}     35    1
120   984   205   207  0.318999  {1,0,0}     20    1
102   997     5    26  0.402095  {0,3,0}     21    1
41   1027    95    96  0.805356  {0,1,0}     34    0
115  1029   178   179  0.256999  {0,2,0}     28    1
58   1045   234   235  0.979046  {0,1,0}     34    1
42   1047   141   142  0.775395  {1,0,0}     24    1
78   1053   138   139  0.109433  {0,1,0}     22    1
99   1059   216   217  0.964214  {0,0,1}     37    1
50   1062   140   141  0.635406  {0,1,0}     30    0
100  1075   136   137  0.831944  {0,1,0}     28    0
84   1083    37    75  0.029130  {0,0,1}     38    1
25   1087   133   134  0.718703  {0,1,1}     36    0
70   1099    99   132  0.626794  {1,0,0}     21    1
35   1101   185   186  0.047728  {0,2,0}     26    0
60   1107   178   185  0.656671  {1,1,0}     29    1
47   1111   210   211  0.107082  {1,0,0}     37    1
38   1125    27    28  0.923561  {0,2,0}     21    1
114  1145   194   242  0.132654  {0,1,0}     37    1
122  1151   217   219  0.997863  {1,0,0}     28    1
7    1151   175   177  0.525141  {0,2,0}     24    1
51   1183   192   194  0.101367  {0,1,1}     32    0
101  1186   151   153  0.143427  {1,1,0}     27    1
55   1189    23   237  0.462746  {1,1,0}     20    0
65   1192   119   120  0.910343  {0,2,0}     21    1
37   1204   242   243  0.340573  {0,3,0}     40    1
16   1223   213   215  0.622447  {0,1,1}     25    0
71   1225   171   172  0.603820  {0,1,0}     22    1
