map EGL-G2-A
fac 5 10 {0,249,179,171,29}
hosp 2 {0,131}
n_ALS 9 1 {3:0,4:249,2:179}
n_BLS 18 1 {5:0,4:249,3:179,3:171,3:29}
n_CLS 7 0 {1:249,4:179,1:171,1:29}
      c_m  head  tail      c_af      c_d  c_tau  c_h
84    145    24    25  0.802858  {0,1,0}     29    1
71    170     2    14  0.914410  {0,1,0}     40    1
28    198   128   139  0.302666  {0,1,0}     29    0
119   198   195   248  0.022569  {0,3,0}     34    1
2     201   178   185  0.710551  {1,0,0}     36    1
40    211    49    56  0.855956  {0,1,1}     30    1
26    217    45    46  0.967512  {0,0,1}     26    1
27    227   102   111  0.819757  {0,1,0}     21    1
44    244     3    23  0.391077  {0,2,0}     33    1
48    271    56    57  0.491294  {0,1,0}     26    1
76    292    47    64  0.667867  {0,2,0}     22    0
12    309   193   194  0.311887  {0,2,0}     22    1
46    313    89    90  0.631018  {0,2,0}     30    1
72    362   174   189  0.153413  {0,3,0}     32    1
98    363     7    30  0.249517  {0,1,1}     25    0
3     408    82    83  0.709641  {0,1,0}     24    0
9     413   170   174  0.600936  {0,2,0}     20    1
45    418    99   132  0.875108  {0,2,0}     33    0
50    444   140   142  0.045652  {0,2,0}     21    1
60    466     9    34  0.923483  {0,1,0}     20    0
107   484    35    36  0.614696  {0,1,0}     35    1
87    486   226   229  0.489520  {1,0,0}     38    1
109   490     5     6  0.557562  {0,0,1}     22    1
75    495   136   137  0.803375  {0,2,0}     20    0
57    512   251   254  0.503421  {0,2,0}     25    1
47    519   237   238  0.688813  {1,3,0}     30    1
1     524     7     8  0.007497  {0,1,0}     26    1
102   536   121   155  0.931338  {0,3,0}     27    1
7     539    95    99  0.054919  {0,1,0}     34    1
19    540    59    60  0.431955  {1,1,0}     30    1
56    563   129   138  0.573339  {1,0,0}     23    1
63    569    59    72  0.029003  {1,0,0}     35    1
121   579   250   251  0.658977  {0,0,1}     33    1
100   587    25    26  0.288641  {1,1,0}     34    1
10    587   146   147  0.109713  {0,3,0}     34    0
42    595   206   207  0.167938  {0,1,0}     40    1
120   618   218   250  0.867905  {0,1,0}     26    1
14    619    29    31  0.768355  {0,1,0}     26    1
20    620   206   207  0.793693  {0,2,0}     39    1
22    625   250   251  0.621764  {0,1,0}     29    0
30    640   237   238  0.486121  {0,1,0}     37    0
58    651   167   168  0.184137  {0,3,0}     29    0
51    653   227   229  0.974884  {1,2,0}     38    1
6     654   188   189  0.700539  {0,3,0}     34    1
114   656   157   161  0.927480  {0,2,0}     36    1
126   662   221   222  0.299616  {0,0,1}     37    0
97    671   239   244  0.637010  {0,1,0}     39    1
86    673   192   193  0.202427  {0,1,0}     24    1
65    675   120   170  0.609186  {0,1,0}     31    1
85    678    97   115  0.082905  {0,1,0}     39    1
77    678   184   188  0.713743  {0,2,0}     21    1
59    684   101   102  0.376882  {0,3,0}     27    0
81    684   138   139  0.977903  {0,0,1}     33    1
91    685   139   140  0.494051  {0,2,0}     36    1
53    717   115   116  0.500466  {1,0,0}     23    1
116   721   142   143  0.733912  {0,3,0}     38    0
89    745    82    85  0.024970  {0,3,0}     26    1
73    747    39    52  0.565634  {1,0,0}     23    1
64    749   172   173  0.660762  {1,1,0}     39    1
62    758   163   168  0.532942  {0,0,1}     38    1
52    758   116   123  0.024225  {0,2,0}     25    0
31    760    39    40  0.417238  {0,2,0}     30    0
92    789   136   146  0.460103  {0,2,0}     36    1
103   793    16    18  0.177667  {0,2,0}     40    1
117   796     5    26  0.176362  {1,0,0}     28    1
96    810    95    96  0.033136  {1,1,0}     30    1
25    813   246   247  0.209603  {0,3,0}     31    0
11    833   190   192  0.984091  {1,1,0}     40    1
112   834   235   236  0.782583  {1,0,0}     37    1
95    854   245   246  0.897291  {0,2,0}     23    1
93    862    50    52  0.096213  {1,0,0}     27    1
13    863    43    46  0.607110  {1,0,0}     35    1
54    863    90    92  0.509322  {1,1,0}     23    1
43    876    21    35  0.613526  {1,1,0}     37    1
35    877   253   254  0.761863  {1,1,0}     36    1
15    877   148   149  0.035129  {0,2,0}     20    1
32    878    54    55  0.056914  {0,1,0}     35    1
24    887   243   245  0.994789  {0,1,0}     27    0
124   887    30    33  0.915057  {0,2,0}     32    1
41    892    53    54  0.687930  {0,2,0}     32    1
83    894     6     7  0.881577  {0,3,0}     23    1
34    915    35    36  0.364869  {0,0,1}     40    0
68    926   163   167  0.629180  {1,1,0}     38    1
21    949   174   189  0.364745  {0,1,0}     28    0
29    963    69    80  0.875782  {1,1,0}     20    0
80    967   193   246  0.415901  {0,2,0}     35    1
101   991    18    20  0.440207  {0,1,1}     38    1
104   996    85   101  0.022023  {1,0,0}     32    1
123  1000   166   175  0.026345  {0,1,0}     22    0
90   1043   196   198  0.039334  {0,3,0}     27    1
79   1050    12    16  0.610899  {0,1,1}     34    0
37   1055   205   208  0.834293  {1,0,0}     22    1
66   1073   105   106  0.074199  {0,1,0}     32    1
82   1079    94    95  0.094552  {1,1,0}     36    1
33   1079   184   185  0.225729  {0,3,0}     36    0
49   1080   131   132  0.322306  {0,0,1}     31    0
4    1083   226   227  0.703743  {0,1,0}     33    1
23   1090   225   226  0.002527  {0,2,0}     22    1
69   1108   189   190  0.410657  {1,0,0}     29    1
105  1121   174   182  0.413861  {0,2,0}     31    1
127  1132   106   108  0.308517  {0,2,0}     38    0
125  1142    95    96  0.796305  {1,1,0}     24    1
99   1165   219   220  0.100320  {0,1,0}     34    1
118  1203   152   153  0.340655  {1,1,0}     21    1
94   1206   151   152  0.859014  {0,1,0}     30    0
61   1212   192   193  0.506664  {0,3,0}     33    1
36   1217    21    35  0.017477  {0,1,1}     37    1
67   1235   245   247  0.648988  {0,1,0}     30    1
16   1249   206   207  0.918512  {0,0,1}     31    1
8    1255    95    96  0.056358  {0,2,0}     30    1
17   1256   235   236  0.646084  {0,1,0}     35    0
113  1274    83    84  0.461348  {0,2,0}     24    0
122  1275   234   239  0.305242  {1,2,0}     25    1
0    1290     9    34  0.743915  {1,1,0}     33    1
39   1296    87    88  0.543643  {1,0,0}     39    1
5    1302    35    36  0.836661  {0,2,0}     25    1
74   1306   205   207  0.100713  {1,1,0}     30    1
111  1315   219   223  0.089426  {0,1,1}     37    1
110  1315    13    14  0.495495  {1,1,0}     39    1
55   1327    92    93  0.303276  {0,2,0}     31    0
78   1359    70    71  0.009473  {0,2,0}     32    1
88   1373   179   184  0.366019  {0,1,1}     39    1
18   1378   126   150  0.722895  {0,3,0}     38    1
108  1383    38    40  0.385232  {0,1,1}     22    0
70   1412    67    68  0.069026  {0,1,0}     31    1
38   1422   122   124  0.670568  {0,1,0}     38    0
106  1432   185   187  0.767600  {1,1,0}     27    1
115  1439   143   145  0.208838  {1,1,0}     39    1
