map EGL-G2-D
fac 5 10 {0,83,3,104,122}
hosp 2 {0,208}
n_ALS 9 1 {6:0,2:3,1:122}
n_BLS 22 1 {4:0,3:83,5:3,4:104,6:122}
n_CLS 9 0 {6:83,1:3,1:104,1:122}
      c_m  head  tail      c_af      c_d  c_tau  c_h
71      9   147   148  0.693843  {1,1,0}     28    1
29     34   234   239  0.679093  {0,1,1}     24    1
67     48   136   146  0.429562  {0,1,0}     22    1
95     62   105   107  0.517304  {0,1,0}     37    0
75     74   221   222  0.744534  {0,1,0}     21    0
45    105    47    48  0.321354  {1,2,0}     28    1
123   106   227   233  0.993274  {0,3,0}     29    1
15    157    89    97  0.814121  {0,2,0}     38    1
83    177    16    17  0.081294  {0,1,0}     32    1
59    183   167   168  0.607762  {1,0,0}     38    1
34    231    48    49  0.703417  {0,0,1}     26    1
32    242    21    35  0.831164  {0,2,0}     37    1
30    325   177   181  0.380668  {0,1,0}     27    1
40    329    66    67  0.063865  {0,1,0}     27    1
12    334   218   250  0.693369  {0,0,1}     33    0
65    349    90    91  0.499291  {0,1,0}     23    1
60    422    99   100  0.912300  {0,1,0}     32    1
23    422   121   122  0.114805  {0,1,0}     25    1
121   422   170   171  0.603353  {0,1,0}     24    0
54    429    43    46  0.209577  {0,1,1}     40    1
7     444   171   172  0.220906  {0,2,0}     36    0
20    451   202   209  0.183231  {0,1,1}     20    0
116   455   138   139  0.806462  {1,1,0}     25    0
82    462    62    63  0.635821  {1,1,0}     32    1
87    465   200   201  0.053379  {0,3,0}     30    1
62    475    23    87  0.999200  {0,1,0}     40    1
106   476   156   157  0.597021  {0,1,0}     31    0
72    489   116   123  0.126932  {1,0,0}     40    1
56    490    48    57  0.553361  {1,0,0}     27    1
33    493    76    77  0.942796  {1,0,0}     27    1
21    513   176   177  0.622131  {0,1,0}     28    1
93    514   128   129  0.838743  {0,2,0}     29    1
28    521     1    12  0.653063  {0,2,0}     37    1
38    523    82    85  0.108567  {1,1,0}     36    1
25    553    36    39  0.070456  {0,1,0}     20    0
1     554   203   204  0.803494  {1,0,0}     32    1
4     565    18    20  0.427308  {1,3,0}     24    1
125   571   197   199  0.755476  {0,3,0}     37    1
111   579    91    96  0.823419  {0,2,0}     29    1
63    591    22    24  0.015087  {1,1,0}     38    1
96    609    57    61  0.871811  {1,0,0}     36    1
52    614    22    24  0.591861  {1,0,0}     25    1
92    615   152   153  0.459129  {1,0,0}     22    1
73    638     1     2  0.785739  {1,0,0}     28    1
114   639    15    17  0.759023  {1,0,0}     26    1
115   677   150   151  0.423517  {0,1,0}     38    1
39    680   249   250  0.715225  {1,0,0}     37    1
122   682   157   161  0.606910  {0,1,1}     32    1
69    690   215   221  0.800865  {0,1,1}     35    1
126   691    54    58  0.237278  {0,3,0}     21    1
107   695    26    28  0.892522  {0,2,0}     34    0
120   700   192   194  0.869513  {1,1,0}     25    1
91    703   233   234  0.799010  {0,3,0}     24    1
41    705   128   139  0.604018  {1,0,0}     22    1
112   708    81    82  0.055155  {0,2,0}     30    1
31    713   108   109  0.855531  {0,1,1}     32    0
103   715   174   182  0.131951  {1,1,0}     31    1
86    715    97    98  0.165601  {0,1,0}     28    0
77    723     9    34  0.032878  {1,1,0}     37    1
78    735   210   215  0.415065  {0,1,0}     36    1
42    753   203   204  0.653914  {0,1,0}     25    1
81    759   250   251  0.270938  {1,0,0}     26    1
124   777   245   246  0.254365  {1,1,0}     28    1
22    780   137   138  0.608207  {0,2,0}     35    0
5     785    29    31  0.043027  {0,1,0}     40    0
44    797   204   205  0.148017  {0,1,0}     33    0
37    799    23   150  0.707036  {0,2,0}     33    1
119   800   112   113  0.653872  {0,2,0}     30    0
51    816   143   145  0.089487  {1,1,0}     39    1
102   817    35    36  0.831735  {1,3,0}     31    1
76    840    57    61  0.746962  {0,3,0}     23    1
98    843   190   191  0.214100  {0,1,0}     29    0
14    857   219   220  0.302922  {1,0,0}     36    1
55    870   162   163  0.459429  {0,3,0}     29    1
10    874    39    52  0.122388  {0,2,0}     26    1
104   879   222   223  0.656227  {0,1,0}     33    0
