map EGL-G1-B
fac 5 10 {0,226,111,30,14}
hosp 1 {0}
n_ALS 5 1 {3:226,1:111,1:14}
n_BLS 17 1 {3:0,1:226,1:111,7:30,5:14}
n_CLS 6 0 {2:0,2:226,1:30,1:14}
      c_m  head  tail      c_af      c_d  c_tau  c_h
101    11   175   176  0.804100  {1,1,0}     27    0
108    15    39    72  0.595229  {1,1,0}     38    1
85     18    93    94  0.181862  {0,2,0}     35    1
89     55     6    27  0.396309  {0,1,1}     20    0
80     59     5    23  0.083658  {1,0,0}     22    1
22     62     3     4  0.684196  {0,2,0}     36    1
67     62   115   116  0.646419  {1,1,0}     22    1
92     95   146   147  0.193877  {0,3,0}     28    1
32    121    98    99  0.786706  {0,0,1}     28    1
110   121    98    99  0.177413  {0,2,0}     35    1
14    135     8     9  0.828806  {0,1,0}     24    1
36    190    67    68  0.006182  {0,1,0}     20    1
97    194    29    31  0.331104  {1,1,0}     23    0
6     200   139   140  0.124422  {0,2,0}     22    1
20    209   163   164  0.929904  {1,0,0}     40    1
26    273    46    47  0.880992  {1,0,0}     30    1
94    275   121   122  0.252100  {0,1,0}     30    0
43    278   139   141  0.872667  {0,0,1}     23    1
86    306   153   156  0.456290  {1,0,0}     26    1
19    332    16    18  0.832331  {0,1,0}     35    0
72    365    43    45  0.435335  {0,2,0}     28    1
23    392   102   103  0.747198  {1,0,0}     20    1
0     401    63    64  0.177977  {1,0,0}     37    1
71    410    41    51  0.044035  {0,1,0}     27    1
11    417    83    85  0.934135  {1,1,0}     35    0
35    433   188   189  0.005926  {0,2,0}     21    0
74    479    55    56  0.292577  {0,2,0}     30    1
39    486     2     3  0.936311  {0,2,0}     29    1
61    494    45    46  0.278876  {0,1,0}     38    1
24    543     8    33  0.716618  {0,1,0}     40    1
100   550   116   118  0.784654  {0,1,0}     25    1
96    559   228   229  0.008032  {1,1,0}     23    1
119   573   165   166  0.875491  {1,0,0}     28    1
62    597   100   101  0.156427  {0,2,0}     27    0
13    598    31    32  0.775656  {0,2,0}     39    0
28    601   164   165  0.296967  {1,0,0}     29    1
5     605   245   246  0.276609  {1,0,0}     37    1
31    619    70    71  0.183439  {1,1,0}     35    1
49    633   207   209  0.472444  {1,0,0}     40    1
102   638    89    90  0.078327  {0,0,1}     38    1
17    649     5     6  0.084943  {1,0,0}     21    1
76    649    75    76  0.864071  {0,1,0}     39    0
57    660    68    79  0.019681  {1,2,0}     23    1
90    677    29    31  0.481679  {0,1,0}     23    1
69    677    86    87  0.500319  {0,1,1}     30    0
93    688   135   136  0.647708  {0,3,0}     31    0
68    688     3    23  0.098027  {1,1,0}     30    1
109   703   156   160  0.099256  {0,2,0}     32    0
8     704    37    74  0.422168  {0,1,1}     31    0
112   708   196   197  0.120641  {0,2,0}     20    1
41    716    45    46  0.556825  {0,1,1}     38    0
37    724     4    22  0.341025  {0,3,0}     30    0
27    736   228   230  0.549222  {1,0,0}     39    1
117   740   128   137  0.099378  {0,2,0}     40    1
40    742   161   162  0.812917  {0,3,0}     21    1
48    747   193   194  0.602523  {0,3,0}     38    0
98    764   169   170  0.808914  {0,2,0}     34    1
124   766    89    90  0.150420  {0,0,1}     25    1
70    766    73    74  0.702367  {0,2,0}     31    0
58    770   204   209  0.816142  {0,2,0}     33    1
7     780    89    90  0.542947  {0,1,0}     35    0
88    795    36    38  0.970572  {1,0,0}     39    1
1     801   173   181  0.646957  {0,2,0}     31    0
73    803    68    69  0.810948  {1,0,0}     26    1
54    815   158   159  0.390479  {0,1,0}     31    0
114   824    43    45  0.629433  {1,0,0}     38    1
78    837   207   209  0.049738  {1,0,0}     30    1
91    837    29    31  0.673952  {1,0,0}     35    1
12    843   130   131  0.103947  {1,1,0}     26    1
115   846    49    50  0.737922  {0,1,1}     32    1
107   855   240   242  0.666845  {0,0,1}     27    1
51    856   240   241  0.083988  {1,0,0}     20    1
38    871   225   226  0.835089  {0,3,0}     21    1
33    883   189   190  0.844679  {0,1,1}     20    1
34    888    96    97  0.609459  {0,1,0}     30    0
126   908    30    33  0.631152  {0,1,0}     27    0
81    986   231   232  0.277946  {0,1,0}     27    1
10    994   145   146  0.154750  {1,0,0}     33    1
113   998   232   234  0.426750  {0,1,0}     39    0
56   1004    31    38  0.543247  {1,1,0}     38    1
2    1004   238   239  0.501547  {0,1,0}     26    1
64   1008    36    38  0.989785  {0,1,0}     21    0
15   1016    45    46  0.716694  {0,3,0}     21    0
66   1018    89    91  0.010162  {0,1,0}     35    0
30   1020    43    44  0.825951  {1,1,0}     36    1
65   1023    68    69  0.779640  {1,1,0}     30    1
45   1036    97   126  0.084991  {0,1,1}     26    1
4    1039    68    69  0.132776  {0,1,0}     24    0
82   1041    73    75  0.561338  {0,2,0}     31    1
121  1042   174   176  0.221698  {0,1,0}     36    1
95   1048    68    79  0.797659  {0,1,0}     39    1
42   1069    26    28  0.700875  {0,2,0}     26    0
16   1082   222   225  0.645445  {0,2,0}     32    1
123  1083   240   242  0.689704  {0,1,1}     23    1
111  1089   160   164  0.010173  {0,2,0}     25    1
83   1089    39    72  0.760167  {0,0,1}     27    1
77   1099    29    30  0.297129  {1,1,0}     33    1
55   1106   231   232  0.541691  {0,2,0}     39    1
59   1113   177   178  0.822743  {0,2,0}     32    1
105  1114    70    72  0.121453  {0,1,1}     38    1
50   1117   246   247  0.915603  {1,1,0}     29    1
25   1119   244   248  0.978311  {0,2,0}     34    1
87   1129   146   147  0.025996  {1,1,0}     39    1
122  1133   220   222  0.642130  {0,3,0}     23    0
75   1137   111   112  0.616082  {0,3,0}     37    0
3    1148    48    57  0.166793  {0,2,0}     20    0
46   1170   243   244  0.071265  {0,1,0}     20    1
103  1175   244   248  0.064087  {0,2,0}     23    0
125  1184    28    29  0.444403  {0,2,0}     28    1
47   1191    23   229  0.004413  {0,2,0}     27    0
63   1192   140   149  0.045688  {1,1,0}     27    1
44   1212    88    96  0.452831  {0,1,0}     37    0
99   1238   245   246  0.491330  {1,1,0}     34    1
29   1239   228   230  0.592862  {0,1,0}     35    0
9    1244   145   146  0.059715  {0,2,0}     21    1
104  1254    90    95  0.779475  {0,2,0}     26    1
127  1301   177   178  0.403179  {0,1,1}     22    0
18   1305     5     6  0.435840  {1,0,0}     20    1
84   1305   234   236  0.996764  {0,2,0}     37    1
52   1349   232   234  0.473144  {0,2,0}     31    0
120  1355    55    56  0.995106  {1,0,0}     23    1
79   1357   108   109  0.112568  {0,2,0}     37    1
106  1359   190   192  0.665928  {0,3,0}     21    1
60   1363    18    19  0.412533  {0,3,0}     24    1
21   1381   245   246  0.339490  {1,1,0}     34    1
116  1382    22    24  0.942919  {0,3,0}     20    1
53   1387   112   114  0.285366  {0,0,1}     25    1
118  1431   106   108  0.201317  {0,2,0}     39    0
