map EGL-G1-E
fac 5 10 {0,117,133,89,92}
hosp 1 {0}
n_ALS 8 1 {5:117,2:133,1:92}
n_BLS 20 1 {7:0,5:117,3:133,2:89,3:92}
n_CLS 9 0 {1:0,2:133,4:89,2:92}
      c_m  head  tail      c_af      c_d  c_tau  c_h
95     15    30    33  0.954290  {0,1,1}     36    0
124    28     7    30  0.047562  {1,0,0}     22    1
120    29   163   164  0.060119  {0,0,1}     39    0
119    36   105   107  0.678044  {0,1,0}     32    1
5      86   212   218  0.600074  {0,2,0}     26    0
42     96    32    33  0.430670  {0,2,0}     38    1
63    117    86    87  0.403305  {0,1,0}     30    1
17    130    88    96  0.161594  {1,1,0}     30    1
53    201    41    51  0.529386  {0,0,1}     33    1
43    218   198   200  0.463999  {1,0,0}     29    1
8     240   212   243  0.273881  {0,1,0}     34    0
49    292   203   210  0.895187  {0,3,0}     40    1
16    319   135   136  0.152757  {1,0,0}     32    1
59    337    39    40  0.375464  {0,0,1}     25    0
26    347    49    56  0.281086  {1,0,0}     33    1
102   357    62    63  0.370103  {1,1,0}     40    1
44    359    47    48  0.652535  {0,0,1}     21    1
48    360   171   172  0.342704  {0,2,0}     28    0
52    371    57    61  0.636089  {0,1,0}     22    1
78    375    65    92  0.643486  {0,1,1}     34    1
126   385    43    44  0.917782  {0,3,0}     24    0
109   416    20    21  0.335564  {1,1,0}     20    1
127   426   114   115  0.030822  {0,1,0}     22    0
55    438    12    16  0.920654  {0,3,0}     24    1
23    446   115   116  0.299627  {0,1,0}     36    1
72    450    63    64  0.857995  {0,2,0}     21    0
106   461    63    64  0.219228  {1,1,0}     36    0
10    484     6     7  0.954720  {0,2,0}     37    1
47    484    85    86  0.867226  {0,1,0}     30    0
87    505    48    49  0.027039  {0,2,0}     20    0
11    505   244   248  0.958876  {1,0,0}     39    1
64    506   153   157  0.042506  {1,0,0}     31    1
35    535   228   230  0.925474  {1,1,0}     32    1
58    547   174   176  0.445121  {0,1,1}     39    0
77    552   103   113  0.243555  {0,3,0}     20    1
76    575   135   136  0.930007  {1,0,0}     37    1
89    591   131   132  0.968556  {0,1,0}     34    0
125   614    96   111  0.408282  {0,2,0}     27    0
45    616   122   123  0.092554  {1,0,0}     26    1
60    617   101   102  0.123337  {1,3,0}     21    1
96    638   169   173  0.836013  {0,0,1}     23    1
1     645    39    40  0.774094  {1,1,0}     40    1
54    663   166   167  0.774223  {1,0,0}     28    1
80    666    78    79  0.930903  {0,2,0}     36    1
9     676   155   161  0.977927  {1,1,0}     29    1
116   678   122   123  0.113507  {0,2,0}     31    1
37    681   184   185  0.319031  {0,2,0}     21    1
22    683   185   192  0.003900  {1,0,0}     36    1
118   695    98    99  0.011084  {0,1,0}     20    1
20    695   240   241  0.656548  {1,0,0}     36    1
19    708    56    57  0.040931  {1,1,0}     40    1
24    714    78    79  0.359981  {1,1,0}     30    1
74    717    66    67  0.194979  {1,0,0}     38    1
14    726    73    75  0.658540  {0,2,0}     29    0
88    731    60    67  0.291631  {0,1,0}     35    1
94    734    48    49  0.124955  {1,1,0}     20    1
32    735   139   140  0.569992  {0,3,0}     35    1
36    756    91    92  0.705239  {0,2,0}     24    1
117   758   207   208  0.298601  {0,0,1}     32    1
107   762   150   152  0.094636  {0,2,0}     23    1
57    763   203   210  0.901704  {1,1,0}     32    1
71    780    75    77  0.895227  {1,1,0}     40    1
82    785   177   184  0.252385  {0,2,0}     37    1
73    807   107   108  0.105286  {0,3,0}     39    1
84    823    27    30  0.043456  {0,2,0}     39    1
91    824   196   203  0.849240  {1,1,0}     40    1
3     846   102   103  0.036508  {0,2,0}     37    0
28    849   135   136  0.257035  {1,0,0}     34    1
86    871   156   162  0.749942  {1,1,0}     33    1
46    876    85    86  0.427148  {0,1,0}     35    1
40    884   220   222  0.282859  {0,1,0}     24    0
101   887   232   233  0.492841  {0,2,0}     30    1
12    889    70    71  0.566314  {1,1,0}     32    1
69    903   141   142  0.770062  {0,1,0}     36    0
81    903   196   197  0.721207  {1,3,0}     38    1
56    904   198   199  0.994572  {0,1,0}     30    0
41    922    91    92  0.223982  {0,0,1}     36    1
38    927   191   193  0.888597  {1,0,0}     29    1
79    932   204   205  0.632412  {0,1,0}     28    0
4     959   244   245  0.337861  {0,3,0}     30    0
67    959    49    56  0.351762  {1,0,0}     25    0
25    962    35    36  0.814306  {0,1,1}     34    1
39    966    73    74  0.281940  {1,1,0}     40    1
30    968     5    26  0.233757  {0,1,1}     24    0
104   969   129   130  0.254976  {1,0,0}     36    1
121   970   111   112  0.944481  {0,3,0}     29    1
2    1016   129   136  0.327577  {0,2,0}     25    1
115  1019    39    52  0.435568  {0,2,0}     38    0
97   1031     8    33  0.560554  {1,1,0}     24    1
15   1033    71    72  0.933087  {0,1,1}     36    1
112  1033    71    72  0.534537  {0,2,0}     40    1
65   1037     2    14  0.873602  {0,2,0}     28    0
90   1048    22    24  0.717686  {0,2,0}     35    0
98   1056    13    14  0.634679  {0,3,0}     21    1
93   1058    59    60  0.502996  {0,3,0}     39    1
75   1064   151   154  0.388276  {1,0,0}     31    1
113  1070   241   242  0.190962  {1,1,0}     20    1
123  1080    27    30  0.767097  {0,1,1}     39    0
68   1082    65    92  0.646447  {1,3,0}     36    1
122  1092   198   200  0.327724  {1,1,0}     31    1
62   1100    36    37  0.233617  {0,3,0}     28    1
114  1100     9    10  0.711272  {0,0,1}     39    1
18   1100    96    97  0.553915  {1,1,0}     21    1
21   1138   160   164  0.793949  {0,2,0}     31    1
110  1169   225   226  0.978838  {1,1,0}     35    1
85   1189   151   154  0.639764  {0,3,0}     35    0
70   1192   232   233  0.585644  {0,1,1}     33    1
51   1194   156   160  0.645533  {0,0,1}     29    0
100  1198   246   248  0.887377  {1,1,0}     36    1
31   1200    96   114  0.341149  {0,1,0}     25    1
105  1200    73    74  0.252646  {0,1,0}     26    0
111  1209   179   180  0.405711  {0,1,0}     23    0
6    1235    84   100  0.193726  {1,1,0}     23    1
50   1238   169   173  0.461723  {0,3,0}     24    1
27   1239   211   212  0.937083  {0,1,0}     23    0
83   1241   153   157  0.527165  {1,0,0}     25    1
103  1243   220   222  0.283502  {1,0,0}     36    1
29   1249   198   199  0.763888  {0,3,0}     32    0
99   1264   155   156  0.482107  {0,3,0}     27    1
0    1275   176   180  0.426093  {0,2,0}     24    0
