map EGL-G1-D
fac 5 10 {0,163,242,128,165}
hosp 1 {0}
n_ALS 8 1 {3:0,3:163,1:242,1:165}
n_BLS 25 1 {7:0,5:163,7:242,3:128,3:165}
n_CLS 6 0 {2:163,2:128,2:165}
      c_m  head  tail      c_af      c_d  c_tau  c_h
64     48   246   248  0.273735  {0,2,0}     36    1
99     63    60    67  0.902590  {0,1,1}     34    1
73     72     7     8  0.207225  {0,1,0}     28    1
93     97   121   122  0.176410  {0,3,0}     21    1
65    105   232   234  0.723129  {1,0,0}     33    1
8     124     8     9  0.622709  {0,3,0}     35    0
50    160    48    49  0.126480  {1,1,0}     37    1
87    199     6     7  0.615327  {0,1,0}     31    0
16    259   116   120  0.240267  {0,2,0}     33    0
52    269    96   111  0.745207  {0,3,0}     40    0
32    271    32    34  0.314447  {1,1,0}     40    1
2     313   215   216  0.855951  {0,1,1}     30    1
71    322    80    88  0.226400  {0,3,0}     26    0
15    407   105   117  0.854861  {0,3,0}     21    0
108   417    69    78  0.713928  {0,1,0}     29    0
124   452    38    40  0.867498  {0,2,0}     32    1
123   489    94    98  0.412454  {0,2,0}     40    0
23    493   176   179  0.196075  {1,0,0}     20    1
104   496    53    55  0.585870  {1,0,0}     33    1
107   544   241   242  0.273461  {1,0,0}     29    1
77    546   104   105  0.364640  {1,1,0}     36    1
97    564   102   103  0.019479  {1,3,0}     35    0
67    579    32    33  0.763511  {0,1,0}     24    1
5     592   127   128  0.996905  {0,1,0}     36    1
37    593   245   246  0.538708  {1,0,0}     36    1
111   598   152   153  0.809647  {0,2,0}     26    1
81    606    93    94  0.669209  {0,1,1}     26    1
114   610    69    78  0.360052  {0,2,0}     34    1
92    624    89    90  0.000706  {1,1,0}     33    1
102   640   242   245  0.798588  {1,0,0}     36    1
113   645   174   175  0.552176  {0,1,0}     21    1
22    648   173   181  0.580000  {0,2,0}     40    1
89    657   165   166  0.051536  {0,3,0}     35    0
125   666    27    28  0.882013  {1,0,0}     30    0
88    672    65    66  0.721583  {0,1,0}     39    0
43    675   162   167  0.070794  {0,1,0}     21    0
72    680    79    80  0.330094  {1,0,0}     38    1
75    682   178   179  0.787155  {1,0,0}     29    1
122   685     4     5  0.987851  {0,1,0}     26    1
117   686   210   212  0.587802  {1,0,0}     27    1
45    694    47    48  0.354241  {0,1,0}     34    1
109   710   178   182  0.641690  {1,1,0}     40    1
42    721   138   139  0.830611  {0,2,0}     21    0
120   722   228   229  0.922516  {0,1,0}     35    0
53    724   171   172  0.104165  {1,0,0}     28    0
94    734   204   209  0.732452  {0,2,0}     22    0
48    742    32    34  0.809162  {0,1,0}     22    1
