map EGL-G2-A
fac 5 10 {0,50,220,76,81}
hosp 2 {0,112}
n_ALS 7 1 {2:0,1:50,1:220,2:76,1:81}
n_BLS 16 1 {2:0,5:50,3:220,5:76,1:81}
n_CLS 5 0 {2:0,2:50,1:76}
      c_m  head  tail      c_af      c_d  c_tau  c_h
104     7   108   109  0.708094  {0,1,0}     26    1
66     57   234   235  0.317711  {0,2,0}     37    1
91     58   245   247  0.269147  {0,2,0}     36    0
47     98   129   130  0.455434  {0,1,0}     21    0
90    113    29    30  0.405208  {1,0,0}     38    1
42    126   125   150  0.438680  {0,1,1}     36    0
105   143   127   128  0.164063  {1,0,0}     28    1
12    177    70    79  0.774693  {0,1,0}     39    0
96    205   132   133  0.956346  {0,0,1}     39    1
5     213   202   209  0.037705  {0,1,0}     31    1
86    244   152   153  0.926760  {1,1,0}     31    1
119   248    97   112  0.643192  {1,3,0}     30    1
60    272   186   198  0.056103  {0,3,0}     34    0
11    276   162   163  0.932608  {1,1,0}     32    1
27    303    19    25  0.222788  {0,3,0}     25    1
53    377   209   216  0.998449  {0,2,0}     35    1
113   386   249   250  0.493252  {0,3,0}     40    0
108   388   107   109  0.202246  {0,2,0}     24    0
83    421   247   248  0.400924  {0,1,0}     23    0
64    424    46    47  0.332695  {0,1,1}     40    1
26    427   217   218  0.746597  {0,1,1}     30    1
99    429    37    75  0.760337  {0,2,0}     37    0
88    439   185   187  0.901141  {0,1,1}     29    1
28    444   216   218  0.342234  {0,2,0}     34    1
57    450   233   235  0.349121  {0,0,1}     21    1
62    463    59    60  0.335068  {0,1,0}     31    1
33    464     8     9  0.805040  {0,2,0}     21    0
112   471     2    14  0.909439  {0,2,0}     23    1
74    499   219   223  0.136344  {0,3,0}     31    0
3     502    87    88  0.649164  {0,3,0}     20    0
120   539    12    16  0.327486  {0,2,0}     35    0
80    542    55    56  0.624666  {1,3,0}     34    1
13    562   221   222  0.970910  {0,2,0}     24    0
69    575    97   112  0.730615  {0,0,1}     30    1
35    576   170   174  0.135863  {0,2,0}     27    1
121   580   242   243  0.644008  {0,2,0}     34    1
0     585     1     2  0.911995  {0,2,0}     39    1
39    606    91    96  0.468720  {0,1,0}     29    0
6     621     1    12  0.832728  {0,1,0}     30    0
65    642   216   218  0.520995  {0,2,0}     21    0
36    657     5     6  0.738783  {0,2,0}     40    1
17    660   248   249  0.483341  {0,3,0}     25    0
100   673    43    46  0.543929  {0,2,0}     40    0
101   677    24    25  0.409546  {1,1,0}     30    1
109   687    43    45  0.289042  {1,1,0}     26    1
10    688   210   215  0.958642  {1,0,0}     39    1
31    706   156   162  0.744568  {1,1,0}     36    1
75    713   135   147  0.921202  {0,1,0}     33    1
30    766    84    86  0.158462  {1,1,0}     22    1
14    768   121   155  0.586301  {1,0,0}     26    1
95    788    80    81  0.108025  {0,1,0}     38    0
79    810   226   227  0.069777  {1,1,0}     34    1
38    812   121   155  0.456349  {0,1,1}     25    1
107   822    20    21  0.052659  {1,1,0}     33    1
118   828   148   149  0.981907  {0,3,0}     26    1
59    834    18    19  0.339416  {0,1,0}     32    0
4     857    23    87  0.944410  {1,3,0}     36    1
52    870   176   177  0.704793  {0,2,0}     22    0
34    872   122   124  0.478914  {0,0,1}     34    0
92    875   204   206  0.297813  {0,3,0}     21    0
127   876   251   252  0.792669  {0,1,0}     22    0
58    876    94    95  0.858039  {1,1,0}     37    1
98    888    63    65  0.810258  {0,1,1}     22    0
55    904    81    89  0.161259  {1,1,0}     36    1
89    908    66    92  0.202369  {1,1,0}     37    0
106   927    90    92  0.371462  {0,2,0}     27    1
97    932   228   230  0.089928  {0,0,1}     29    1
126   936    32    34  0.430967  {0,2,0}     26    1
23    941    23   150  0.442913  {0,2,0}     27    1
37    952   109   110  0.739998  {1,1,0}     21    1
82    954   101   102  0.337731  {1,1,0}     40    1
56    962    24    25  0.215416  {0,2,0}     39    1
114   971    99   132  0.270178  {0,1,0}     20    1
84    972   226   251  0.866118  {1,1,0}     31    1
73    975    29    30  0.063108  {1,1,0}     30    1
29    978   126   150  0.568754  {0,0,1}     33    1
44    982   166   178  0.871659  {0,1,0}     21    1
87    983    83    84  0.880184  {0,3,0}     37    1
9     983    47    64  0.545399  {1,1,0}     26    1
22    992   210   211  0.649877  {0,2,0}     32    1
61    997    81    82  0.590508  {0,0,1}     20    1
19   1003   228   230  0.792396  {0,3,0}     27    0
7    1014     8     9  0.644436  {1,0,0}     24    1
117  1038    39    40  0.602155  {0,1,0}     25    1
45   1043   117   121  0.202460  {0,2,0}     27    1
25   1049   147   148  0.748998  {1,2,0}     31    1
43   1056   127   128  0.689350  {0,3,0}     40    1
67   1063   192   193  0.514025  {1,0,0}     36    1
116  1072   200   201  0.300334  {0,3,0}     34    1
20   1078    43    46  0.825349  {0,1,0}     24    1
81   1080   218   225  0.059974  {1,0,0}     25    1
50   1082   174   189  0.322727  {0,1,0}     33    0
124  1083    89    97  0.413042  {0,1,0}     34    0
15   1089    28    29  0.210668  {0,2,0}     29    0
85   1123   177   180  0.710196  {0,1,0}     37    0
94   1130   246   247  0.703718  {1,1,0}     27    1
63   1138     7    30  0.025700  {0,1,0}     31    0
8    1140   201   203  0.159818  {0,1,1}     27    0
122  1151   208   209  0.085344  {0,1,1}     27    1
48   1153    18    20  0.754352  {0,1,0}     40    1
71   1160   102   103  0.273728  {0,3,0}     34    0
21   1178   202   203  0.443789  {1,1,0}     25    1
54   1197     0     1  0.837686  {1,1,0}     32    1
51   1199    67    69  0.813623  {1,1,0}     22    1
18   1209   251   252  0.973467  {1,0,0}     39    1
68   1214    11    42  0.863579  {1,0,0}     22    1
78   1227    74    76  0.888286  {1,1,0}     40    1
70   1230    82    83  0.594935  {0,1,0}     25    1
46   1230   143   145  0.468047  {1,3,0}     40    1
103  1231   142   143  0.787444  {0,2,0}     24    0
40   1244    23   171  0.478451  {0,1,0}     30    1
2    1259     2     3  0.953972  {0,1,0}     31    0
49   1265   189   190  0.161593  {0,2,0}     30    0
1    1269   174   182  0.748288  {0,2,0}     27    1
115  1272    29    30  0.981767  {0,0,1}     30    1
32   1272   213   215  0.255677  {0,2,0}     25    1
111  1282   122   123  0.130338  {0,0,1}     27    0
24   1289   223   224  0.577605  {0,1,0}     26    0
110  1298    56    57  0.901195  {0,3,0}     31    1
16   1303     2    14  0.780942  {0,2,0}     31    1
93   1311   247   249  0.105109  {1,0,0}     35    0
76   1315     5     6  0.216197  {0,2,0}     38    1
102  1321     0     1  0.313527  {0,2,0}     31    1
77   1330    92    93  0.226426  {0,2,0}     31    1
125  1374   206   207  0.929000  {0,1,0}     30    0
123  1392   116   117  0.430763  {0,2,0}     20    1
72   1397   159   161  0.788024  {0,2,0}     20    1
41   1401   154   158  0.918215  {0,1,0}     25    1
