map EGL-G2-E
fac 5 10 {0,243,205,152,47}
hosp 3 {0,195,226}
n_ALS 9 1 {3:0,2:243,1:205,3:152}
n_BLS 21 1 {7:0,5:243,3:205,1:152,5:47}
n_CLS 6 0 {2:243,2:205,2:47}
      c_m  head  tail      c_af      c_d  c_tau  c_h
123    15   141   142  0.868396  {1,0,0}     26    1
16     50   235   236  0.674221  {1,2,0}     23    1
77     87   101   102  0.650366  {0,1,0}     35    1
107   117   157   163  0.172311  {0,3,0}     29    0
28    140     8     9  0.977260  {0,1,0}     30    0
52    156    83    84  0.456995  {0,1,0}     33    1
17    169   122   124  0.497111  {0,1,0}     34    1
76    171   121   155  0.756513  {0,1,1}     39    0
67    203   156   157  0.042748  {0,2,0}     30    0
71    211   242   243  0.116397  {0,2,0}     35    1
20    225    45    64  0.727134  {0,2,0}     27    1
86    247    76    78  0.980180  {1,0,0}     34    1
32    249   250   251  0.081508  {0,3,0}     27    1
84    324   227   233  0.812698  {0,0,1}     26    1
62    352    74    75  0.238613  {0,1,0}     32    0
33    372    69    70  0.876920  {0,0,1}     27    0
78    380    59    60  0.770023  {1,0,0}     39    1
89    388   127   128  0.114756  {1,1,0}     33    1
105   391   205   208  0.281907  {0,1,1}     38    1
125   410    97    98  0.769436  {1,0,0}     33    1
100   428   202   203  0.216755  {0,2,0}     30    1
112   457    12    13  0.211867  {1,0,0}     37    1
22    487    70    79  0.852964  {0,1,0}     39    1
42    490    86    87  0.493814  {0,3,0}     23    1
72    506   242   243  0.580679  {1,1,0}     33    1
96    526    93    94  0.734325  {0,1,0}     27    1
48    527    22    24  0.974376  {0,0,1}     25    1
30    538    23   171  0.046603  {0,1,0}     21    0
34    539   108   109  0.572948  {1,0,0}     39    1
119   543    60    68  0.020510  {0,2,0}     23    0
39    578    98   127  0.419752  {1,1,0}     20    1
49    583    69    70  0.043974  {0,1,0}     40    1
92    586    26    28  0.524732  {0,2,0}     27    0
70    589   135   147  0.963838  {1,2,0}     22    1
58    595   164   169  0.557480  {0,3,0}     34    1
63    596   141   150  0.312862  {0,1,1}     40    1
95    604   122   124  0.229950  {1,1,0}     36    1
26    617   123   124  0.051412  {1,1,0}     23    1
60    625     8     9  0.503430  {0,1,0}     40    1
36    630    10    41  0.804926  {1,0,0}     31    1
127   632   107   109  0.686474  {0,3,0}     35    1
120   635   178   185  0.198409  {0,1,0}     31    0
14    653   237   238  0.845875  {1,1,0}     32    1
31    653   186   198  0.689208  {0,1,0}     37    1
45    666   226   229  0.023549  {0,1,0}     34    1
29    694   178   185  0.745686  {0,2,0}     21    1
91    698   141   142  0.167345  {0,3,0}     32    0
43    708   174   183  0.612807  {0,2,0}     39    1
121   710    23   171  0.629394  {0,2,0}     35    0
59    716    90    92  0.232902  {0,1,0}     28    1
4     734   204   205  0.202107  {0,0,1}     30    0
51    735   228   229  0.343677  {0,3,0}     36    1
68    735   199   200  0.258637  {1,1,0}     32    1
101   743   136   146  0.125336  {0,1,0}     35    0
65    763    19    25  0.978785  {1,1,0}     21    1
15    768    59    72  0.289110  {1,0,0}     36    1
19    787    71    72  0.918795  {0,2,0}     32    0
126   791    51    52  0.114718  {0,1,0}     36    0
41    791   104   114  0.946543  {0,2,0}     29    0
2     797   107   108  0.741111  {1,0,0}     20    1
25    800    95    99  0.322708  {0,1,0}     24    1
103   824   120   162  0.537297  {0,1,1}     25    0
114   824     5    23  0.180657  {0,1,0}     36    0
9     829   159   161  0.008618  {1,1,0}     24    1
10    841   222   223  0.724282  {0,2,0}     35    1
108   851     3    15  0.655109  {0,1,0}     35    1
83    854   225   228  0.235879  {0,1,1}     35    1
53    855   190   192  0.572936  {1,1,0}     24    1
116   856   251   254  0.148016  {0,1,0}     29    1
18    859    32    33  0.786087  {1,1,0}     38    1
81    860    49    56  0.435543  {0,2,0}     20    0
12    870   186   198  0.528643  {0,1,0}     36    0
38    871   166   175  0.158177  {0,1,0}     27    1
106   891   151   152  0.257778  {1,1,0}     32    1
23    907   226   229  0.631082  {0,3,0}     21    0
7     922   234   239  0.739596  {0,1,0}     30    1
44    923    80    81  0.800729  {0,1,0}     25    0
