map EGL-G2-D
fac 5 10 {0,12,210,180,156}
hosp 2 {0,235}
n_ALS 7 1 {1:0,3:12,1:210,1:180,1:156}
n_BLS 24 1 {4:0,7:12,3:210,4:180,6:156}
n_CLS 5 0 {2:0,2:210,1:180}
      c_m  head  tail      c_af      c_d  c_tau  c_h
38      0   177   180  0.190685  {0,3,0}     39    1
68      6   140   141  0.049308  {1,1,0}     24    1
26     54    89    97  0.705198  {0,2,0}     34    1
122    58   132   133  0.959533  {1,0,0}     26    1
62     74    97    98  0.756080  {0,1,0}     36    1
1      76   152   153  0.498448  {1,0,0}     22    1
51    110    99   131  0.593012  {1,1,0}     29    1
35    115    36    38  0.255412  {1,0,0}     30    1
46    201   198   199  0.058023  {1,1,0}     24    1
76    227   191   195  0.410014  {0,2,0}     39    1
33    249    54    58  0.125076  {0,3,0}     28    1
25    267    14    15  0.041121  {1,0,0}     35    1
72    282   251   252  0.627922  {0,1,0}     35    1
61    332    61    62  0.178510  {0,1,1}     22    1
12    364   234   235  0.653508  {0,0,1}     35    1
121   371     7    30  0.431225  {0,3,0}     24    1
125   396   227   231  0.430221  {0,2,0}     27    1
124   405    97   115  0.918203  {1,1,0}     38    1
44    474    50    51  0.303446  {0,1,0}     23    0
22    487   189   190  0.199795  {0,1,0}     30    1
9     490   117   121  0.801024  {1,1,0}     36    1
73    491   179   180  0.624802  {0,3,0}     22    0
94    492    83    84  0.537721  {0,2,0}     35    1
85    504   151   153  0.556349  {1,0,0}     31    1
18    505   174   182  0.861367  {0,0,1}     22    0
13    533   157   163  0.857369  {0,1,0}     40    0
100   563   181   182  0.241821  {0,1,0}     40    0
59    573   119   120  0.915514  {0,2,0}     40    1
99    574   130   131  0.724392  {0,0,1}     35    0
107   601   249   252  0.678257  {0,3,0}     35    0
48    603   155   156  0.634870  {0,0,1}     32    1
108   611   237   238  0.133211  {0,1,0}     34    1
50    614    50    53  0.282194  {0,3,0}     24    0
83    624    91    92  0.832826  {0,3,0}     35    1
57    634   156   157  0.625771  {1,1,0}     23    1
102   639    39    52  0.106529  {0,2,0}     26    0
63    658   127   128  0.299941  {0,1,0}     38    1
70    661   226   229  0.611106  {0,0,1}     28    0
21    661   117   119  0.715151  {0,2,0}     35    1
115   663    86    87  0.390849  {0,2,0}     31    1
92    683    59    72  0.325054  {1,0,0}     36    1
127   689    48    57  0.803366  {0,1,0}     23    1
120   693     0    21  0.125663  {0,1,0}     36    0
3     695   226   229  0.975598  {1,0,0}     39    1
90    702   218   225  0.886031  {1,0,0}     26    1
101   703   249   252  0.214814  {0,1,0}     22    1
37    708   235   236  0.849750  {0,0,1}     20    1
10    708    49    56  0.927485  {0,3,0}     24    0
119   733    36    39  0.209997  {0,3,0}     36    0
118   738   136   146  0.126753  {0,1,1}     34    1
47    738   148   149  0.982446  {1,1,0}     27    1
71    747   175   177  0.328286  {0,2,0}     36    1
7     747    98   127  0.146869  {0,1,0}     34    1
34    750   213   214  0.780072  {1,1,0}     30    1
113   754    54    58  0.525837  {0,1,0}     39    1
86    767   178   179  0.158302  {1,0,0}     25    1
95    771    81    82  0.081668  {0,2,0}     24    1
69    780   120   170  0.237162  {0,3,0}     35    0
20    785   211   212  0.685373  {0,1,0}     24    1
109   806   218   250  0.490986  {0,2,0}     23    0
75    812   215   221  0.364889  {0,1,0}     31    0
55    820   130   137  0.968241  {1,0,0}     31    1
117   824   103   111  0.686252  {1,0,0}     32    1
31    845   159   160  0.806022  {1,0,0}     29    0
60    848   102   111  0.268967  {0,0,1}     30    0
104   853    71    72  0.235426  {0,3,0}     24    1
39    860     7    30  0.575781  {1,1,0}     23    1
27    861    80    81  0.222421  {0,2,0}     37    1
114   864    23    87  0.483733  {0,0,1}     40    1
11    868   251   252  0.637100  {0,2,0}     20    1
36    872    70    79  0.455924  {0,1,0}     33    1
52    877   115   116  0.872862  {1,0,0}     27    1
116   879    81    82  0.903161  {0,2,0}     28    1
106   883    37    75  0.066324  {1,0,0}     32    1
49    888   101   102  0.635712  {0,1,0}     35    1
14    903    24    25  0.695221  {0,1,1}     20    1
112   904   221   222  0.646165  {0,2,0}     37    0
23    916   164   169  0.544927  {1,1,0}     23    1
6     919   218   225  0.880195  {0,1,1}     21    0
65    926    66    93  0.238296  {0,2,0}     21    0
66    938   150   151  0.915703  {1,1,0}     36    1
82    942   234   235  0.772459  {0,1,0}     32    0
123   952   106   108  0.133492  {0,2,0}     31    1
105   952   245   246  0.269044  {0,1,0}     26    1
81    953    99   132  0.793273  {0,2,0}     25    0
32    961    39    40  0.149404  {1,1,0}     35    1
