map EGL-G2-E
fac 5 10 {0,237,240,36,118}
hosp 2 {0,234}
n_ALS 8 1 {1:0,2:240,5:118}
n_BLS 16 1 {2:0,3:237,5:240,2:36,4:118}
n_CLS 6 0 {1:0,2:237,2:36,1:118}
      c_m  head  tail      c_af      c_d  c_tau  c_h
36     29   249   252  0.073427  {1,1,0}     37    1
93     32    61    65  0.667972  {0,0,1}     28    1
15     53    66    67  0.290821  {0,2,0}     30    0
75     71   101   112  0.091695  {0,2,0}     37    1
111   121   159   160  0.316333  {1,1,0}     20    1
32    162    89    90  0.039752  {0,3,0}     30    1
69    240    97    98  0.043775  {1,0,0}     23    1
4     258   133   135  0.205998  {0,2,0}     28    1
50    289    66    92  0.526649  {0,1,0}     23    1
64    336    81    89  0.743814  {0,2,0}     39    0
86    347   168   176  0.670594  {0,2,0}     34    1
37    358    26    28  0.497746  {1,0,0}     25    0
30    362    81    89  0.356814  {0,1,1}     27    1
117   392     7     8  0.418199  {0,0,1}     29    1
70    406   204   205  0.496346  {0,1,0}     21    0
98    432   220   221  0.934312  {1,1,0}     36    1
3     459    12    16  0.128773  {1,0,0}     27    1
27    464    74    76  0.199366  {0,1,0}     33    1
14    465   192   193  0.919261  {0,2,0}     27    1
103   471    17    19  0.654029  {0,0,1}     30    0
80    476    48    49  0.005932  {1,1,0}     28    1
92    482   154   158  0.207804  {0,2,0}     22    0
106   487    66    92  0.687518  {0,1,0}     20    1
105   492   105   107  0.987529  {0,1,0}     37    1
54    494   189   190  0.527690  {0,1,0}     29    1
42    498   164   165  0.244969  {0,0,1}     36    1
20    506   123   124  0.929237  {0,3,0}     32    0
45    544     0     1  0.251753  {0,1,1}     29    0
90    567   165   166  0.875578  {0,2,0}     34    1
63    571    71    72  0.276106  {0,3,0}     28    1
61    575    23   150  0.324411  {0,2,0}     38    0
85    592    49    50  0.570042  {0,1,0}     23    1
104   610    62    63  0.274067  {0,0,1}     36    0
55    611   236   237  0.649691  {0,1,0}     20    1
5     612   225   228  0.859106  {0,1,0}     29    1
110   639   162   163  0.279936  {0,1,0}     32    1
127   649   138   139  0.433141  {1,1,0}     30    0
67    660     6    27  0.941319  {0,2,0}     32    0
102   662   126   127  0.638972  {1,1,0}     28    1
60    670   109   110  0.797182  {0,1,1}     35    1
81    670   104   114  0.808021  {1,1,0}     27    1
26    704    95    99  0.996120  {0,1,0}     20    1
44    705     4     5  0.843415  {0,2,0}     25    1
31    708   185   186  0.398014  {0,3,0}     24    1
66    710    89    97  0.711595  {0,3,0}     31    1
122   725   135   136  0.757593  {0,2,0}     35    0
121   737   126   127  0.779020  {0,1,0}     39    0
40    739    18    19  0.543445  {0,1,0}     38    1
22    739    10    11  0.317118  {0,3,0}     40    0
7     743   220   221  0.319688  {0,1,0}     40    0
28    748   135   147  0.446182  {1,0,0}     33    1
83    757   116   123  0.765265  {0,0,1}     39    1
76    762   195   248  0.699860  {0,1,0}     34    1
59    772   175   177  0.803502  {1,1,0}     28    1
46    781    78    82  0.599946  {0,1,0}     26    1
74    790   151   153  0.923516  {0,2,0}     36    0
48    796   203   204  0.363944  {0,3,0}     33    1
16    802   216   217  0.617848  {0,3,0}     35    0
94    802   135   136  0.288045  {0,2,0}     39    0
56    809    31    32  0.251623  {0,1,0}     24    0
29    823   104   105  0.493007  {1,1,0}     21    1
10    834    63    64  0.026271  {0,2,0}     30    1
51    836    97   112  0.729331  {0,2,0}     24    0
68    852    97   112  0.333962  {1,0,0}     34    1
107   886    78    79  0.122392  {0,1,0}     23    1
65    889    17    22  0.940545  {0,3,0}     29    0
52    890   163   168  0.811937  {0,3,0}     30    0
96    902    10    41  0.928747  {0,2,0}     21    1
17    917   167   168  0.409267  {0,2,0}     39    0
43    929    53    55  0.192959  {1,0,0}     30    1
109   939   112   113  0.335388  {1,1,0}     23    1
89    953   196   197  0.305325  {0,3,0}     21    0
13    956   175   176  0.826328  {0,0,1}     33    1
95    965    90    92  0.149153  {0,3,0}     37    1
25    967   226   229  0.830077  {0,2,0}     35    1
97    975    76    78  0.155845  {0,1,0}     20    0
49    978    45    64  0.754589  {0,2,0}     20    0
53    981   186   198  0.988099  {0,1,1}     39    0
62    988    25    26  0.390323  {0,1,0}     40    1
88    995    48    57  0.029111  {0,2,0}     35    1
12    997    59    72  0.215021  {0,3,0}     32    0
1     997    39    52  0.148286  {0,1,0}     32    0
58   1001   157   161  0.608176  {1,0,0}     32    1
8    1029   236   238  0.752814  {0,2,0}     31    1
18   1038    99   131  0.589783  {0,2,0}     26    1
113  1043   247   249  0.940690  {0,1,0}     22    1
118  1048     4    22  0.691726  {0,3,0}     21    1
84   1058   190   191  0.315621  {0,3,0}     40    0
115  1061   156   162  0.975430  {0,2,0}     32    1
126  1062   211   212  0.423686  {0,3,0}     34    1
19   1065     9    34  0.336845  {1,1,0}     36    1
73   1066   143   144  0.656968  {0,1,1}     34    1
87   1082   175   177  0.893781  {0,2,0}     23    1
82   1091   148   149  0.904484  {0,2,0}     23    1
33   1094    79    80  0.197587  {1,3,0}     31    1
120  1097   194   242  0.792106  {0,2,0}     40    1
2    1119   168   176  0.155081  {1,1,0}     29    1
38   1124   166   178  0.873973  {0,1,0}     31    1
119  1127   218   225  0.991995  {0,2,0}     39    1
24   1130   140   141  0.748709  {1,1,0}     36    0
57   1130   252   253  0.775598  {0,1,0}     38    1
125  1136   130   137  0.498823  {1,1,0}     32    1
79   1138   154   157  0.144728  {0,1,0}     25    0
78   1168     3    23  0.942113  {0,2,0}     31    0
112  1174   117   119  0.727423  {0,2,0}     21    1
47   1193   174   189  0.935823  {0,2,0}     35    0
6    1197   163   168  0.116017  {0,2,0}     29    1
34   1202   194   242  0.493757  {0,1,0}     35    1
21   1202   210   215  0.427374  {1,1,0}     32    1
71   1206   170   171  0.207200  {0,2,0}     24    0
124  1223   222   223  0.856601  {0,3,0}     29    0
0    1225    67    68  0.234642  {0,1,1}     32    0
11   1232   177   180  0.725043  {0,1,0}     36    1
99   1233   184   185  0.773946  {0,2,0}     28    1
114  1242   174   183  0.326879  {1,0,0}     26    1
35   1248     2    14  0.028300  {1,0,0}     29    1
41   1277   215   221  0.044905  {0,1,0}     39    0
91   1288   203   204  0.921567  {1,1,0}     38    1
123  1291   211   212  0.700833  {0,1,0}     31    0
23   1299   147   148  0.871786  {0,2,0}     23    1
100  1307    59    72  0.485355  {1,0,0}     26    1
9    1307    20    21  0.961590  {0,1,1}     36    0
39   1317   166   167  0.901215  {0,2,0}     22    0
72   1326    42    43  0.362473  {0,3,0}     21    0
108  1347   186   188  0.029139  {1,1,0}     31    1
77   1400   192   193  0.392516  {0,2,0}     32    1
101  1403    59    60  0.855133  {0,1,0}     28    1
116  1407    78    79  0.404312  {0,1,1}     32    1
