map EGL-G1-C
fac 5 10 {0,180,89,162,165}
hosp 2 {0,82}
n_ALS 6 1 {2:180,2:89,2:162}
n_BLS 20 1 {7:0,4:180,2:89,4:162,3:165}
n_CLS 5 0 {2:89,2:162,1:165}
      c_m  head  tail      c_af      c_d  c_tau  c_h
75      5   212   243  0.931108  {0,1,0}     39    1
9      30   197   198  0.881396  {1,1,0}     20    1
121    74    43    46  0.702301  {0,1,0}     32    0
28    143   146   147  0.720200  {1,1,0}     37    1
17    187   123   124  0.912975  {0,3,0}     36    1
13    197    48    49  0.243818  {1,1,0}     32    1
96    213    15    17  0.001856  {0,1,0}     38    1
62    266    59    60  0.214255  {0,2,0}     25    1
57    273    45    64  0.127100  {0,2,0}     36    1
82    301   112   113  0.721166  {0,1,1}     39    1
32    315   229   230  0.445679  {0,2,0}     40    1
95    358    70    72  0.479037  {1,0,0}     34    0
65    360    30    33  0.073586  {0,2,0}     35    1
112   389   242   243  0.436464  {0,1,0}     31    1
60    413   140   141  0.005364  {0,2,0}     30    1
100   421   185   192  0.270793  {1,0,0}     31    0
34    431    89    91  0.071489  {1,1,0}     36    1
98    434   195   197  0.452953  {1,0,0}     25    1
5     438    56    57  0.416539  {0,1,1}     22    1
15    442   197   198  0.703639  {0,2,0}     31    1
107   466    67    68  0.612101  {0,3,0}     25    1
42    467    80    88  0.506293  {0,2,0}     21    1
63    487   238   240  0.635081  {1,1,0}     20    1
25    489     8     9  0.828141  {0,3,0}     24    0
91    494    65    91  0.590217  {0,2,0}     36    0
120   501    54    55  0.824099  {1,1,0}     37    1
31    504    55    56  0.432000  {0,3,0}     33    0
76    518     4     5  0.248493  {1,1,0}     23    1
11    539   173   181  0.595922  {0,2,0}     24    0
2     559   227   228  0.749165  {0,1,0}     33    1
110   568    70    71  0.528364  {0,1,0}     21    1
16    572    19    25  0.157918  {0,0,1}     37    0
51    574   186   187  0.730165  {0,2,0}     36    0
45    590    39    72  0.383354  {0,3,0}     34    0
10    608    43    44  0.814179  {0,1,1}     31    1
122   610    98   131  0.818974  {0,3,0}     39    1
79    613   153   157  0.367898  {1,0,0}     28    1
48    614    92    93  0.999026  {0,1,0}     38    0
123   618   142   144  0.611291  {0,1,0}     33    1
52    631   135   136  0.830113  {0,2,0}     30    1
7     636   134   135  0.475939  {0,2,0}     40    1
55    641    40    41  0.454803  {1,0,0}     28    1
50    661    50    51  0.667650  {1,1,0}     27    1
19    665    20    21  0.586980  {1,1,0}     28    1
69    673   222   225  0.433513  {0,3,0}     26    1
24    685   227   228  0.737223  {0,2,0}     31    0
39    693    37    74  0.484278  {1,0,0}     32    1
94    696    10    11  0.193438  {0,2,0}     23    0
41    704    29    30  0.682624  {1,0,0}     39    1
89    707   147   148  0.631814  {0,3,0}     26    1
85    708    24    25  0.554011  {1,1,0}     24    0
22    713   144   147  0.696903  {1,0,0}     26    1
101   727    69    70  0.737873  {1,1,0}     24    1
37    729     2     3  0.334164  {0,2,0}     22    1
86    739    81    84  0.157033  {0,1,1}     26    1
87    749   140   149  0.484157  {1,0,0}     40    1
70    750     9    34  0.192753  {0,3,0}     40    0
73    759   140   149  0.948025  {1,1,0}     35    1
64    761   178   183  0.621689  {1,0,0}     31    1
61    766    65    91  0.010455  {1,1,0}     38    1
74    767   105   117  0.378733  {0,2,0}     34    0
106   773   242   243  0.593446  {0,2,0}     36    1
54    773   130   131  0.031960  {0,3,0}     36    1
93    782    88    89  0.147327  {0,1,0}     25    1
102   783    81    82  0.002737  {0,1,0}     20    1
68    784   167   175  0.195067  {0,3,0}     34    1
33    785   173   181  0.474370  {0,1,0}     22    1
20    787   157   159  0.133613  {0,2,0}     33    1
12    799   162   167  0.441186  {1,1,0}     30    1
3     803    13    14  0.286635  {0,0,1}     35    1
105   803   171   172  0.066197  {0,1,0}     37    1
18    811    43    44  0.710813  {0,1,0}     29    1
26    811   100   111  0.769486  {0,2,0}     39    1
81    813   186   187  0.778219  {0,2,0}     38    1
108   814    78    79  0.734812  {0,2,0}     39    1
46    828   139   140  0.205912  {1,1,0}     36    1
36    836   136   137  0.517641  {0,1,0}     28    1
29    838    41    51  0.877458  {0,1,0}     31    1
84    847   176   179  0.602016  {0,1,0}     30    0
117   848   135   136  0.473951  {1,1,0}     26    1
114   876    48    49  0.501848  {0,2,0}     21    1
59    893   116   120  0.714689  {1,0,0}     27    1
4     914    49    50  0.040972  {0,2,0}     40    1
43    917    72    73  0.206593  {0,2,0}     39    1
119   918   169   173  0.364086  {1,1,0}     40    1
83    939   102   110  0.494765  {0,0,1}     20    0
126   944   189   241  0.711957  {0,3,0}     24    0
125   951    78    79  0.362199  {1,3,0}     35    1
14    962   198   199  0.745232  {0,1,0}     29    1
113   967   137   138  0.637268  {0,3,0}     38    1
49   1002   211   212  0.323166  {0,1,1}     28    0
103  1009   157   159  0.256891  {0,2,0}     34    1
109  1012    53    54  0.727433  {0,1,0}     33    0
118  1024   120   154  0.851582  {0,1,0}     40    1
90   1029    11    42  0.039816  {1,0,0}     33    1
44   1037   234   235  0.482889  {0,0,1}     35    1
116  1045   207   208  0.850844  {0,1,0}     28    0
1    1048    54    55  0.080602  {1,0,0}     39    1
35   1054   129   136  0.939469  {0,1,0}     32    1
88   1060    32    34  0.863785  {1,1,0}     28    1
53   1071   165   177  0.202974  {0,1,0}     21    0
56   1075    50    53  0.501481  {0,2,0}     32    1
40   1079    18    20  0.000047  {0,2,0}     35    0
23   1086    69    78  0.280966  {0,1,1}     39    0
77   1098   114   115  0.954204  {1,0,0}     21    1
104  1115   114   115  0.675884  {1,0,0}     23    1
27   1118   119   161  0.530803  {0,1,1}     34    1
72   1131   191   194  0.928582  {0,1,0}     37    0
99   1136    26    28  0.130534  {0,1,0}     32    0
80   1161    94    98  0.522773  {1,0,0}     21    1
0    1163     3    15  0.964555  {0,1,0}     25    1
127  1174   124   125  0.789560  {0,1,1}     22    1
115  1187   139   141  0.954176  {0,1,0}     25    0
8    1198   163   164  0.666023  {0,1,0}     25    1
21   1288   158   159  0.447208  {0,0,1}     28    1
30   1305   175   176  0.724138  {1,1,0}     27    1
67   1316    38    40  0.406822  {1,0,0}     32    1
124  1325   156   160  0.427931  {1,2,0}     39    1
97   1347    81    82  0.713333  {0,1,0}     37    0
47   1359   190   192  0.982978  {0,2,0}     38    1
92   1364    58    59  0.530953  {0,2,0}     28    0
111  1384   234   235  0.326987  {1,0,0}     21    1
66   1401     2     3  0.169228  {0,3,0}     39    1
38   1404   188   189  0.523036  {0,3,0}     28    1
71   1410   226   231  0.944609  {1,0,0}     22    1
78   1419    66    67  0.255734  {1,0,0}     35    1
6    1422    53    54  0.822346  {0,1,0}     29    1
58   1431   242   245  0.787450  {1,1,0}     28    1
