map EGL-G1-A
fac 5 10 {0,81,74,160,136}
hosp 3 {0,86,41}
n_ALS 6 1 {1:0,1:81,3:160,1:136}
n_BLS 17 1 {7:0,3:81,3:74,3:160,1:136}
n_CLS 10 0 {2:0,3:81,4:74,1:136}
      c_m  head  tail      c_af      c_d  c_tau  c_h
1       4   202   204  0.611382  {0,1,1}     33    0
63     70   139   140  0.190948  {0,1,0}     40    0
84     72    10    11  0.618057  {1,1,0}     37    1
91     81   193   194  0.458708  {0,3,0}     34    0
92    108   237   240  0.551385  {0,3,0}     30    1
19    153   111   112  0.994705  {1,0,0}     20    1
94    154   169   173  0.056059  {0,2,0}     24    0
103   211   131   132  0.882998  {0,1,1}     33    1
29    252   227   228  0.369099  {1,0,0}     36    1
70    261   219   220  0.920401  {0,1,0}     21    1
46    264     3    15  0.973111  {0,2,0}     24    1
61    289   232   233  0.715643  {1,1,0}     35    1
11    289   120   154  0.483577  {1,0,0}     21    1
114   302   121   123  0.158545  {1,1,0}     35    1
78    364   196   197  0.820171  {1,2,0}     40    1
108   364   246   247  0.668522  {0,3,0}     38    1
67    378   207   209  0.865816  {1,1,0}     27    1
86    421   105   117  0.811589  {0,3,0}     20    1
39    485    24    25  0.149328  {0,1,0}     23    1
37    504   219   221  0.137585  {0,1,0}     36    1
2     533   167   175  0.333550  {0,0,1}     40    1
74    534    93    94  0.418587  {0,0,1}     28    1
26    541   119   161  0.901301  {0,3,0}     40    1
28    542   147   148  0.048239  {0,1,1}     36    0
111   554    22    24  0.785240  {0,1,1}     28    1
98    555   101   102  0.784115  {0,2,0}     23    0
69    557    32    33  0.722318  {1,0,0}     34    1
48    567   108   109  0.754379  {0,2,0}     27    1
42    574   162   166  0.691961  {0,2,0}     39    1
117   582   237   238  0.997550  {0,1,0}     23    0
66    583     3    15  0.868510  {0,0,1}     22    0
21    588    49    50  0.807707  {0,1,0}     29    1
25    591   151   154  0.700066  {0,1,1}     30    0
79    592   225   248  0.669704  {0,2,0}     35    0
23    595   176   180  0.955489  {0,1,0}     33    1
56    628   232   233  0.152736  {0,2,0}     35    1
82    636   132   134  0.365449  {0,1,1}     31    1
15    643   244   245  0.237355  {0,3,0}     30    0
116   647    34    41  0.763901  {0,1,0}     22    1
24    661    80    81  0.815325  {0,3,0}     27    0
31    666   165   166  0.479215  {0,2,0}     24    1
55    669     4    22  0.836456  {0,2,0}     30    0
41    703   199   202  0.812005  {0,2,0}     37    1
123   718   101   110  0.719726  {0,3,0}     23    1
33    720    43    44  0.969035  {1,1,0}     26    1
104   727    36    39  0.283882  {0,2,0}     34    0
95    747   234   236  0.356805  {0,1,0}     30    0
34    749    50    51  0.503898  {0,2,0}     28    1
49    749    42    43  0.891653  {0,1,0}     39    0
53    758   226   231  0.438538  {1,1,0}     30    1
27    766   210   211  0.860257  {0,1,0}     28    0
101   770   162   166  0.626857  {0,2,0}     40    1
0     781   226   227  0.012558  {0,3,0}     38    1
127   788   232   233  0.015378  {0,0,1}     33    1
105   791   202   204  0.125545  {0,2,0}     33    0
124   793    45    64  0.328477  {1,0,0}     20    1
122   799   225   248  0.263570  {0,3,0}     38    1
83    814    82    83  0.542570  {0,2,0}     30    0
72    818     5    26  0.750294  {0,2,0}     22    1
30    819    83    85  0.127663  {0,3,0}     23    1
64    836    15    17  0.342901  {1,1,0}     36    0
80    841     3    23  0.697773  {0,1,0}     25    1
50    852    14    15  0.529539  {1,0,0}     31    0
77    858    68    69  0.950285  {0,2,0}     21    0
97    863   174   176  0.871410  {0,0,1}     35    1
18    883     6    27  0.051886  {1,0,0}     40    0
51    890    59    71  0.889848  {0,2,0}     26    1
20    893   156   162  0.220659  {1,1,0}     21    1
47    894   162   166  0.119346  {1,0,0}     36    1
