map EGL-G2-B
fac 5 10 {0,155,26,248,211}
hosp 1 {0}
n_ALS 5 1 {2:0,2:155,1:211}
n_BLS 16 1 {3:155,5:26,3:248,5:211}
n_CLS 9 0 {3:0,1:155,2:26,1:248,2:211}
      c_m  head  tail      c_af      c_d  c_tau  c_h
47     18   116   117  0.099224  {1,0,0}     21    1
99     53   226   229  0.251098  {0,2,0}     33    1
74     83   184   185  0.713296  {0,2,0}     37    1
31     94   249   250  0.976826  {0,1,0}     20    1
115   103   233   235  0.217809  {0,3,0}     37    1
36    108    86    87  0.170515  {1,0,0}     23    1
73    120   234   239  0.825430  {0,3,0}     34    0
105   149   150   151  0.537150  {0,3,0}     37    0
4     206    92    93  0.097790  {1,0,0}     37    1
55    218   120   170  0.070041  {0,2,0}     37    1
81    281   154   157  0.837337  {0,1,0}     38    1
39    311   218   225  0.962566  {0,2,0}     35    0
13    317   105   106  0.205682  {1,0,0}     29    0
108   330     7     8  0.487598  {0,1,0}     22    0
121   386    76    77  0.943856  {0,1,1}     25    1
97    394   166   167  0.956125  {1,1,0}     40    1
82    409    49    56  0.507578  {1,0,0}     25    1
5     422    73    74  0.239865  {0,1,0}     35    1
88    446   226   227  0.181345  {1,0,0}     35    1
59    486   120   162  0.044841  {1,1,0}     35    1
106   492    50    53  0.624033  {0,2,0}     25    1
45    493    50    53  0.058192  {1,0,0}     33    1
104   503    42    43  0.419756  {0,2,0}     26    1
61    515   123   124  0.994285  {0,2,0}     26    1
96    525   165   166  0.368280  {0,1,0}     31    1
87    548   244   245  0.614365  {0,2,0}     33    0
95    556    56    57  0.472775  {0,1,0}     23    0
14    581   102   103  0.863243  {0,2,0}     24    1
56    583   145   146  0.456479  {0,2,0}     40    1
71    597   247   249  0.693532  {1,0,0}     36    1
0     605   128   129  0.326365  {1,0,0}     37    1
53    614    36    39  0.811976  {0,1,1}     25    0
86    620   133   134  0.740950  {0,1,0}     24    1
85    621    65    66  0.859503  {0,2,0}     35    0
67    633    45    46  0.567219  {0,1,0}     21    1
89    654   186   198  0.612830  {0,1,0}     33    0
19    660    99   132  0.013027  {0,0,1}     33    0
84    663   128   129  0.370426  {0,3,0}     36    0
90    666   190   192  0.408401  {0,1,0}     37    1
94    666    53    55  0.291180  {0,1,0}     40    1
68    672   195   196  0.839072  {0,3,0}     40    1
43    684   193   194  0.933078  {0,2,0}     32    1
51    690   236   238  0.071527  {0,3,0}     32    1
38    711     3    23  0.035322  {0,1,0}     40    1
98    721    25    26  0.173613  {0,1,0}     36    0
127   723   124   125  0.138618  {0,0,1}     40    0
58    729   102   103  0.002322  {1,1,0}     30    1
114   745   126   150  0.610715  {0,1,0}     22    1
8     750     1    12  0.613280  {1,1,0}     28    1
60    751   153   154  0.623470  {0,2,0}     25    1
54    786   175   177  0.636966  {1,1,0}     27    1
80    789   218   250  0.832413  {0,2,0}     20    1
122   797    92    93  0.479249  {0,1,0}     28    1
75    819   133   135  0.403421  {0,3,0}     38    0
23    831   209   216  0.164248  {1,0,0}     39    1
35    839   128   139  0.849759  {0,3,0}     31    1
17    840   125   126  0.994677  {1,0,0}     30    1
29    844   148   149  0.311858  {0,1,1}     36    0
119   855    66    93  0.933777  {0,3,0}     40    1
125   870    32    34  0.989168  {1,1,0}     38    1
16    872    85   101  0.066975  {0,2,0}     30    0
41    873     3     4  0.998550  {0,0,1}     24    0
100   877   249   250  0.044886  {0,1,0}     21    1
1     886    67    69  0.279763  {1,0,0}     22    1
50    899   185   187  0.880957  {0,2,0}     29    0
110   903    51    52  0.692093  {1,1,0}     22    1
118   927    32    34  0.343537  {1,1,0}     33    1
117   928    69    80  0.623834  {0,2,0}     32    1
15    932   190   191  0.741846  {0,1,1}     27    1
64    940    67    68  0.673822  {0,2,0}     24    1
18    942    27    28  0.285196  {0,1,1}     24    1
48    962    17    19  0.389791  {0,1,0}     25    1
33    970   132   133  0.724138  {0,3,0}     39    1
102   972    63    65  0.719500  {0,1,0}     28    1
111   976   192   193  0.674352  {0,1,0}     34    1
77    987    53    54  0.162277  {0,2,0}     30    1
109   988    41    51  0.279538  {0,1,0}     30    0
126   995   122   124  0.793638  {1,0,0}     33    1
69   1011    30    33  0.612878  {1,0,0}     21    1
30   1021   219   223  0.504503  {1,0,0}     28    1
