map EGL-G2-C
fac 5 10 {0,197,207,2,140}
hosp 1 {0}
n_ALS 5 1 {2:207,1:2,2:140}
n_BLS 16 1 {1:0,4:197,7:207,2:2,2:140}
n_CLS 6 0 {1:0,1:197,1:207,2:2,1:140}
      c_m  head  tail      c_af      c_d  c_tau  c_h
87      1    66    93  0.613354  {1,1,0}     24    1
113     5    42    43  0.471506  {0,2,0}     32    1
106     9    87    88  0.282044  {0,3,0}     35    1
81     12     6     7  0.099650  {1,0,0}     26    1
14     18   243   245  0.271071  {1,0,0}     39    1
0      36   234   239  0.183280  {0,2,0}     34    1
121    50    98   127  0.391542  {0,3,0}     28    1
20    109    11    42  0.237876  {1,0,0}     30    1
62    211    91    92  0.265368  {0,2,0}     28    0
21    225   167   168  0.012971  {0,1,0}     20    1
125   229    24    26  0.058568  {0,1,0}     36    1
84    246   117   118  0.047726  {0,1,0}     36    0
61    256    91    92  0.878160  {0,1,0}     21    1
19    257   185   187  0.084056  {1,1,0}     38    1
40    279    65    66  0.436319  {0,2,0}     24    1
78    287   226   251  0.151312  {0,2,0}     40    1
4     287   145   146  0.907854  {0,1,0}     39    1
98    370    26    28  0.472801  {1,1,0}     29    1
46    378   223   224  0.598441  {0,3,0}     33    1
13    394   113   114  0.489879  {0,1,0}     31    0
105   440   121   155  0.378235  {0,1,0}     20    1
51    469   143   145  0.864413  {0,3,0}     21    1
70    480   116   123  0.942007  {1,1,0}     23    1
114   488    53    54  0.533708  {0,1,0}     27    1
101   489    38    40  0.808590  {0,1,0}     31    0
108   497    41    51  0.556797  {0,1,0}     24    0
10    504    61    65  0.086100  {0,3,0}     40    0
50    519   253   254  0.952559  {0,2,0}     31    1
100   520   218   225  0.928101  {0,1,0}     31    1
89    527    54    55  0.426199  {0,3,0}     25    1
11    529   107   109  0.407230  {0,3,0}     37    1
47    540   101   112  0.057676  {0,1,1}     22    1
124   544   193   194  0.404445  {1,0,0}     37    1
45    554   200   201  0.920545  {0,1,0}     29    1
96    559   218   250  0.984627  {0,2,0}     25    0
17    569   237   238  0.532272  {1,1,0}     20    1
31    573   245   246  0.625996  {0,2,0}     26    1
60    594   127   128  0.992070  {0,1,0}     37    1
22    607   117   119  0.172641  {1,1,0}     37    1
77    615    59    60  0.185508  {0,2,0}     39    0
83    621    95    96  0.821136  {1,1,0}     37    1
73    625    23   171  0.429371  {0,2,0}     39    1
127   643     2    14  0.179196  {1,0,0}     39    1
43    652     8     9  0.057298  {1,1,0}     40    1
37    670   129   130  0.276951  {0,1,0}     23    0
86    679   107   109  0.867597  {0,2,0}     32    0
79    698   157   161  0.331383  {0,2,0}     38    0
120   700   204   206  0.016070  {0,1,0}     28    1
111   705    99   100  0.310458  {0,2,0}     30    0
30    717    68    69  0.856526  {1,0,0}     28    1
109   734   105   107  0.993281  {0,1,1}     38    0
38    764   175   177  0.435426  {0,0,1}     23    1
52    777    97    98  0.201692  {0,2,0}     27    0
55    786    98   127  0.447793  {0,2,0}     29    1
88    790    12    13  0.366735  {0,1,0}     28    0
18    792   119   120  0.247948  {0,2,0}     36    1
44    802     1    12  0.045009  {0,1,0}     24    1
71    803   166   178  0.452669  {0,3,0}     20    1
76    813    70    71  0.854398  {0,2,0}     20    1
65    826   190   192  0.388108  {1,0,0}     22    1
97    832    91    96  0.610279  {0,1,0}     20    0
82    832   120   162  0.992669  {0,2,0}     35    0
41    844    69    80  0.586152  {1,0,0}     33    1
115   848   143   145  0.377905  {0,1,1}     34    1
12    850   120   162  0.756459  {0,2,0}     23    0
118   857    81    82  0.475785  {0,1,0}     20    1
54    869    95    99  0.900559  {0,2,0}     28    1
119   870   227   233  0.852781  {0,1,0}     40    0
25    881   209   216  0.492029  {0,0,1}     32    0
36    885   135   136  0.976467  {0,1,1}     21    1
7     888   106   108  0.699227  {1,1,0}     29    1
64    890   121   122  0.202704  {0,3,0}     28    0
29    895   190   192  0.159299  {1,1,0}     31    1
102   901   105   107  0.080199  {0,3,0}     40    0
66    902    20    21  0.982051  {0,3,0}     21    0
33    908   117   118  0.983900  {1,1,0}     25    1
91    909   150   151  0.304490  {0,1,1}     24    0
15    916    42    43  0.458411  {0,2,0}     34    0
16    917   208   210  0.635531  {0,1,0}     38    1
57    919   113   115  0.980947  {0,1,1}     20    0
63    924     7    30  0.878489  {0,1,0}     22    0
85    927    99   100  0.905806  {0,2,0}     38    1
75    928     9    10  0.190022  {1,0,0}     39    1
110   955    27    30  0.051081  {0,3,0}     37    1
103   957   248   249  0.326204  {0,1,0}     35    1
126   958    12    16  0.810389  {1,0,0}     38    1
26    980     1     2  0.427949  {1,0,0}     25    1
116   997   226   229  0.909573  {0,2,0}     37    1
2    1002    45    64  0.061798  {0,1,0}     36    1
58   1005     5    23  0.328130  {0,1,0}     32    1
49   1010   126   127  0.333193  {0,2,0}     24    0
28   1014   199   200  0.294764  {1,0,0}     35    1
39   1016   184   185  0.109769  {0,3,0}     34    1
42   1036   202   209  0.070662  {0,2,0}     33    0
32   1038    67    68  0.690801  {1,1,0}     32    1
68   1039   216   217  0.551071  {1,1,0}     30    1
90   1039   218   225  0.551035  {0,3,0}     32    0
5    1042    36    37  0.750128  {0,1,1}     39    0
72   1051     3    23  0.802268  {0,3,0}     36    1
104  1054    71    73  0.271940  {0,2,0}     27    1
23   1055    83    84  0.768736  {0,2,0}     21    1
112  1056   200   201  0.009699  {1,1,0}     39    0
1    1068   242   243  0.575316  {1,0,0}     27    1
74   1070   166   167  0.855751  {0,2,0}     34    1
27   1082    36    38  0.402760  {0,3,0}     32    1
34   1094   209   216  0.371310  {0,3,0}     28    1
67   1098    41    51  0.511170  {0,2,0}     32    1
93   1106    87    88  0.200063  {1,0,0}     27    1
48   1118   191   195  0.034622  {0,3,0}     29    1
69   1119   227   233  0.172706  {0,1,0}     34    0
117  1163   106   118  0.499227  {1,0,0}     40    1
59   1177   234   239  0.705392  {0,1,0}     32    1
123  1179   233   235  0.296246  {0,2,0}     30    0
94   1192    17    22  0.152307  {0,1,0}     21    1
95   1197   194   242  0.238765  {0,1,0}     28    0
6    1199   226   229  0.258854  {0,2,0}     27    1
92   1212   135   147  0.594538  {1,1,0}     24    1
56   1214   162   163  0.970071  {1,0,0}     32    1
8    1216    34    41  0.424570  {1,1,0}     34    1
80   1284   147   148  0.274652  {0,1,1}     22    1
9    1297    99   131  0.584155  {1,0,0}     40    1
107  1309    39    40  0.037282  {0,1,0}     36    0
35   1312   135   147  0.906393  {1,1,0}     40    1
24   1315    39    40  0.490528  {0,1,1}     30    1
122  1343   227   229  0.229492  {0,2,0}     22    1
99   1346   250   251  0.334725  {0,2,0}     21    1
3    1388   239   244  0.625814  {0,0,1}     23    1
53   1414   136   146  0.257888  {0,1,1}     22    1
