map EGL-G1-A
fac 5 10 {0,124,106,3,157}
hosp 3 {0,72,85}
n_ALS 7 1 {1:0,2:124,1:106,2:3,1:157}
n_BLS 22 1 {6:0,4:124,5:106,3:3,4:157}
n_CLS 9 0 {1:0,1:124,2:106,2:3,3:157}
      c_m  head  tail      c_af      c_d  c_tau  c_h
90     47    69    78  0.292026  {1,0,0}     37    1
84     50    54    58  0.541369  {1,2,0}     24    1
47     74    61    62  0.983601  {1,0,0}     23    1
59     75   198   200  0.683712  {0,2,0}     38    1
43     89   225   227  0.845962  {0,1,0}     23    0
3      96    65    92  0.702030  {1,3,0}     25    1
57     98   190   192  0.425461  {0,0,1}     40    1
55    136   175   176  0.081493  {0,1,1}     25    0
85    155   171   172  0.504094  {0,3,0}     33    1
23    172    50    52  0.851912  {0,1,0}     20    1
123   196    50    52  0.769271  {1,1,0}     31    1
121   218   165   177  0.073283  {1,1,0}     33    1
63    245   142   144  0.622622  {0,3,0}     21    0
75    257   167   175  0.043123  {0,3,0}     27    0
8     265    69    78  0.830619  {0,1,0}     26    0
81    272   242   245  0.329117  {0,1,0}     37    1
88    324    40    41  0.696016  {0,2,0}     26    1
94    330     4     5  0.548139  {1,1,0}     30    1
21    373   234   235  0.921353  {1,0,0}     34    1
105   383   102   103  0.642686  {1,1,0}     26    1
118   408    55    56  0.326086  {1,3,0}     24    1
116   421   240   242  0.311326  {0,2,0}     38    1
113   423   195   197  0.819319  {1,0,0}     31    1
109   443   175   176  0.786714  {0,2,0}     38    0
64    460   234   236  0.521735  {1,0,0}     35    1
107   461   166   167  0.973774  {0,2,0}     37    1
13    465   140   141  0.615820  {1,1,0}     35    1
108   469   100   101  0.158988  {1,1,0}     29    1
15    473    80    88  0.611586  {0,1,0}     30    1
62    492   216   217  0.156095  {1,0,0}     36    1
80    497    88    96  0.100974  {1,1,0}     27    1
6     504    77    81  0.388117  {1,0,0}     27    1
95    510   146   147  0.206299  {0,1,1}     32    1
97    513   155   161  0.037466  {0,2,0}     29    1
